file name ----------------------------  GMUL  i-count  -- total time --   MIPS
atom-4-perf.txt                           30 3.94e+09  272.79s  4m32.79   14.5
atom-4-perf.txt                           30 3.94e+09  272.74s  4m32.74   14.5
atom-4-perf.txt                           30 3.94e+09  273.05s  4m33.05   14.4
atom-4-perf.txt                           30 3.94e+09  272.82s  4m32.82   14.5
atom-4-perf.txt                           30 3.94e+09  272.80s  4m32.80   14.5
atom-4-perf.txt                           30 3.94e+09  272.79s  4m32.79   14.5
atom-4-perf.txt                           30 3.94e+09  273.01s  4m33.01   14.4
atom-4-perf.txt                           30 3.94e+09  272.80s  4m32.80   14.5
atom-4-perf.txt                           30 3.94e+09  272.40s  4m32.40   14.5
atom-4-perf.txt                           30 3.94e+09  272.61s  4m32.61   14.5
atom-4-perf.txt                           30 3.94e+09  273.10s  4m33.10   14.4
atom-4-perf.txt                           30 3.94e+09  272.91s  4m32.91   14.5
atom-4-perf.txt                           30 3.94e+09  272.74s  4m32.74   14.5
atom-4-perf.txt                           30 3.94e+09  272.70s  4m32.70   14.5
atom-4-perf.txt                           30 3.94e+09  272.62s  4m32.62   14.5
atom-4-perf.txt                           30 3.94e+09  272.90s  4m32.90   14.5
atom-4-perf.txt                           30 3.94e+09  272.66s  4m32.66   14.5
atom-4-perf.txt                           30 3.94e+09  272.84s  4m32.84   14.5
atom-4-perf.txt                           30 3.94e+09  272.73s  4m32.73   14.5
atom-4-perf.txt                           30 3.94e+09  272.82s  4m32.82   14.5
atom-4-perf.txt                           30 3.94e+09  272.97s  4m32.97   14.5
atom-4-perf.txt                           30 3.94e+09  273.10s  4m33.10   14.4
atom-4-perf.txt                           30 3.94e+09  272.58s  4m32.58   14.5
atom-4-perf.txt                           30 3.94e+09  272.92s  4m32.92   14.5
atom-4-perf.txt                           30 3.94e+09  272.88s  4m32.88   14.5
atom-4-perf.txt                           30 3.94e+09  272.91s  4m32.91   14.5
atom-4-perf.txt                           30 3.94e+09  273.18s  4m33.18   14.4
atom-4-perf.txt                           30 3.94e+09  273.15s  4m33.15   14.4
atom-4-perf.txt                           28 3.68e+09  254.74s  4m14.74   14.5
atom-4-perf.txt                           30 3.94e+09  272.61s  4m32.61   14.5
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T156  MVC m,m (250c,over1)   : 30  1249.2  1279.4  1265.45  0.67%  108.17  25.52
T157  MVC m,m (250c,over2)   : 30   377.5   383.4   379.75  0.57%   32.46   7.66
T160  MVI m,i                : 30    46.7    47.4    46.84  0.42%    4.00   0.94
T161  MVN m,m (10c)          : 30   159.6   161.1   159.87  0.37%   13.67   3.22
T162  MVN m,m (30c)          : 30   323.9   325.5   323.37  0.13%   27.64   6.52
T165  MVZ m,m (10c)          : 30   159.9   161.5   160.07  0.34%   13.68   3.23
T166  MVZ m,m (30c)          : 30   323.6   325.9   323.46  0.14%   27.65   6.52
T167  MVCIN m,m (10c)        : 30   420.3   429.8   424.20  0.48%   36.26   8.56
T168  MVCIN m,m (30c)        : 30  1138.6  1158.0  1149.46  0.56%   98.26  23.18
T169  MVCIN m,m (100c)       : 30  3648.1  3714.5  3679.58  0.54%  314.54  74.21
T170  4*Lx;MVCL (10b)        : 30   297.9   303.4   298.41  0.59%   25.51   6.02
T171  4*Lx;MVCL (100b)       : 30   388.0   395.3   388.73  0.61%   33.23   7.84
T172  4*Lx;MVCL (250b)       : 30   537.2   552.6   543.65  0.51%   46.47  10.96
T173  4*Lx;MVCL (1kb)        : 30  1284.0  1310.6  1297.62  0.57%  110.92  26.17
T174  4*LR;MVCL (4kb)        : 30  4362.0  4476.7  4436.37  0.58%  379.23  89.48
T175  4*Lx;MVCL (100b,pad)   : 30   268.8   274.0   269.59  0.44%   23.05   5.44
T176  4*Lx;MVCL (1kb,pad)    : 30   333.4   340.2   335.09  0.46%   28.64   6.76
T177  4*Lx;MVCL (4kb,pad)    : 30   595.5   611.2   601.12  0.64%   51.39  12.12
T178  4*LA;MVCL (1kb,over1)  : 30   171.3   173.3   169.65  0.41%   14.50   3.42
T179  4*LA;MVCL (1kb,over2)  : 30  1309.5  1347.0  1327.13  0.69%  113.45  26.77
T190  IC R,m                 : 30    53.8    54.6    53.91  0.54%    4.61   1.09
T191  ICM R,i,m (0010)       : 30    93.6    96.1    94.98  0.48%    8.12   1.92
T192  ICM R,i,m (1100)       : 30   101.5   103.7   102.55  0.46%    8.77   2.07
T193  ICM R,i,m (0111)       : 30    64.7    66.5    65.68  0.62%    5.61   1.32
T200  AR R,R                 : 30    25.5    25.9    25.56  0.26%    2.19   0.52
T201  A R,m                  : 30    57.4    58.4    57.50  0.41%    4.92   1.16
T202  AH R,m                 : 30    57.4    58.2    57.44  0.44%    4.91   1.16
T203  ALR R,R                : 30    16.1    16.4    16.07  0.44%    1.37   0.32
T204  AL R,m                 : 30    57.4    58.4    57.42  0.54%    4.91   1.16
T205  SR R,R                 : 30    25.1    25.7    25.06  0.47%    2.14   0.51
T206  S R,m                  : 30    58.0    59.5    58.37  0.50%    4.99   1.18
T207  SH R,m                 : 30    58.4    59.7    58.33  0.68%    4.99   1.18
T208  SLR R,R                : 30    16.8    17.0    16.67  0.29%    1.42   0.34
T209  SL R,m                 : 30    59.8    60.8    59.89  0.43%    5.12   1.21
T210  MR R,R                 : 30    35.2    35.7    34.24  0.42%    2.93   0.69
T211  M R,m                  : 30    68.4    69.5    67.80  0.60%    5.80   1.37
T212  MH R,m                 : 30    61.6    62.5    60.89  0.59%    5.21   1.23
T215  XR R,R; DR R,R         : 30   192.6   195.4   192.44  0.34%   16.45   3.88
T216  XR R,R; D R,m          : 30   215.6   218.0   215.15  0.54%   18.39   4.34
T220  SLA R,1                : 30    41.7    42.5    40.90  0.51%    3.50   0.82
T221  SLDA R,1               : 30    53.4    54.3    52.98  0.53%    4.53   1.07
T222  SRA R,1                : 30    31.2    32.2    30.48  0.53%    2.61   0.61
T223  SRDA R,1               : 30    52.3    53.0    51.77  0.34%    4.43   1.04
T224  SRA R,30               : 30    31.5    32.2    30.50  0.62%    2.61   0.62
T225  SRDA R,60              : 30    52.2    53.0    51.76  0.51%    4.42   1.04
T230  XR R,R                 : 30    17.7    18.1    17.69  0.53%    1.51   0.36
T231  X R,m                  : 30    55.3    56.4    55.48  0.54%    4.74   1.12
T232  XI m,i                 : 30    55.4    56.5    55.27  0.34%    4.72   1.11
T235  XC m,m (10c)           : 30   159.7   162.1   160.66  0.30%   13.73   3.24
T236  XC m,m (100c)          : 30   804.9   807.2   804.56  0.12%   68.78  16.23
T237  XC m,m (250c)          : 30  1865.5  1873.7  1867.53  0.09%  159.64  37.67
T238  NR R,R                 : 30    17.7    18.1    17.68  0.96%    1.51   0.36
T239  OR R,R                 : 30    17.6    18.1    17.68  0.61%    1.51   0.36
T240  SLL R,1                : 30    27.0    27.6    25.97  0.73%    2.22   0.52
T241  SLDL R,1               : 30    46.5    47.2    46.01  0.44%    3.93   0.93
T242  SRL R,1                : 30    27.0    27.5    25.99  0.84%    2.22   0.52
T243  SRDL R,1               : 30    47.1    48.0    46.74  0.46%    4.00   0.94
T244  SLL R,30               : 30    27.0    27.6    26.04  0.55%    2.23   0.53
T245  SLDL R,60              : 30    46.6    47.3    45.97  0.45%    3.93   0.93
T250  TM m,i                 : 30    48.8    49.9    48.87  0.39%    4.18   0.99
T252  TR m,m (10c)           : 30   154.9   156.9   155.55  0.29%   13.30   3.14
T253  TR m,m (100c)          : 30   972.7   976.7   972.88  0.18%   83.16  19.62
T254  TR m,m (250c)          : 30  2321.0  2333.4  2323.68  0.09%  198.63  46.87
T255  TRT m,m (10c,zero)     : 30   451.4   459.5   454.94  0.62%   38.89   9.18
T256  TRT m,m (100c,zero)    : 30  4074.9  4146.9  4110.12  0.73%  351.34  82.90
T257  TRT m,m (250c,zero)    : 30 10060.6 10266.8 10191.13  0.98%  871.16 205.54
T258  TRT m,m (250c,10b)     : 30   499.6   507.9   501.98  0.47%   42.91  10.12
T259  TRT m,m (250c,100b)    : 30  4119.0  4195.9  4157.32  0.43%  355.38  83.85
T260  CR R,R                 : 30    16.2    16.5    16.10  0.77%    1.38   0.32
T261  C R,m                  : 30    56.0    56.9    56.07  0.50%    4.79   1.13
T262  CH R,m                 : 30    56.6    57.5    56.66  0.44%    4.84   1.14
T263  CLR R,R                : 30    13.0    13.3    12.95  0.56%    1.11   0.26
T264  CL R,m                 : 30    49.3    50.4    49.65  0.55%    4.24   1.00
T265  CLI m,i                : 30    51.0    52.6    51.52  0.70%    4.40   1.04
T266  CLM R,i,m              : 30    71.6    72.9    71.76  0.59%    6.13   1.45
T270  CLC m,m (10c,eq)       : 30   128.8   131.8   128.87  0.85%   11.02   2.60
T271  CLC m,m (10c,ne)       : 30   108.6   112.1   109.63  0.73%    9.37   2.21
T272  CLC m,m (30c,eq)       : 30   180.4   184.5   181.10  0.84%   15.48   3.65
T273  CLC m,m (30c,ne)       : 30   108.9   112.8   109.37  0.58%    9.35   2.21
T274  CLC m,m (100c,eq)      : 30   358.4   367.5   362.66  0.75%   31.00   7.31
T275  CLC m,m (100c,ne)      : 30   109.2   111.8   109.53  0.50%    9.36   2.21
T276  CLC m,m (250c,eq)      : 30   743.1   761.7   751.82  1.05%   64.27  15.16
T277  CLC m,m (250c,ne)      : 30   109.0   111.4   109.48  0.60%    9.36   2.21
T280  4*LR;CLCL (100b,10b)   : 30   740.9   755.4   747.78  0.60%   63.92  15.08
T281  4*LR;CLCL (4kb,10b)    : 30   759.2   774.2   765.25  0.77%   65.42  15.43
T282  4*LR;CLCL (4kb,100b)   : 30  5685.0  5800.2  5740.00  0.74%  490.67 115.77
T283  4*LR;CLCL (4kb,250b)   : 30 13819.2 14162.4 14007.57  0.74% 1197.40 282.51
T290  LR;CS R,R,m (eq,eq)    : 30   101.1   102.4   100.38  0.23%    8.58   2.02
T291  LR;CS R,R,m (eq,ne)    : 30    99.3   102.3    99.87  0.67%    8.54   2.01
T292  LR;CS R,R,m (ne)       : 30   121.0   124.8   121.59  1.11%   10.39   2.45
T295  LR;CDS R,R,m (eq,eq)   : 30   127.5   129.3   127.08  0.51%   10.86   2.56
T296  LR;CDS R,R,m (eq,ne)   : 30   126.0   129.5   126.88  0.58%   10.85   2.56
T297  LR;CDS R,R,m (ne)      : 30   154.4   160.5   156.00  1.01%   13.34   3.15
T300  BCR 0,0 (noop)         : 30    18.1    18.3    17.96  0.35%    1.54   0.36
T301  BNZ l (no br)          : 30    14.2    14.3    13.97  0.21%    1.19   0.28
T302  BNZ l (do br)          : 30    18.5    19.0    18.47  0.57%    1.58   0.37
T303  BNZ l (do br, far)     : 30    68.6    70.2    68.80  0.85%    5.88   1.39
T304  BR R                   : 30    26.1    26.9    23.80  0.47%    2.03   0.48
T305  BR R (far)             : 30    62.1    63.2    60.10  0.60%    5.14   1.21
T310  BCTR R,0               : 30    22.5    22.9    22.49  0.31%    1.92   0.45
T311  BCTR R,R               : 30    25.1    25.7    25.52  0.90%    2.18   0.51
T312  BCT R,l                : 30    24.6    25.3    25.03  0.74%    2.14   0.50
T315  BXLE R,R,l             : 30    36.7    37.5    36.51  0.46%    3.12   0.74
T320  BALR R,R; BR R         : 30    58.9    59.9    58.84  0.57%    5.03   1.19
T321  BALR R,R; BR R (far)   : 30   169.5   172.2   170.59  0.62%   14.58   3.44
T322  BAL R,l; BR R          : 30    63.4    65.9    63.69  0.44%    5.44   1.28
T323  BAL R,l; BR R (far)    : 30   194.2   197.2   195.07  0.32%   16.67   3.93
T330  L;BALR;SAV(14,12);RET  : 30   906.2   926.1   919.58  0.83%   78.61  18.55
T400  CVB R,m                : 30   400.9   407.1   404.26  0.44%   34.56   8.15
T401  CVD R,m                : 30  1329.4  1345.3  1339.26  0.20%  114.48  27.01
T402  PACK m,m (5d)          : 30   230.1   235.7   231.18  0.97%   19.76   4.66
T403  PACK m,m (15d)         : 30   542.4   552.5   546.80  0.61%   46.74  11.03
T404  UNPK m,m (5d)          : 30   235.8   241.4   238.19  0.66%   20.36   4.80
T405  UNPK m,m (15d)         : 30   527.1   539.9   534.77  0.45%   45.71  10.79
T410  MVC;ED (10c)           : 30   968.8   983.6   974.29  0.51%   83.29  19.65
T411  MVC;ED (30c)           : 30  2537.4  2588.6  2567.30  0.78%  219.46  51.78
T415  MVC;EDMK (10c)         : 30  1062.7  1087.0  1072.87  0.76%   91.71  21.64
T420  AP m,m (10d)           : 30  1436.3  1463.0  1441.29  0.49%  123.20  29.07
T421  AP m,m (30d)           : 30  1445.4  1477.5  1463.31  0.54%  125.09  29.51
T422  SP m,m (10d)           : 30  1428.4  1455.7  1437.20  0.59%  122.86  28.99
T423  SP m,m (30d)           : 30  1471.3  1510.6  1491.38  0.57%  127.49  30.08
T424  MP m,m (10d)           : 30  1821.0  1852.8  1826.54  0.46%  156.14  36.84
T425  MP m,m (30d)           : 30  1846.8  1876.6  1856.83  0.41%  158.73  37.45
T426  MVC;DP m,m (10d)       : 30  2977.5  3150.4  3004.98  0.67%  256.87  60.61
T427  MVC;DP m,m (30d)       : 30  7737.2  7885.8  7820.44  0.66%  668.51 157.73
T430  CP m,m (10d)           : 30   858.0   882.0   872.91  0.76%   74.62  17.61
T431  CP m,m (30d)           : 30   823.2   841.7   832.90  0.75%   71.20  16.80
T440  ZAP m,m (10d,10d)      : 30   627.9   644.3   637.75  0.55%   54.52  12.86
T441  ZAP m,m (30d,30d)      : 30   618.1   631.0   623.67  0.56%   53.31  12.58
T442  ZAP m,m (10d,30d)      : 30   636.7   646.4   640.84  0.40%   54.78  12.92
T443  ZAP m,m (30d,10d)      : 30   633.0   646.8   639.52  0.98%   54.67  12.90
T445  SRP m,i,i (30d,<<)     : 30   872.4   893.4   877.27  0.63%   74.99  17.69
T446  SRP m,i,i (30d,>>)     : 30  1281.5  1302.4  1283.71  0.44%  109.74  25.89
T450  MVO m,m (10d)          : 30   283.1   289.1   285.66  0.55%   24.42   5.76
T451  MVO m,m (30d)          : 30   703.5   713.7   706.92  0.43%   60.43  14.26
T500  LER R,R                : 30    23.2    23.6    23.16  0.67%    1.98   0.47
T501  LE R,m                 : 30    58.2    59.3    58.58  0.36%    5.01   1.18
T502  LE R,m (unal)          : 30    70.4    71.3    70.34  0.43%    6.01   1.42
T503  LTER R,R               : 30    25.1    25.5    25.09  0.60%    2.14   0.51
T504  LCER R,R               : 30    25.7    26.2    25.72  0.44%    2.20   0.52
T505  LNER R,R               : 30    25.9    26.3    25.85  0.34%    2.21   0.52
T506  LPER R,R               : 30    27.0    27.4    26.98  0.56%    2.31   0.54
T507  LRER R,R               : 30    52.6    53.5    52.66  0.34%    4.50   1.06
T508  STE R,m                : 30    56.7    57.5    56.61  0.42%    4.84   1.14
T509  STE R,m (unal)         : 30    68.8    70.0    69.04  0.55%    5.90   1.39
T510  AER R,R                : 30    85.4    87.0    85.96  0.44%    7.35   1.73
T511  AE R,m                 : 30   108.9   111.5   110.04  0.69%    9.41   2.22
T512  SER R,R                : 30    85.6    86.9    85.99  0.43%    7.35   1.73
T513  SE R,m                 : 30   116.3   119.0   117.50  0.25%   10.04   2.37
T514  MER R,R                : 30    78.4    79.9    77.68  0.55%    6.64   1.57
T515  ME R,m                 : 30   101.4   103.8   101.58  0.43%    8.68   2.05
T516  DER R,R                : 30   137.4   140.2   137.54  0.51%   11.76   2.77
T517  DE R,m                 : 30   165.8   169.6   166.48  0.44%   14.23   3.36
T520  CER R,R                : 30    65.4    66.6    65.57  0.72%    5.60   1.32
T521  CE R,m                 : 30   100.5   102.6   101.20  0.75%    8.65   2.04
T522  AUR R,R                : 30    73.3    74.9    72.50  0.37%    6.20   1.46
T523  HER R,R                : 30    55.6    56.3    54.28  0.36%    4.64   1.09
T530  LDR R,R                : 30    25.7    26.2    25.75  0.42%    2.20   0.52
T531  LD R,m                 : 30    69.0    70.0    68.99  0.48%    5.90   1.39
T532  LD R,m (unal)          : 30    83.9    85.3    84.17  0.50%    7.20   1.70
T533  LTDR R,R               : 30    27.7    28.2    27.79  0.57%    2.38   0.56
T534  LCDR R,R               : 30    28.4    28.9    28.32  0.57%    2.42   0.57
T535  LNDR R,R               : 30    26.9    27.5    27.05  0.70%    2.31   0.55
T536  LPDR R,R               : 30    27.8    28.2    27.73  0.52%    2.37   0.56
T537  LRDR R,R               : 30    62.8    65.0    63.02  0.37%    5.39   1.27
T538  STD R,m                : 30    71.4    72.5    71.54  0.50%    6.12   1.44
T539  STD R,m (unal)         : 30    86.8    88.7    87.44  0.37%    7.47   1.76
T540  ADR R,R                : 30   131.7   133.7   132.35  0.35%   11.31   2.67
T541  AD R,m                 : 30   158.7   161.5   159.76  0.40%   13.66   3.22
T542  SDR R,R                : 30   135.0   138.0   135.65  0.40%   11.60   2.74
T543  SD R,m                 : 30   160.4   163.8   161.81  0.44%   13.83   3.26
T544  MDR R,R                : 30   199.7   201.5   198.62  0.36%   16.98   4.01
T545  MD R,m                 : 30   229.8   232.5   229.18  0.28%   19.59   4.62
T546  DDR R,R                : 30  2736.8  2759.4  2744.70  0.23%  234.62  55.36
T547  DD R,m                 : 30  2778.4  2797.9  2785.35  0.25%  238.10  56.18
T550  CDR R,R                : 30    92.8    94.2    93.15  0.53%    7.96   1.88
T551  CD R,m                 : 30   129.4   132.1   130.53  0.60%   11.16   2.63
T552  AWR R,R                : 30    96.3    98.3    95.48  0.71%    8.16   1.93
T553  HDR R,R                : 30    68.3    69.1    66.75  0.40%    5.71   1.35
T560  AXR R,R                : 30   250.2   258.2   253.60  0.59%   21.68   5.11
T561  MXR R,R                : 30   493.6   499.3   493.92  0.34%   42.22   9.96
T600  STCK m                 : 30  1691.4  1793.5  1750.67  1.36%  149.65  35.31
T601  SPM R                  : 30    16.8    17.1    16.72  0.63%    1.43   0.34
T610  EX R,i (with TM)       : 30   114.8   117.2   115.74  0.50%    9.89   2.33
T611  EX R,i (with XI)       : 30   121.2   123.8   122.32  0.81%   10.46   2.47
T620  MVI;TS m (zero)        : 30   112.1   115.3   113.40  0.59%    9.69   2.29
T621  MVI;TS m (ones)        : 30   113.7   119.8   115.69  1.21%    9.89   2.33
T700  mix int RR basic       : 30    32.1    32.9    31.86  0.51%    2.72   0.64
T701  mix int RX             : 30    84.1    86.2    84.21  0.70%    7.20   1.70
T702  mix int RX (far)       : 30    83.9    86.6    83.86  0.84%    7.17   1.69
T703  mix int RR noopt       : 30    32.8    33.7    32.38  0.53%    2.77   0.65
T900  LR R,R (ig=1)          : 30    39.6    40.3    14.60  0.48%    1.25   0.29
T901  LR R,R (ig=2)          : 30    33.6    33.9    21.01  0.31%    1.80   0.42
T902  LR R,R (ig=3)          : 30    25.6    25.9    17.28  0.25%    1.48   0.35
T903  LR R,R (ig=4)          : 30    22.1    22.5    15.93  0.43%    1.36   0.32
T904  LR R,R (ig=5)          : 30    19.6    19.9    14.70  0.68%    1.26   0.30
T905  LR R,R (ig=6)          : 30    18.3    18.7    14.23  0.54%    1.22   0.29
T906  LR R,R (ig=7)          : 30    17.1    17.4    13.58  0.57%    1.16   0.27
T907  LR R,R (ig=8)          : 30    16.4    16.8    13.40  0.62%    1.15   0.27
T908  LR R,R (ig=9)          : 30    15.6    16.0    12.97  0.53%    1.11   0.26
T909  LR R,R (ig=10)         : 30    15.3    15.6    12.88  0.63%    1.10   0.26
T910  LR R,R (ig=12)         : 30    14.5    14.8    12.57  0.41%    1.07   0.25
T911  LR R,R (ig=18)         : 30    13.3    13.6    12.02  0.63%    1.03   0.24
T912  LR R,R (ig=25)         : 30    12.6    12.8    11.76  0.62%    1.00   0.24
T913  LR R,R (ig=36)         : 30    12.1    12.5    11.59  0.54%    0.99   0.23
T914  LR R,R (ig=50)         : 30    11.9    12.1    11.54  0.72%    0.99   0.23
T915  LR R,R (ig=72)         : 30    11.8    12.0    11.57  0.45%    0.99   0.23
T920  L R,m (ig=1)           : 30    73.4    75.2    48.85  0.67%    4.18   0.99
T921  L R,m (ig=2)           : 30    69.1    69.9    56.83  0.27%    4.86   1.15
T922  L R,m (ig=3)           : 30    62.3    63.1    54.17  0.51%    4.63   1.09
T923  L R,m (ig=4)           : 30    58.8    59.7    52.88  0.43%    4.52   1.07
T924  L R,m (ig=5)           : 30    56.6    57.5    52.02  0.39%    4.45   1.05
T925  L R,m (ig=6)           : 30    55.0    56.2    51.45  0.36%    4.40   1.04
T926  L R,m (ig=7)           : 30    54.4    55.0    51.02  0.39%    4.36   1.03
T927  L R,m (ig=8)           : 30    53.4    54.4    50.77  0.30%    4.34   1.02
T928  L R,m (ig=9)           : 30    53.9    54.6    51.41  0.61%    4.39   1.04
T929  L R,m (ig=10)          : 30    53.4    54.1    51.26  0.28%    4.38   1.03
T930  L R,m (ig=12)          : 30    52.5    53.2    50.80  0.41%    4.34   1.02
T931  L R,m (ig=18)          : 30    50.9    51.8    50.09  0.40%    4.28   1.01
T932  L R,m (ig=25)          : 30    50.5    51.5    50.10  0.37%    4.28   1.01
T933  L R,m (ig=36)          : 30    49.9    50.5    49.61  0.48%    4.24   1.00
T952  T700 1st  2            : 30    76.3    77.2    51.26  0.43%    4.38   1.03
T953  T700 1st  3            : 30   118.7   123.4    95.68  0.67%    8.18   1.93
T954  T700 1st  4            : 30   152.8   155.3   128.67  0.35%   11.00   2.60
T955  T700 1st  5            : 30   178.7   180.7   154.40  0.43%   13.20   3.11
T956  T700 1st  6            : 30   205.4   208.2   181.58  0.35%   15.52   3.66
T957  T700 1st  7            : 30   228.2   231.9   204.41  0.51%   17.47   4.12
T958  T700 1st  8            : 30   276.3   279.7   252.60  0.57%   21.59   5.09
T959  T700 1st  9            : 30   302.6   306.8   279.57  0.32%   23.90   5.64
T960  T700 1st 10            : 30   347.3   350.5   323.48  0.34%   27.65   6.52
T961  T700 1st 11            : 30   372.4   380.1   350.55  0.52%   29.97   7.07
T962  T700 1st 12            : 30   410.3   413.8   386.20  0.42%   33.01   7.79
T963  T700 1st 13            : 30   431.4   437.8   408.76  0.42%   34.94   8.24
T964  T700 1st 14            : 30   460.8   466.0   438.52  0.27%   37.49   8.84
T965  T700 1st 15            : 30   505.5   513.0   483.00  0.55%   41.29   9.74
T966  T700 1st 16            : 30   526.0   535.3   506.27  0.42%   43.28  10.21
T967  T700 1st 17            : 30   556.9   564.3   535.37  0.42%   45.77  10.80
T968  T700 1st 18            : 30   597.8   606.2   575.88  0.27%   49.23  11.61
T969  T700 1st 19            : 30   631.5   641.9   610.41  0.45%   52.18  12.31
T970  T700 1st 20            : 30   659.0   670.0   640.69  0.38%   54.77  12.92
T971  T700 1st 21            : 30   683.5   693.0   662.43  0.63%   56.63  13.36
T972  T700 1st 22            : 30   707.5   719.7   687.89  0.49%   58.80  13.87
T973  T700 1st 23            : 30   745.6   757.8   725.04  0.55%   61.98  14.62
