file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-20-09:41:34_J0001_PERF-ASM.prt   165 2.18e+10  288.26s  4m48.26   75.7
2018-04-20-09:46:22_J0002_PERF-ASM.prt   166 2.20e+10  282.33s  4m42.33   77.8
2018-04-20-09:51:44_J0003_PERF-ASM.prt   182 2.41e+10  316.24s  5m16.24   76.1
2018-04-20-09:56:42_J0004_PERF-ASM.prt   165 2.18e+10  291.32s  4m51.32   74.9
2018-04-20-10:01:44_J0005_PERF-ASM.prt   171 2.26e+10  296.29s  4m56.29   76.3
2018-04-20-10:06:45_J0006_PERF-ASM.prt   166 2.20e+10  294.64s  4m54.64   74.5
2018-04-20-10:11:37_J0007_PERF-ASM.prt   165 2.18e+10  286.21s  4m46.21   76.2
2018-04-20-10:16:28_J0008_PERF-ASM.prt   166 2.20e+10  285.48s  4m45.48   76.9
2018-04-20-10:21:25_J0009_PERF-ASM.prt   164 2.17e+10  290.67s  4m50.67   74.6
2018-04-20-10:26:31_J0010_PERF-ASM.prt   170 2.25e+10  299.31s  4m59.31   75.1
2018-04-20-10:31:31_J0011_PERF-ASM.prt   166 2.20e+10  293.97s  4m53.97   74.7
2018-04-20-10:36:34_J0012_PERF-ASM.prt   170 2.25e+10  296.86s  4m56.86   75.7
2018-04-20-10:41:15_J0013_PERF-ASM.prt   159 2.10e+10  275.65s  4m35.65   76.3
2018-04-20-10:46:15_J0014_PERF-ASM.prt   166 2.20e+10  294.10s  4m54.10   74.6
2018-04-20-10:51:03_J0015_PERF-ASM.prt   159 2.10e+10  281.68s  4m41.68   74.7
2018-04-20-10:56:05_J0016_PERF-ASM.prt   165 2.18e+10  295.64s  4m55.64   73.8
2018-04-20-11:00:55_J0017_PERF-ASM.prt   162 2.14e+10  284.55s  4m44.55   75.3
2018-04-20-11:05:53_J0018_PERF-ASM.prt   167 2.21e+10  291.44s  4m51.44   75.8
2018-04-20-11:10:50_J0019_PERF-ASM.prt   165 2.18e+10  291.25s  4m51.25   74.9
2018-04-20-11:15:50_J0020_PERF-ASM.prt   163 2.16e+10  293.62s  4m53.62   73.4
2018-04-20-11:20:50_J0021_PERF-ASM.prt   164 2.17e+10  294.46s  4m54.46   73.7
2018-04-20-11:25:52_J0022_PERF-ASM.prt   166 2.20e+10  295.35s  4m55.35   74.3
2018-04-20-11:30:42_J0023_PERF-ASM.prt   165 2.18e+10  284.40s  4m44.40   76.7
2018-04-20-11:35:34_J0024_PERF-ASM.prt   161 2.13e+10  285.77s  4m45.77   74.5
2018-04-20-11:40:33_J0025_PERF-ASM.prt   165 2.18e+10  292.13s  4m52.13   74.7
2018-04-20-11:45:55_J0026_PERF-ASM.prt   178 2.35e+10  316.58s  5m16.58   74.4
2018-04-20-11:50:55_J0027_PERF-ASM.prt   166 2.20e+10  294.25s  4m54.25   74.6
2018-04-20-11:56:05_J0028_PERF-ASM.prt   178 2.35e+10  303.94s  5m03.94   77.5
2018-04-20-12:01:11_J0029_PERF-ASM.prt   168 2.22e+10  299.10s  4m59.10   74.3
2018-04-20-12:06:06_J0030_PERF-ASM.prt   163 2.16e+10  289.08s  4m49.08   74.6
2018-04-20-12:11:04_J0031_PERF-ASM.prt   177 2.34e+10  292.81s  4m52.81   79.9
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T169  MVCIN m,m (100c)       : 31   756.2   871.8   834.41  3.52%  301.90  91.77
T170  4*Lx;MVCL (10b)        : 31    40.0    46.0    43.35  3.92%   15.68   4.77
T171  4*Lx;MVCL (100b)       : 31    48.4    56.4    52.30  4.19%   18.92   5.75
T172  4*Lx;MVCL (250b)       : 31    59.9    68.7    64.63  3.36%   23.38   7.11
T173  4*Lx;MVCL (1kb)        : 31   129.2   149.5   142.24  5.95%   51.46  15.64
T174  4*LR;MVCL (4kb)        : 31   410.0   479.6   450.56  5.50%  163.02  49.55
T175  4*Lx;MVCL (100b,pad)   : 31    33.8    38.5    36.42  5.34%   13.18   4.01
T176  4*Lx;MVCL (1kb,pad)    : 31    53.9    61.5    58.70  6.71%   21.24   6.46
T177  4*Lx;MVCL (4kb,pad)    : 31   126.6   147.0   138.43  6.54%   50.08  15.22
T178  4*LA;MVCL (1kb,over1)  : 31    26.3    30.3    28.43  6.81%   10.29   3.13
T179  4*LA;MVCL (1kb,over2)  : 31   136.9   157.2   150.41  7.08%   54.42  16.54
T190  IC R,m                 : 31     9.9    11.4    10.80  6.54%    3.91   1.19
T191  ICM R,i,m (0010)       : 31    19.0    21.9    20.53  6.73%    7.43   2.26
T192  ICM R,i,m (1100)       : 31    19.7    23.1    21.56  7.16%    7.80   2.37
T193  ICM R,i,m (0111)       : 31    14.6    17.3    15.88  6.78%    5.75   1.75
T200  AR R,R                 : 31     3.9     4.5     4.17  5.86%    1.51   0.46
T201  A R,m                  : 31    10.2    12.1    11.17  6.03%    4.04   1.23
T202  AH R,m                 : 31    11.0    13.1    12.03  5.35%    4.35   1.32
T203  ALR R,R                : 31     3.3     3.9     3.52  4.47%    1.27   0.39
T204  AL R,m                 : 31    11.6    13.3    12.58  6.52%    4.55   1.38
T205  SR R,R                 : 31     4.5     5.2     4.85  6.24%    1.76   0.53
T206  S R,m                  : 31    10.9    12.7    11.85  6.33%    4.29   1.30
T207  SH R,m                 : 31    11.4    13.2    12.22  7.02%    4.42   1.34
T208  SLR R,R                : 31     3.3     3.8     3.60  6.88%    1.30   0.40
T209  SL R,m                 : 31    11.8    13.7    12.72  6.41%    4.60   1.40
T210  MR R,R                 : 31     5.6     6.6     5.77  5.33%    2.09   0.63
T211  M R,m                  : 31    11.8    13.8    12.63  7.00%    4.57   1.39
T212  MH R,m                 : 31    11.2    12.9    11.91  6.95%    4.31   1.31
T215  XR R,R; DR R,R         : 31    21.1    24.3    22.67  5.49%    8.20   2.49
T216  XR R,R; D R,m          : 31    27.3    31.7    29.68  5.70%   10.74   3.26
T220  SLA R,1                : 31     7.5     8.6     7.83  5.46%    2.83   0.86
T221  SLDA R,1               : 31     8.4     9.6     8.94  6.13%    3.24   0.98
T222  SRA R,1                : 31     5.8     6.7     6.01  5.80%    2.18   0.66
T223  SRDA R,1               : 31     7.1     8.3     7.55  5.30%    2.73   0.83
T224  SRA R,30               : 31     5.8     6.8     6.01  4.95%    2.17   0.66
T225  SRDA R,60              : 31     7.1     8.2     7.60  4.50%    2.75   0.84
T230  XR R,R                 : 31     3.6     4.2     3.90  4.91%    1.41   0.43
T231  X R,m                  : 31    10.6    12.6    11.59  2.36%    4.19   1.27
T232  XI m,i                 : 31    11.0    12.8    12.05  2.88%    4.36   1.33
T235  XC m,m (10c)           : 31    27.0    31.6    29.78  3.16%   10.78   3.28
T236  XC m,m (100c)          : 31   125.6   146.0   139.16  3.48%   50.35  15.30
T237  XC m,m (250c)          : 31   278.4   326.3   308.71  2.79%  111.70  33.95
T238  NR R,R                 : 31     3.6     4.2     3.90  3.01%    1.41   0.43
T239  OR R,R                 : 31     3.6     4.2     3.89  3.62%    1.41   0.43
T240  SLL R,1                : 31     5.0     5.9     5.12  3.36%    1.85   0.56
T241  SLDL R,1               : 31     6.4     7.5     6.81  3.71%    2.46   0.75
T242  SRL R,1                : 31     5.0     5.8     5.10  3.39%    1.85   0.56
T243  SRDL R,1               : 31     6.4     7.5     6.82  3.68%    2.47   0.75
T244  SLL R,30               : 31     5.0     5.8     5.09  4.30%    1.84   0.56
T245  SLDL R,60              : 31     6.4     7.4     6.79  4.30%    2.46   0.75
T250  TM m,i                 : 31    10.4    11.8    11.06  4.10%    4.00   1.22
T252  TR m,m (10c)           : 31    20.2    23.6    21.94  4.88%    7.94   2.41
T253  TR m,m (100c)          : 31    86.9   103.1    96.11  4.88%   34.77  10.57
T254  TR m,m (250c)          : 31   188.2   224.1   207.56  5.39%   75.10  22.83
T255  TRT m,m (10c,zero)     : 31    92.7   108.9   102.13  4.77%   36.95  11.23
T256  TRT m,m (100c,zero)    : 31   852.6   995.5   933.30  5.53%  337.68 102.64
T257  TRT m,m (250c,zero)    : 31  2096.6  2493.1  2299.27  4.67%  831.91 252.87
T258  TRT m,m (250c,10b)     : 31   102.9   117.3   113.08  4.68%   40.91  12.44
T259  TRT m,m (250c,100b)    : 31   866.1  1034.6   960.66  5.11%  347.58 105.65
T260  CR R,R                 : 31     3.2     3.7     3.43  4.99%    1.24   0.38
T261  C R,m                  : 31     9.6    11.2    10.41  4.00%    3.77   1.15
T262  CH R,m                 : 31     9.9    11.4    10.71  4.01%    3.88   1.18
T263  CLR R,R                : 31     3.1     3.7     3.40  4.61%    1.23   0.37
T264  CL R,m                 : 31     8.7    10.0     9.47  6.66%    3.43   1.04
T265  CLI m,i                : 31    10.9    12.8    11.84  5.84%    4.28   1.30
T266  CLM R,i,m              : 31    14.1    16.6    15.46  6.31%    5.59   1.70
T270  CLC m,m (10c,eq)       : 31    42.4    48.7    46.52  4.52%   16.83   5.12
T271  CLC m,m (10c,ne)       : 31    36.1    42.0    39.53  7.25%   14.30   4.35
T272  CLC m,m (30c,eq)       : 31    56.8    65.1    62.00  5.20%   22.43   6.82
T273  CLC m,m (30c,ne)       : 31    36.1    41.6    39.46  5.32%   14.28   4.34
T274  CLC m,m (100c,eq)      : 31   106.0   122.2   116.26  5.82%   42.06  12.79
T275  CLC m,m (100c,ne)      : 31    36.0    41.2    39.31  7.11%   14.22   4.32
T276  CLC m,m (250c,eq)      : 31   208.0   237.5   228.06  6.34%   82.51  25.08
T277  CLC m,m (250c,ne)      : 31    36.0    41.4    39.56  5.97%   14.31   4.35
T280  4*LR;CLCL (100b,10b)   : 31   126.0   144.9   138.05  7.37%   49.95  15.18
T281  4*LR;CLCL (4kb,10b)    : 31   129.7   149.1   142.54  7.15%   51.57  15.68
T282  4*LR;CLCL (4kb,100b)   : 31  1060.3  1213.6  1169.15  8.96%  423.02 128.58
T283  4*LR;CLCL (4kb,250b)   : 31  2594.1  3040.2  2855.42  8.91% 1033.13 314.03
T290  LR;CS R,R,m (eq,eq)    : 31    46.8    54.8    51.40  6.09%   18.60   5.65
T291  LR;CS R,R,m (eq,ne)    : 31    46.9    55.1    51.40  7.23%   18.60   5.65
T292  LR;CS R,R,m (ne)       : 31   363.6   429.3   399.03  5.67%  144.37  43.88
T295  LR;CDS R,R,m (eq,eq)   : 31    48.6    56.0    53.56  6.29%   19.38   5.89
T296  LR;CDS R,R,m (eq,ne)   : 31    48.5    55.7    53.45  7.32%   19.34   5.88
T297  LR;CDS R,R,m (ne)      : 31   365.2   457.4   403.78  4.98%  146.09  44.41
T300  BCR 0,0 (noop)         : 31     3.1     3.8     3.40  5.26%    1.23   0.37
T301  BNZ l (no br)          : 31     2.6     3.7     2.81  8.11%    1.02   0.31
T302  BNZ l (do br)          : 31     8.4    10.1     9.12  8.30%    3.30   1.00
T303  BNZ l (do br, far)     : 31    15.2    19.9    16.62  8.20%    6.01   1.83
T304  BR R                   : 31     8.4    10.9     8.38  7.87%    3.03   0.92
T305  BR R (far)             : 31    13.1    15.4    13.59  7.84%    4.92   1.49
T310  BCTR R,0               : 31     3.8     4.5     4.19  8.00%    1.52   0.46
T311  BCTR R,R               : 31     7.7     9.1     8.52  7.57%    3.08   0.94
T312  BCT R,l                : 31     9.4    10.9    10.40  7.97%    3.76   1.14
T315  BXLE R,R,l             : 31     9.9    11.4    10.78  7.09%    3.90   1.19
T320  BALR R,R; BR R         : 31    14.7    16.9    16.14  7.59%    5.84   1.78
T321  BALR R,R; BR R (far)   : 31    47.9    55.6    52.27  6.44%   18.91   5.75
T322  BAL R,l; BR R          : 31    16.7    19.4    18.29  6.88%    6.62   2.01
T323  BAL R,l; BR R (far)    : 31    32.1    37.7    35.35  7.28%   12.79   3.89
T324  BASR R,R; BR R         : 31    15.0    17.7    16.28  6.73%    5.89   1.79
T325  BAS R,l; BR R          : 31    17.2    20.3    18.85  7.50%    6.82   2.07
T330  L;BALR;SAV(14,12);RET  : 31   118.7   141.5   131.32  7.89%   47.51  14.44
T400  CVB R,m                : 31    45.6    53.0    50.53  7.10%   18.28   5.56
T401  CVD R,m                : 31    38.9    45.5    42.82  7.52%   15.49   4.71
T402  PACK m,m (5d)          : 31    42.6    49.7    46.35  7.29%   16.77   5.10
T403  PACK m,m (15d)         : 31   105.8   123.7   116.97  6.76%   42.32  12.86
T404  UNPK m,m (5d)          : 31    47.4    55.7    52.17  5.86%   18.88   5.74
T405  UNPK m,m (15d)         : 31   113.2   129.7   125.36  5.87%   45.36  13.79
T410  MVC;ED (10c)           : 31   173.7   206.6   192.23  4.26%   69.55  21.14
T411  MVC;ED (30c)           : 31   468.4   554.9   519.44  4.37%  187.94  57.13
T415  MVC;EDMK (10c)         : 31   177.8   210.2   196.49  4.69%   71.09  21.61
T420  AP m,m (10d)           : 31   265.6   315.0   292.87  4.81%  105.97  32.21
T421  AP m,m (30d)           : 31   260.5   306.6   284.57  4.85%  102.96  31.30
T422  SP m,m (10d)           : 31   267.6   317.0   294.74  5.73%  106.64  32.41
T423  SP m,m (30d)           : 31   284.3   324.8   313.15  5.09%  113.30  34.44
T424  MP m,m (10d)           : 31   322.6   379.9   353.36  5.08%  127.85  38.86
T425  MP m,m (30d)           : 31   321.6   371.0   353.88  4.86%  128.04  38.92
T426  MVC;DP m,m (10d)       : 31   543.9   625.0   597.98  3.77%  216.36  65.76
T427  MVC;DP m,m (30d)       : 31  1229.5  1435.0  1352.75  3.31%  489.45 148.77
T430  CP m,m (10d)           : 31   188.7   221.1   208.08  3.46%   75.29  22.88
T431  CP m,m (30d)           : 31   189.0   221.0   209.56  4.05%   75.82  23.05
T440  ZAP m,m (10d,10d)      : 31   118.1   138.7   130.36  3.54%   47.17  14.34
T441  ZAP m,m (30d,30d)      : 31   118.3   144.9   135.86  6.98%   49.16  14.94
T442  ZAP m,m (10d,30d)      : 31   118.2   136.7   131.08  7.01%   47.42  14.42
T443  ZAP m,m (30d,10d)      : 31   117.7   139.4   130.07  6.33%   47.06  14.30
T445  SRP m,i,i (30d,<<)     : 31   152.7   176.0   167.51  5.89%   60.61  18.42
T446  SRP m,i,i (30d,>>)     : 31   216.1   250.2   237.29  5.87%   85.86  26.10
T450  MVO m,m (10d)          : 31    56.3    65.4    61.54  5.84%   22.27   6.77
T451  MVO m,m (30d)          : 31   146.6   170.0   161.14  6.14%   58.30  17.72
T500  LER R,R                : 31     4.9     5.6     5.26  7.05%    1.90   0.58
T501  LE R,m                 : 31    10.2    11.8    11.10  7.54%    4.02   1.22
T502  LE R,m (unal)          : 31    10.9    12.9    11.87  8.11%    4.29   1.31
T503  LTER R,R               : 31     5.4     6.3     5.89  8.64%    2.13   0.65
T504  LCER R,R               : 31     5.5     6.5     6.01  7.46%    2.17   0.66
T505  LNER R,R               : 31     5.4     6.3     5.86  5.82%    2.12   0.64
T506  LPER R,R               : 31     5.9     6.9     6.40  8.22%    2.32   0.70
T507  LRER R,R               : 31     6.7     7.7     7.31  7.47%    2.64   0.80
T508  STE R,m                : 31    10.4    11.9    11.26  3.76%    4.07   1.24
T509  STE R,m (unal)         : 31    11.3    12.9    12.20  3.71%    4.41   1.34
T510  AER R,R                : 31    16.0    18.7    17.43  4.49%    6.31   1.92
T511  AE R,m                 : 31    22.1    25.4    24.09  5.51%    8.72   2.65
T512  SER R,R                : 31    16.3    18.8    17.63  5.83%    6.38   1.94
T513  SE R,m                 : 31    22.2    25.7    24.16  6.26%    8.74   2.66
T514  MER R,R                : 31    11.5    13.3    12.29  4.46%    4.45   1.35
T515  ME R,m                 : 31    16.8    19.3    17.97  4.18%    6.50   1.98
T516  DER R,R                : 31    25.6    29.6    27.70  4.81%   10.02   3.05
T517  DE R,m                 : 31    28.6    32.7    31.06  4.45%   11.24   3.42
T520  CER R,R                : 31    12.8    14.5    13.89  4.38%    5.03   1.53
T521  CE R,m                 : 31    19.0    21.6    20.69  3.35%    7.49   2.28
T522  AUR R,R                : 31    11.5    13.5    12.13  3.84%    4.39   1.33
T523  HER R,R                : 31     7.2     8.2     7.45  3.84%    2.69   0.82
T530  LDR R,R                : 31     5.2     6.0     5.68  3.81%    2.05   0.62
T531  LD R,m                 : 31    11.0    12.7    11.87  4.60%    4.29   1.31
T532  LD R,m (unal)          : 31    11.1    12.7    11.94  4.03%    4.32   1.31
T533  LTDR R,R               : 31     5.9     6.8     6.38  3.95%    2.31   0.70
T534  LCDR R,R               : 31     5.9     6.9     6.40  6.03%    2.32   0.70
T535  LNDR R,R               : 31     5.9     7.0     6.48  4.80%    2.35   0.71
T536  LPDR R,R               : 31     6.0     7.0     6.51  4.86%    2.35   0.72
T537  LRDR R,R               : 31     7.9     9.2     8.68  3.89%    3.14   0.95
T538  STD R,m                : 31    11.1    12.9    12.10  4.04%    4.38   1.33
T539  STD R,m (unal)         : 31    11.0    13.0    12.02  3.85%    4.35   1.32
T540  ADR R,R                : 31    17.0    19.9    18.62  2.77%    6.74   2.05
T541  AD R,m                 : 31    22.5    26.3    24.71  4.46%    8.94   2.72
T542  SDR R,R                : 31    17.0    19.8    18.50  3.72%    6.69   2.03
T543  SD R,m                 : 31    23.9    27.7    26.17  4.34%    9.47   2.88
T544  MDR R,R                : 31    18.2    21.3    19.74  5.49%    7.14   2.17
T545  MD R,m                 : 31    25.3    29.2    27.44  3.76%    9.93   3.02
T546  DDR R,R                : 31   179.2   206.9   198.36  6.60%   71.77  21.82
T547  DD R,m                 : 31   182.7   209.0   201.96  4.05%   73.07  22.21
T550  CDR R,R                : 31    13.9    16.2    15.25  4.87%    5.52   1.68
T551  CD R,m                 : 31    20.3    23.9    22.38  5.26%    8.10   2.46
T552  AWR R,R                : 31    13.6    15.6    14.61  3.89%    5.28   1.61
T553  HDR R,R                : 31     8.3     9.7     8.77  4.37%    3.17   0.97
T560  AXR R,R                : 31    28.8    33.3    31.60  4.73%   11.43   3.48
T561  MXR R,R                : 31    33.2    38.4    35.91  4.42%   12.99   3.95
T600  STCK m                 : 31   677.5  2094.0   794.00 12.65%  287.28  87.32
T601  SPM R                  : 31     3.4     3.9     3.65  5.92%    1.32   0.40
T610  EX R,i (with TM)       : 31    34.8    39.8    38.32  4.10%   13.87   4.21
T611  EX R,i (with XI)       : 31    35.9    41.3    39.27  6.77%   14.21   4.32
T620  MVI;TS m (zero)        : 31    50.0    57.4    55.09  5.61%   19.93   6.06
T621  MVI;TS m (ones)        : 31   365.9   432.0   404.26  6.37%  146.27  44.46
T700  mix int RR basic       : 31     7.2     8.4     7.66  6.49%    2.77   0.84
T701  mix int RX             : 31    12.1    14.1    12.65  7.96%    4.58   1.39
T702  mix int RX (far)       : 31    12.0    14.2    12.85  7.38%    4.65   1.41
T703  mix int RR noopt       : 31     7.1     8.1     7.64  7.21%    2.77   0.84
T900  LR R,R (ig=1)          : 31    10.0    11.3     2.17  6.62%    0.78   0.24
T901  LR R,R (ig=2)          : 31     6.0     6.8     2.29  7.29%    0.83   0.25
T902  LR R,R (ig=3)          : 31     4.8     5.5     2.47  6.66%    0.89   0.27
T903  LR R,R (ig=4)          : 31     9.1    10.4     7.78  6.98%    2.82   0.86
T904  LR R,R (ig=5)          : 31     7.8     9.1     6.80  6.63%    2.46   0.75
T905  LR R,R (ig=6)          : 31     6.8     8.0     6.04  6.08%    2.18   0.66
T906  LR R,R (ig=7)          : 31     6.1     7.1     5.40  4.50%    1.96   0.59
T907  LR R,R (ig=8)          : 31     5.7     6.7     5.19  4.41%    1.88   0.57
T908  LR R,R (ig=9)          : 31     5.3     6.2     4.81  6.64%    1.74   0.53
T909  LR R,R (ig=10)         : 31     5.0     5.9     4.62  7.55%    1.67   0.51
T910  LR R,R (ig=12)         : 31     4.5     5.3     4.31  4.45%    1.56   0.47
T911  LR R,R (ig=18)         : 31     3.8     4.5     3.70  4.79%    1.34   0.41
T912  LR R,R (ig=25)         : 31     3.4     4.0     3.37  4.38%    1.22   0.37
T913  LR R,R (ig=36)         : 31     3.0     3.6     3.13  4.18%    1.13   0.34
T914  LR R,R (ig=50)         : 31     2.8     3.3     2.97  4.30%    1.07   0.33
T915  LR R,R (ig=72)         : 31     2.7     3.1     2.83  4.30%    1.03   0.31
T920  L R,m (ig=1)           : 31    14.1    16.1     7.00  3.87%    2.53   0.77
T921  L R,m (ig=2)           : 31    11.2    13.0     8.24  3.51%    2.98   0.91
T922  L R,m (ig=3)           : 31    10.0    11.6     8.32  3.65%    3.01   0.91
T923  L R,m (ig=4)           : 31    14.0    16.4    13.28  4.04%    4.80   1.46
T924  L R,m (ig=5)           : 31    12.8    15.1    12.46  4.26%    4.51   1.37
T925  L R,m (ig=6)           : 31    12.0    14.1    11.74  4.43%    4.25   1.29
T926  L R,m (ig=7)           : 31    11.4    13.4    11.35  6.16%    4.11   1.25
T927  L R,m (ig=8)           : 31    10.9    12.8    11.00  5.89%    3.98   1.21
T928  L R,m (ig=9)           : 31    10.7    12.5    10.82  4.77%    3.92   1.19
T929  L R,m (ig=10)          : 31    10.4    12.2    10.65  4.36%    3.85   1.17
