file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-01-09:33:05_J0001_PERF-ASM.prt   118 1.56e+10  247.79s  4m07.79   63.0
2018-04-01-09:37:20_J0002_PERF-ASM.prt   119 1.57e+10  248.79s  4m08.79   63.3
2018-04-01-09:41:33_J0003_PERF-ASM.prt   118 1.56e+10  247.18s  4m07.18   63.1
2018-04-01-09:45:46_J0004_PERF-ASM.prt   118 1.56e+10  247.03s  4m07.03   63.2
2018-04-01-09:49:57_J0005_PERF-ASM.prt   117 1.55e+10  244.97s  4m04.97   63.2
2018-04-01-09:54:12_J0006_PERF-ASM.prt   119 1.57e+10  249.21s  4m09.21   63.2
2018-04-01-09:58:27_J0007_PERF-ASM.prt   119 1.57e+10  248.91s  4m08.91   63.2
2018-04-01-10:02:40_J0008_PERF-ASM.prt   118 1.56e+10  246.67s  4m06.67   63.3
2018-04-01-10:06:53_J0009_PERF-ASM.prt   118 1.56e+10  246.73s  4m06.73   63.2
2018-04-01-10:11:04_J0010_PERF-ASM.prt   117 1.55e+10  244.94s  4m04.94   63.2
2018-04-01-10:15:18_J0011_PERF-ASM.prt   119 1.57e+10  249.11s  4m09.11   63.2
2018-04-01-10:19:31_J0012_PERF-ASM.prt   118 1.56e+10  246.84s  4m06.84   63.2
2018-04-01-10:23:46_J0013_PERF-ASM.prt   119 1.57e+10  249.14s  4m09.14   63.2
2018-04-01-10:27:59_J0014_PERF-ASM.prt   118 1.56e+10  246.87s  4m06.87   63.2
2018-04-01-10:32:12_J0015_PERF-ASM.prt   118 1.56e+10  246.96s  4m06.96   63.2
2018-04-01-10:36:25_J0016_PERF-ASM.prt   118 1.56e+10  246.89s  4m06.89   63.2
2018-04-01-10:40:38_J0017_PERF-ASM.prt   118 1.56e+10  246.97s  4m06.97   63.2
2018-04-01-10:44:51_J0018_PERF-ASM.prt   118 1.56e+10  247.20s  4m07.20   63.1
2018-04-01-10:49:06_J0019_PERF-ASM.prt   119 1.57e+10  249.17s  4m09.17   63.2
2018-04-01-10:53:20_J0020_PERF-ASM.prt   118 1.56e+10  246.92s  4m06.92   63.2
2018-04-01-10:57:33_J0021_PERF-ASM.prt   118 1.56e+10  247.00s  4m07.00   63.2
2018-04-01-11:01:46_J0022_PERF-ASM.prt   118 1.56e+10  247.04s  4m07.04   63.2
2018-04-01-11:05:59_J0023_PERF-ASM.prt   118 1.56e+10  246.84s  4m06.84   63.2
2018-04-01-11:10:10_J0024_PERF-ASM.prt   117 1.55e+10  244.80s  4m04.80   63.2
2018-04-01-11:14:23_J0025_PERF-ASM.prt   118 1.56e+10  246.93s  4m06.93   63.2
2018-04-01-11:18:36_J0026_PERF-ASM.prt   118 1.56e+10  246.89s  4m06.89   63.2
2018-04-01-11:22:50_J0027_PERF-ASM.prt   119 1.57e+10  248.32s  4m08.32   63.4
2018-04-01-11:27:04_J0028_PERF-ASM.prt   119 1.57e+10  248.37s  4m08.37   63.4
2018-04-01-11:31:19_J0029_PERF-ASM.prt   119 1.57e+10  248.65s  4m08.65   63.3
2018-04-01-11:35:31_J0030_PERF-ASM.prt   118 1.56e+10  246.34s  4m06.34   63.3
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T168  MVCIN m,m (30c)        : 30   319.1   324.7   319.66  0.51%  105.36  24.95
T169  MVCIN m,m (100c)       : 30  1042.8  1053.0  1046.18  0.38%  344.80  81.67
T170  4*Lx;MVCL (10b)        : 30    52.2    53.4    51.94  1.06%   17.12   4.05
T171  4*Lx;MVCL (100b)       : 30    61.7    66.3    61.28  0.54%   20.20   4.78
T172  4*Lx;MVCL (250b)       : 30    72.8    75.5    72.61  0.47%   23.93   5.67
T173  4*Lx;MVCL (1kb)        : 30   141.0   145.3   141.07  0.62%   46.50  11.01
T174  4*LR;MVCL (4kb)        : 30   421.9   454.9   425.03  0.97%  140.08  33.18
T175  4*Lx;MVCL (100b,pad)   : 30    57.6    58.4    57.08  0.37%   18.81   4.46
T176  4*Lx;MVCL (1kb,pad)    : 30    72.4    84.4    72.07  0.41%   23.75   5.63
T177  4*Lx;MVCL (4kb,pad)    : 30   157.6   162.7   158.67  1.38%   52.29  12.39
T178  4*LA;MVCL (1kb,over1)  : 30    32.4    34.5    31.79  0.42%   10.48   2.48
T179  4*LA;MVCL (1kb,over2)  : 30   215.5   223.4   216.08  0.95%   71.22  16.87
T190  IC R,m                 : 30    14.8    16.9    14.76  0.42%    4.86   1.15
T191  ICM R,i,m (0010)       : 30    22.5    22.7    22.51  0.47%    7.42   1.76
T192  ICM R,i,m (1100)       : 30    23.5    24.0    23.51  0.43%    7.75   1.84
T193  ICM R,i,m (0111)       : 30    18.9    19.5    18.91  0.43%    6.23   1.48
T200  AR R,R                 : 30     4.3     4.3     4.22  0.52%    1.39   0.33
T201  A R,m                  : 30    14.3    14.6    14.16  0.77%    4.67   1.11
T202  AH R,m                 : 30    15.1    16.0    15.51  0.40%    5.11   1.21
T203  ALR R,R                : 30     3.8     3.9     3.73  0.53%    1.23   0.29
T204  AL R,m                 : 30    15.6    16.1    15.56  0.51%    5.13   1.21
T205  SR R,R                 : 30     4.9     5.0     4.85  0.42%    1.60   0.38
T206  S R,m                  : 30    16.3    17.0    16.20  0.42%    5.34   1.26
T207  SH R,m                 : 30    16.6    17.5    16.52  0.52%    5.44   1.29
T208  SLR R,R                : 30     3.9     4.2     3.84  0.40%    1.27   0.30
T209  SL R,m                 : 30    16.5    17.1    16.39  0.53%    5.40   1.28
T210  MR R,R                 : 30     6.6     6.7     6.26  0.54%    2.06   0.49
T211  M R,m                  : 30    18.5    18.8    18.21  0.45%    6.00   1.42
T212  MH R,m                 : 30    17.6    17.8    17.24  0.45%    5.68   1.35
T215  XR R,R; DR R,R         : 30    25.4    26.4    24.96  0.52%    8.23   1.95
T216  XR R,R; D R,m          : 30    36.3    37.4    35.94  0.42%   11.84   2.81
T220  SLA R,1                : 30    10.0    10.1     9.66  0.62%    3.18   0.75
T221  SLDA R,1               : 30    11.9    12.0    11.64  0.39%    3.84   0.91
T222  SRA R,1                : 30     7.9     8.0     7.59  0.51%    2.50   0.59
T223  SRDA R,1               : 30     9.3     9.4     9.06  0.52%    2.99   0.71
T224  SRA R,30               : 30     7.9     8.1     7.58  0.45%    2.50   0.59
T225  SRDA R,60              : 30     9.3     9.4     9.06  0.39%    2.99   0.71
T230  XR R,R                 : 30     4.0     4.1     3.95  0.54%    1.30   0.31
T231  X R,m                  : 30    13.8    13.9    13.69  0.48%    4.51   1.07
T232  XI m,i                 : 30    17.1    17.2    16.99  0.48%    5.60   1.33
T235  XC m,m (10c)           : 30    32.1    32.4    32.05  0.47%   10.56   2.50
T236  XC m,m (100c)          : 30   135.9   137.0   135.69  0.52%   44.72  10.59
T237  XC m,m (250c)          : 30   300.2   302.6   300.54  0.25%   99.05  23.46
T238  NR R,R                 : 30     4.0     4.1     3.96  0.42%    1.30   0.31
T239  OR R,R                 : 30     4.0     4.1     3.96  0.58%    1.31   0.31
T240  SLL R,1                : 30     7.7     7.8     7.37  0.52%    2.43   0.58
T241  SLDL R,1               : 30     8.4     8.8     8.16  0.32%    2.69   0.64
T242  SRL R,1                : 30     7.3     7.4     6.98  0.53%    2.30   0.54
T243  SRDL R,1               : 30     8.4     8.5     8.17  0.53%    2.69   0.64
T244  SLL R,30               : 30     7.7     7.8     7.37  0.40%    2.43   0.58
T245  SLDL R,60              : 30     8.4     8.4     8.16  0.49%    2.69   0.64
T250  TM m,i                 : 30    14.5    15.2    14.95  1.28%    4.93   1.17
T252  TR m,m (10c)           : 30    25.2    28.5    25.69  3.14%    8.47   2.01
T253  TR m,m (100c)          : 30    93.5    94.7    93.34  0.51%   30.76   7.29
T254  TR m,m (250c)          : 30   193.7   196.0   193.85  0.60%   63.89  15.13
T255  TRT m,m (10c,zero)     : 30   114.9   123.0   115.45  0.62%   38.05   9.01
T256  TRT m,m (100c,zero)    : 30  1059.2  1133.1  1065.35  0.31%  351.12  83.17
T257  TRT m,m (250c,zero)    : 30  2629.0  2798.9  2632.79  0.65%  867.73 205.53
T258  TRT m,m (250c,10b)     : 30   128.5   136.1   128.59  0.53%   42.38  10.04
T259  TRT m,m (250c,100b)    : 30  1077.3  1158.4  1082.15  0.64%  356.66  84.48
T260  CR R,R                 : 30     3.9     3.9     3.83  0.58%    1.26   0.30
T261  C R,m                  : 30    14.3    14.8    14.21  0.60%    4.68   1.11
T262  CH R,m                 : 30    14.4    14.7    14.27  0.54%    4.70   1.11
T263  CLR R,R                : 30     3.5     3.6     3.46  0.52%    1.14   0.27
T264  CL R,m                 : 30    12.7    13.3    12.64  0.54%    4.17   0.99
T265  CLI m,i                : 30    15.9    16.7    16.44  0.38%    5.42   1.28
T266  CLM R,i,m              : 30    18.0    18.4    17.97  0.52%    5.92   1.40
T270  CLC m,m (10c,eq)       : 30    44.3    45.6    44.09  0.51%   14.53   3.44
T271  CLC m,m (10c,ne)       : 30    42.3    44.1    42.15  0.53%   13.89   3.29
T272  CLC m,m (30c,eq)       : 30    71.0    71.8    70.95  0.51%   23.38   5.54
T273  CLC m,m (30c,ne)       : 30    42.3    43.8    42.12  0.55%   13.88   3.29
T274  CLC m,m (100c,eq)      : 30   164.6   166.4   164.91  0.56%   54.35  12.87
T275  CLC m,m (100c,ne)      : 30    42.3    43.9    42.10  0.47%   13.88   3.29
T276  CLC m,m (250c,eq)      : 30   364.9   368.2   366.18  0.42%  120.69  28.59
T277  CLC m,m (250c,ne)      : 30    42.3    43.8    42.09  0.48%   13.87   3.29
T280  4*LR;CLCL (100b,10b)   : 30   152.8   154.5   152.63  0.46%   50.30  11.92
T281  4*LR;CLCL (4kb,10b)    : 30   156.5   158.2   156.60  0.49%   51.61  12.23
T282  4*LR;CLCL (4kb,100b)   : 30  1248.4  1288.2  1251.96  0.40%  412.63  97.74
T283  4*LR;CLCL (4kb,250b)   : 30  3052.2  3079.4  3057.24  0.49% 1007.62 238.67
T290  LR;CS R,R,m (eq,eq)    : 30    81.2    82.0    81.23  0.35%   26.77   6.34
T291  LR;CS R,R,m (eq,ne)    : 30    81.2    83.2    81.19  0.49%   26.76   6.34
T292  LR;CS R,R,m (ne)       : 30   836.0   844.8   840.37  0.43%  276.97  65.60
T295  LR;CDS R,R,m (eq,eq)   : 30    80.6    95.3    80.97  0.90%   26.69   6.32
T296  LR;CDS R,R,m (eq,ne)   : 30    80.4    84.0    81.00  1.96%   26.70   6.32
T297  LR;CDS R,R,m (ne)      : 30   831.1   850.0   837.20  0.29%  275.93  65.36
T300  BCR 0,0 (noop)         : 30     3.3     3.4     3.28  0.57%    1.08   0.26
T301  BNZ l (no br)          : 30     3.2     3.2     3.09  0.56%    1.02   0.24
T302  BNZ l (do br)          : 30     9.5     9.6     9.38  0.32%    3.09   0.73
T303  BNZ l (do br, far)     : 30    17.6    17.9    17.56  0.34%    5.79   1.37
T304  BR R                   : 30     7.7     7.8     6.99  0.38%    2.30   0.55
T305  BR R (far)             : 30    16.0    16.7    15.34  0.31%    5.05   1.20
T310  BCTR R,0               : 30     6.9     6.9     6.84  0.34%    2.25   0.53
T311  BCTR R,R               : 30     7.2     7.3     7.29  0.59%    2.40   0.57
T312  BCT R,l                : 30     9.8    10.1     9.87  0.53%    3.25   0.77
T315  BXLE R,R,l             : 30    10.8    10.9    10.63  0.52%    3.50   0.83
T320  BALR R,R; BR R         : 30    14.3    14.5    14.19  0.60%    4.68   1.11
T321  BALR R,R; BR R (far)   : 30    36.9    37.4    36.84  0.52%   12.14   2.88
T322  BAL R,l; BR R          : 30    17.5    18.5    17.40  0.41%    5.73   1.36
T323  BAL R,l; BR R (far)    : 30    37.1    38.0    37.10  0.73%   12.23   2.90
T324  BASR R,R; BR R         : 30    14.4    14.7    14.30  0.59%    4.71   1.12
T325  BAS R,l; BR R          : 30    17.8    18.0    17.67  0.59%    5.83   1.38
T330  L;BALR;SAV(14,12);RET  : 30   157.8   168.9   158.91  2.94%   52.37  12.41
T400  CVB R,m                : 30    58.3    59.6    58.22  0.35%   19.19   4.54
T401  CVD R,m                : 30    57.2    58.5    57.64  0.36%   19.00   4.50
T402  PACK m,m (5d)          : 30    57.8    59.0    57.55  0.47%   18.97   4.49
T403  PACK m,m (15d)         : 30   144.0   145.8   144.12  0.57%   47.50  11.25
T404  UNPK m,m (5d)          : 30    63.8    65.4    63.63  0.55%   20.97   4.97
T405  UNPK m,m (15d)         : 30   153.1   154.3   153.37  0.49%   50.55  11.97
T410  MVC;ED (10c)           : 30   227.3   230.9   227.60  0.53%   75.01  17.77
T411  MVC;ED (30c)           : 30   623.3   629.1   623.95  0.50%  205.64  48.71
T415  MVC;EDMK (10c)         : 30   230.8   233.4   231.26  0.55%   76.22  18.05
T420  AP m,m (10d)           : 30   442.1   445.2   442.89  0.28%  145.97  34.57
T421  AP m,m (30d)           : 30   499.3   503.7   499.73  0.29%  164.70  39.01
T422  SP m,m (10d)           : 30   444.7   448.5   444.98  0.36%  146.66  34.74
T423  SP m,m (30d)           : 30   503.5   511.2   504.19  0.37%  166.17  39.36
T424  MP m,m (10d)           : 30   497.0   501.9   496.01  0.42%  163.48  38.72
T425  MP m,m (30d)           : 30   494.2   498.5   493.63  0.26%  162.69  38.54
T426  MVC;DP m,m (10d)       : 30   768.4   775.5   772.37  0.36%  254.56  60.30
T427  MVC;DP m,m (30d)       : 30  1857.1  1874.9  1864.98  0.36%  614.67 145.59
T430  CP m,m (10d)           : 30   350.5   353.4   351.03  0.38%  115.69  27.40
T431  CP m,m (30d)           : 30   350.5   353.2   351.21  0.32%  115.75  27.42
T440  ZAP m,m (10d,10d)      : 30   200.2   201.8   200.69  0.44%   66.14  15.67
T441  ZAP m,m (30d,30d)      : 30   200.2   202.0   200.53  0.34%   66.09  15.65
T442  ZAP m,m (10d,30d)      : 30   200.2   202.6   200.19  0.42%   65.98  15.63
T443  ZAP m,m (30d,10d)      : 30   200.2   222.3   200.38  0.35%   66.04  15.64
T445  SRP m,i,i (30d,<<)     : 30   233.1   235.2   232.33  0.38%   76.57  18.14
T446  SRP m,i,i (30d,>>)     : 30   325.3   333.8   324.69  0.34%  107.01  25.35
T450  MVO m,m (10d)          : 30    80.4    82.3    80.34  0.60%   26.48   6.27
T451  MVO m,m (30d)          : 30   206.3   211.5   206.94  1.12%   68.21  16.16
T500  LER R,R                : 30     5.4     5.5     5.40  0.57%    1.78   0.42
T501  LE R,m                 : 30    14.4    14.6    14.35  0.44%    4.73   1.12
T502  LE R,m (unal)          : 30    16.3    16.8    16.20  0.30%    5.34   1.26
T503  LTER R,R               : 30     6.2     6.2     6.10  0.57%    2.01   0.48
T504  LCER R,R               : 30     6.2     6.3     6.19  0.53%    2.04   0.48
T505  LNER R,R               : 30     5.9     6.0     5.82  0.57%    1.92   0.45
T506  LPER R,R               : 30     6.3     6.3     6.21  0.56%    2.05   0.48
T507  LRER R,R               : 30     9.3     9.4     9.25  0.35%    3.05   0.72
T508  STE R,m                : 30    14.3    14.4    14.16  0.55%    4.67   1.11
T509  STE R,m (unal)         : 30    15.0    15.1    14.91  0.41%    4.91   1.16
T510  AER R,R                : 30    19.0    19.2    18.86  0.46%    6.22   1.47
T511  AE R,m                 : 30    26.9    27.9    26.91  1.14%    8.87   2.10
T512  SER R,R                : 30    18.9    19.2    18.87  0.48%    6.22   1.47
T513  SE R,m                 : 30    28.3    28.6    28.24  0.33%    9.31   2.20
T514  MER R,R                : 30    14.0    14.1    13.57  0.48%    4.47   1.06
T515  ME R,m                 : 30    23.7    23.9    23.33  0.48%    7.69   1.82
T516  DER R,R                : 30    24.2    24.5    23.84  0.29%    7.86   1.86
T517  DE R,m                 : 30    33.0    33.4    32.69  0.50%   10.77   2.55
T520  CER R,R                : 30    14.4    15.1    14.29  0.48%    4.71   1.12
T521  CE R,m                 : 30    23.6    24.3    23.57  0.63%    7.77   1.84
T522  AUR R,R                : 30    13.4    13.6    13.03  0.47%    4.29   1.02
T523  HER R,R                : 30     8.6     8.7     8.22  0.46%    2.71   0.64
T530  LDR R,R                : 30     5.9     6.0     5.84  0.43%    1.92   0.46
T531  LD R,m                 : 30    14.9    15.0    14.76  0.38%    4.86   1.15
T532  LD R,m (unal)          : 30    15.3    15.5    15.19  0.57%    5.01   1.19
T533  LTDR R,R               : 30     7.1     7.2     7.05  0.43%    2.32   0.55
T534  LCDR R,R               : 30     7.1     7.2     7.08  0.49%    2.33   0.55
T535  LNDR R,R               : 30     7.1     7.4     7.00  0.48%    2.31   0.55
T536  LPDR R,R               : 30     7.2     7.3     7.10  0.48%    2.34   0.55
T537  LRDR R,R               : 30    10.4    10.6    10.37  0.50%    3.42   0.81
T538  STD R,m                : 30    14.9    15.2    14.79  0.26%    4.87   1.15
T539  STD R,m (unal)         : 30    14.8    15.2    14.71  0.50%    4.85   1.15
T540  ADR R,R                : 30    20.7    21.0    20.60  0.49%    6.79   1.61
T541  AD R,m                 : 30    29.0    29.8    29.04  0.79%    9.57   2.27
T542  SDR R,R                : 30    20.4    20.6    20.35  0.41%    6.71   1.59
T543  SD R,m                 : 30    29.0    30.7    28.98  0.59%    9.55   2.26
T544  MDR R,R                : 30    22.5    22.6    22.08  0.40%    7.28   1.72
T545  MD R,m                 : 30    31.2    31.5    30.88  0.53%   10.18   2.41
T546  DDR R,R                : 30   189.8   192.4   189.99  0.40%   62.62  14.83
T547  DD R,m                 : 30   196.7   198.4   197.15  0.42%   64.98  15.39
T550  CDR R,R                : 30    15.8    16.1    15.77  0.52%    5.20   1.23
T551  CD R,m                 : 30    24.7    25.4    24.71  0.64%    8.14   1.93
T552  AWR R,R                : 30    16.9    17.1    16.51  0.39%    5.44   1.29
T553  HDR R,R                : 30    10.2    10.4     9.80  0.41%    3.23   0.76
T560  AXR R,R                : 30    33.5    33.8    33.47  0.53%   11.03   2.61
T561  MXR R,R                : 30    44.3    44.8    43.72  0.39%   14.41   3.41
T600  STCK m                 : 30   515.0   525.9   515.42  0.27%  169.87  40.24
T601  SPM R                  : 30     3.9     4.0     3.85  0.45%    1.27   0.30
T610  EX R,i (with TM)       : 30    43.4    43.8    43.38  0.41%   14.30   3.39
T611  EX R,i (with XI)       : 30    44.8    45.4    44.76  0.45%   14.75   3.49
T620  MVI;TS m (zero)        : 30    88.2    89.6    88.90  0.42%   29.30   6.94
T621  MVI;TS m (ones)        : 30   828.3   839.4   834.42  0.36%  275.01  65.14
T700  mix int RR basic       : 30     7.7     7.9     7.66  0.82%    2.52   0.60
T701  mix int RX             : 30    17.0    17.4    16.78  0.82%    5.53   1.31
T702  mix int RX (far)       : 30    17.0    17.5    16.75  0.74%    5.52   1.31
T703  mix int RR noopt       : 30     7.0     7.2     6.89  0.56%    2.27   0.54
T900  LR R,R (ig=1)          : 30     9.3     9.9     2.08  0.78%    0.68   0.16
T901  LR R,R (ig=2)          : 30     5.8     5.9     2.23  0.66%    0.73   0.17
T902  LR R,R (ig=3)          : 30     4.9     5.0     2.49  0.56%    0.82   0.19
T903  LR R,R (ig=4)          : 30     4.4     4.5     2.59  0.65%    0.86   0.20
T904  LR R,R (ig=5)          : 30     4.0     4.1     2.60  0.62%    0.86   0.20
T905  LR R,R (ig=6)          : 30     6.5     6.6     5.32  0.42%    1.75   0.41
T906  LR R,R (ig=7)          : 30     6.3     6.4     5.25  0.44%    1.73   0.41
T907  LR R,R (ig=8)          : 30     5.8     5.9     4.94  0.44%    1.63   0.39
T908  LR R,R (ig=9)          : 30     5.5     5.7     4.74  0.28%    1.56   0.37
T909  LR R,R (ig=10)         : 30     5.3     5.4     4.59  0.52%    1.51   0.36
T910  LR R,R (ig=12)         : 30     4.9     5.0     4.29  0.37%    1.42   0.34
T911  LR R,R (ig=18)         : 30     4.2     4.2     3.80  0.56%    1.25   0.30
T912  LR R,R (ig=25)         : 30     3.8     3.9     3.54  0.56%    1.17   0.28
T913  LR R,R (ig=36)         : 30     3.5     3.6     3.34  0.36%    1.10   0.26
T914  LR R,R (ig=50)         : 30     3.3     3.4     3.16  0.53%    1.04   0.25
T915  LR R,R (ig=72)         : 30     3.2     3.2     3.08  0.50%    1.01   0.24
T920  L R,m (ig=1)           : 30    19.2    19.4    11.92  0.52%    3.93   0.93
T921  L R,m (ig=2)           : 30    15.5    15.6    11.91  0.59%    3.92   0.93
T922  L R,m (ig=3)           : 30    14.5    14.7    12.12  0.42%    4.00   0.95
T923  L R,m (ig=4)           : 30    17.2    17.4    15.48  0.59%    5.10   1.21
T924  L R,m (ig=5)           : 30    16.1    16.3    14.72  0.34%    4.85   1.15
T925  L R,m (ig=6)           : 30    15.5    15.9    14.35  0.58%    4.73   1.12
T926  L R,m (ig=7)           : 30    15.1    15.3    14.12  0.44%    4.65   1.10
T927  L R,m (ig=8)           : 30    14.6    14.8    13.77  0.57%    4.54   1.07
T928  L R,m (ig=9)           : 30    15.5    15.7    14.80  0.37%    4.88   1.16
T929  L R,m (ig=10)          : 30    15.1    15.2    14.43  0.41%    4.75   1.13
T930  L R,m (ig=12)          : 30    14.6    15.1    14.06  0.42%    4.63   1.10
T931  L R,m (ig=18)          : 30    13.7    13.8    13.35  0.44%    4.40   1.04
