file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2020-04-18-09:17:05_J0001_PERF-ASM.prt   137 1.81e+10  290.88s  4m50.88   62.3
2020-04-18-09:22:03_J0002_PERF-ASM.prt   137 1.81e+10  290.36s  4m50.36   62.4
2020-04-18-09:26:53_J0003_PERF-ASM.prt   133 1.76e+10  281.89s  4m41.89   62.4
2020-04-18-09:31:54_J0004_PERF-ASM.prt   138 1.83e+10  292.35s  4m52.35   62.4
2020-04-18-09:36:55_J0005_PERF-ASM.prt   138 1.83e+10  293.45s  4m53.45   62.2
2020-04-18-09:41:56_J0006_PERF-ASM.prt   138 1.83e+10  292.10s  4m52.10   62.5
2020-04-18-09:47:01_J0007_PERF-ASM.prt   140 1.85e+10  296.96s  4m56.96   62.3
2020-04-18-09:52:04_J0008_PERF-ASM.prt   139 1.84e+10  294.86s  4m54.86   62.3
2020-04-18-09:57:08_J0009_PERF-ASM.prt   139 1.84e+10  294.98s  4m54.98   62.3
2020-04-18-10:02:09_J0010_PERF-ASM.prt   138 1.83e+10  293.25s  4m53.25   62.2
2020-04-18-10:07:06_J0011_PERF-ASM.prt   136 1.80e+10  288.59s  4m48.59   62.3
2020-04-18-10:12:10_J0012_PERF-ASM.prt   139 1.84e+10  295.47s  4m55.47   62.2
2020-04-18-10:17:09_J0013_PERF-ASM.prt   137 1.81e+10  290.87s  4m50.87   62.3
2020-04-18-10:22:01_J0014_PERF-ASM.prt   134 1.77e+10  284.49s  4m44.49   62.3
2020-04-18-10:27:04_J0015_PERF-ASM.prt   139 1.84e+10  294.79s  4m54.79   62.4
2020-04-18-10:31:59_J0016_PERF-ASM.prt   135 1.79e+10  286.48s  4m46.48   62.3
2020-04-18-10:37:05_J0017_PERF-ASM.prt   140 1.85e+10  297.52s  4m57.52   62.2
2020-04-18-10:42:08_J0018_PERF-ASM.prt   139 1.84e+10  295.13s  4m55.13   62.3
2020-04-18-10:46:59_J0019_PERF-ASM.prt   133 1.76e+10  282.49s  4m42.49   62.3
2020-04-18-10:51:59_J0020_PERF-ASM.prt   138 1.83e+10  292.48s  4m52.48   62.4
2020-04-18-10:56:58_J0021_PERF-ASM.prt   137 1.81e+10  290.63s  4m50.63   62.3
2020-04-18-11:01:57_J0022_PERF-ASM.prt   137 1.81e+10  290.52s  4m50.52   62.4
2020-04-18-11:06:49_J0023_PERF-ASM.prt   134 1.77e+10  284.34s  4m44.34   62.3
2020-04-18-11:11:52_J0024_PERF-ASM.prt   139 1.84e+10  295.00s  4m55.00   62.3
2020-04-18-11:16:47_J0025_PERF-ASM.prt   135 1.79e+10  286.53s  4m46.53   62.3
2020-04-18-11:21:34_J0026_PERF-ASM.prt   132 1.75e+10  279.74s  4m39.74   62.4
2020-04-18-11:26:38_J0027_PERF-ASM.prt   139 1.84e+10  295.23s  4m55.23   62.3
2020-04-18-11:31:41_J0028_PERF-ASM.prt   139 1.84e+10  295.05s  4m55.05   62.3
2020-04-18-11:36:29_J0029_PERF-ASM.prt   132 1.75e+10  280.00s  4m40.00   62.3
2020-04-18-11:41:19_J0030_PERF-ASM.prt   133 1.76e+10  282.18s  4m42.18   62.3
2020-04-18-11:46:26_J0031_PERF-ASM.prt   140 1.85e+10  298.91s  4m58.91   61.9
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T169  MVCIN m,m (100c)       : 31  1052.0  1089.7  1071.17  1.66%  331.22  98.20
T170  4*Lx;MVCL (10b)        : 31    55.0    57.0    55.28  1.03%   17.09   5.07
T171  4*Lx;MVCL (100b)       : 31    64.8    66.9    65.01  1.23%   20.10   5.96
T172  4*Lx;MVCL (250b)       : 31    77.3    80.4    77.67  1.59%   24.02   7.12
T173  4*Lx;MVCL (1kb)        : 31   188.6   197.5   192.74  1.39%   59.60  17.67
T174  4*LR;MVCL (4kb)        : 31   617.4   651.8   637.86  1.00%  197.24  58.48
T175  4*Lx;MVCL (100b,pad)   : 31    46.5    48.0    46.26  0.81%   14.30   4.24
T176  4*Lx;MVCL (1kb,pad)    : 31    63.9    65.4    63.58  1.10%   19.66   5.83
T177  4*Lx;MVCL (4kb,pad)    : 31   149.0   153.1   149.37  1.32%   46.19  13.69
T178  4*LA;MVCL (1kb,over1)  : 31    34.3    35.3    33.79  0.63%   10.45   3.10
T179  4*LA;MVCL (1kb,over2)  : 31   198.7   207.0   201.99  1.23%   62.46  18.52
T190  IC R,m                 : 31    14.2    14.6    14.27  1.15%    4.41   1.31
T191  ICM R,i,m (0010)       : 31    20.9    21.8    21.32  1.24%    6.59   1.95
T192  ICM R,i,m (1100)       : 31    21.7    22.7    22.10  1.57%    6.83   2.03
T193  ICM R,i,m (0111)       : 31    16.7    17.2    16.77  1.14%    5.19   1.54
T200  AR R,R                 : 31     4.5     4.6     4.44  1.24%    1.37   0.41
T201  A R,m                  : 31    14.6    15.3    14.78  1.34%    4.57   1.35
T202  AH R,m                 : 31    14.8    15.3    14.82  0.95%    4.58   1.36
T203  ALR R,R                : 31     4.0     4.2     4.05  1.77%    1.25   0.37
T204  AL R,m                 : 31    14.6    15.1    14.62  1.24%    4.52   1.34
T205  SR R,R                 : 31     5.6     5.9     5.69  0.64%    1.76   0.52
T206  S R,m                  : 31    14.4    15.1    14.46  1.47%    4.47   1.33
T207  SH R,m                 : 31    14.4    15.2    14.57  1.22%    4.50   1.34
T208  SLR R,R                : 31     4.4     4.6     4.37  1.43%    1.35   0.40
T209  SL R,m                 : 31    14.4    15.1    14.51  1.25%    4.49   1.33
T210  MR R,R                 : 31     6.1     6.5     5.85  1.40%    1.81   0.54
T211  M R,m                  : 31    15.4    16.0    15.31  1.22%    4.73   1.40
T212  MH R,m                 : 31    15.0    15.6    14.81  1.37%    4.58   1.36
T215  XR R,R; DR R,R         : 31    24.0    24.7    23.85  0.74%    7.37   2.19
T216  XR R,R; D R,m          : 31    32.5    33.4    32.30  0.90%    9.99   2.96
T220  SLA R,1                : 31     8.6     8.9     8.35  0.96%    2.58   0.77
T221  SLDA R,1               : 31    10.3    10.7    10.17  1.48%    3.15   0.93
T222  SRA R,1                : 31     7.1     7.4     6.81  1.06%    2.11   0.62
T223  SRDA R,1               : 31     8.2     8.6     8.14  1.52%    2.52   0.75
T224  SRA R,30               : 31     7.1     7.4     6.84  1.41%    2.11   0.63
T225  SRDA R,60              : 31     8.2     8.5     8.12  1.06%    2.51   0.74
T230  XR R,R                 : 31     4.4     4.6     4.43  1.89%    1.37   0.41
T231  X R,m                  : 31    14.2    14.5    14.13  0.74%    4.37   1.30
T232  XI m,i                 : 31    15.5    16.0    15.46  0.75%    4.78   1.42
T235  XC m,m (10c)           : 31    33.6    35.6    34.15  1.31%   10.56   3.13
T236  XC m,m (100c)          : 31   171.0   174.7   171.56  0.64%   53.05  15.73
T237  XC m,m (250c)          : 31   387.9   397.7   390.98  0.86%  120.90  35.84
T238  NR R,R                 : 31     4.4     4.6     4.45  2.35%    1.38   0.41
T239  OR R,R                 : 31     4.4     4.6     4.42  2.28%    1.37   0.41
T240  SLL R,1                : 31     6.0     6.3     5.70  1.51%    1.76   0.52
T241  SLDL R,1               : 31     8.1     8.4     7.92  1.09%    2.45   0.73
T242  SRL R,1                : 31     6.0     6.2     5.64  1.01%    1.74   0.52
T243  SRDL R,1               : 31     8.2     8.4     8.00  1.44%    2.47   0.73
T244  SLL R,30               : 31     6.0     6.2     5.67  0.97%    1.75   0.52
T245  SLDL R,60              : 31     8.0     8.5     7.95  1.08%    2.46   0.73
T250  TM m,i                 : 31    13.1    13.6    13.23  0.75%    4.09   1.21
T252  TR m,m (10c)           : 31    26.6    28.7    27.01  1.33%    8.35   2.48
T253  TR m,m (100c)          : 31   127.4   131.6   129.10  1.12%   39.92  11.84
T254  TR m,m (250c)          : 31   288.6   302.3   291.95  1.52%   90.28  26.77
T255  TRT m,m (10c,zero)     : 31   123.0   128.2   123.94  0.81%   38.32  11.36
T256  TRT m,m (100c,zero)    : 31  1113.9  1160.4  1137.09  1.18%  351.61 104.24
T257  TRT m,m (250c,zero)    : 31  2772.3  2859.1  2813.15  0.93%  869.87 257.90
T258  TRT m,m (250c,10b)     : 31   134.9   139.2   136.75  0.87%   42.28  12.54
T259  TRT m,m (250c,100b)    : 31  1134.4  1201.5  1156.00  0.68%  357.46 105.98
T260  CR R,R                 : 31     4.0     4.2     4.04  1.37%    1.25   0.37
T261  C R,m                  : 31    14.0    14.6    13.99  1.06%    4.33   1.28
T262  CH R,m                 : 31    14.8    15.3    14.83  1.04%    4.59   1.36
T263  CLR R,R                : 31     3.9     4.0     3.85  1.77%    1.19   0.35
T264  CL R,m                 : 31    12.6    13.1    12.49  1.22%    3.86   1.15
T265  CLI m,i                : 31    15.0    15.5    14.99  1.02%    4.63   1.37
T266  CLM R,i,m              : 31    17.5    18.3    17.64  1.70%    5.45   1.62
T270  CLC m,m (10c,eq)       : 31    44.3    45.3    44.38  0.93%   13.72   4.07
T271  CLC m,m (10c,ne)       : 31    37.0    38.4    37.16  1.68%   11.49   3.41
T272  CLC m,m (30c,eq)       : 31    59.3    61.5    59.55  0.98%   18.41   5.46
T273  CLC m,m (30c,ne)       : 31    37.1    38.5    37.26  1.11%   11.52   3.42
T274  CLC m,m (100c,eq)      : 31   109.7   113.9   110.93  1.33%   34.30  10.17
T275  CLC m,m (100c,ne)      : 31    37.1    38.3    37.12  1.15%   11.48   3.40
T276  CLC m,m (250c,eq)      : 31   216.2   224.7   220.48  0.91%   68.18  20.21
T277  CLC m,m (250c,ne)      : 31    37.1    38.1    37.04  1.10%   11.45   3.40
T280  4*LR;CLCL (100b,10b)   : 31   175.0   179.9   176.37  0.92%   54.54  16.17
T281  4*LR;CLCL (4kb,10b)    : 31   179.1   184.6   180.58  1.38%   55.84  16.55
T282  4*LR;CLCL (4kb,100b)   : 31  1448.1  1502.2  1473.42  1.34%  455.61 135.08
T283  4*LR;CLCL (4kb,250b)   : 31  3566.7  3692.2  3608.93  0.72% 1115.94 330.85
T290  LR;CS R,R,m (eq,eq)    : 31    50.8    52.9    51.12  1.11%   15.81   4.69
T291  LR;CS R,R,m (eq,ne)    : 31    51.3    53.1    51.43  1.45%   15.90   4.71
T292  LR;CS R,R,m (ne)       : 31   549.7   598.4   554.71  0.72%  171.52  50.85
T295  LR;CDS R,R,m (eq,eq)   : 31    52.2    54.1    52.28  0.89%   16.17   4.79
T296  LR;CDS R,R,m (eq,ne)   : 31    52.2    54.3    52.69  1.28%   16.29   4.83
T297  LR;CDS R,R,m (ne)      : 31   553.1   569.4   563.04  0.90%  174.10  51.62
T300  BCR 0,0 (noop)         : 31     3.5     3.6     3.49  0.92%    1.08   0.32
T301  BNZ l (no br)          : 31     3.5     3.6     3.46  1.48%    1.07   0.32
T302  BNZ l (do br)          : 31    10.0    10.3     9.99  1.04%    3.09   0.92
T303  BNZ l (do br, far)     : 31    19.6    20.3    19.85  1.24%    6.14   1.82
T304  BR R                   : 31     9.2     9.5     8.41  0.95%    2.60   0.77
T305  BR R (far)             : 31    17.9    18.6    17.22  1.09%    5.32   1.58
T310  BCTR R,0               : 31     4.6     4.7     4.53  1.37%    1.40   0.42
T311  BCTR R,R               : 31     8.8     9.1     8.90  1.10%    2.75   0.82
T312  BCT R,l                : 31    11.0    11.4    11.14  1.13%    3.45   1.02
T315  BXLE R,R,l             : 31    11.4    11.9    11.31  1.03%    3.50   1.04
T320  BALR R,R; BR R         : 31    16.6    17.1    16.63  1.70%    5.14   1.52
T321  BALR R,R; BR R (far)   : 31    58.4    60.8    59.08  1.67%   18.27   5.42
T322  BAL R,l; BR R          : 31    18.7    19.1    18.72  1.14%    5.79   1.72
T323  BAL R,l; BR R (far)    : 31    42.0    43.4    42.26  0.78%   13.07   3.87
T324  BASR R,R; BR R         : 31    16.7    17.3    16.72  1.15%    5.17   1.53
T325  BAS R,l; BR R          : 31    18.5    19.2    18.52  0.70%    5.73   1.70
T330  L;BALR;SAV(14,12);RET  : 31   155.7   165.2   157.92  1.33%   48.83  14.48
T400  CVB R,m                : 31    62.6    64.6    63.54  1.16%   19.65   5.83
T401  CVD R,m                : 31    66.8    68.5    67.26  0.88%   20.80   6.17
T402  PACK m,m (5d)          : 31    58.6    60.6    58.97  1.85%   18.24   5.41
T403  PACK m,m (15d)         : 31   146.0   152.5   148.18  1.00%   45.82  13.58
T404  UNPK m,m (5d)          : 31    65.1    67.6    66.12  0.84%   20.44   6.06
T405  UNPK m,m (15d)         : 31   155.6   162.5   159.30  1.43%   49.26  14.60
T410  MVC;ED (10c)           : 31   232.0   244.5   236.38  0.97%   73.09  21.67
T411  MVC;ED (30c)           : 31   657.8   683.4   672.17  1.34%  207.85  61.62
T415  MVC;EDMK (10c)         : 31   235.4   245.6   240.21  1.06%   74.28  22.02
T420  AP m,m (10d)           : 31   443.4   451.5   445.93  0.62%  137.89  40.88
T421  AP m,m (30d)           : 31   508.9   528.5   513.82  0.70%  158.88  47.10
T422  SP m,m (10d)           : 31   453.8   468.5   456.95  1.04%  141.30  41.89
T423  SP m,m (30d)           : 31   520.1   532.7   525.05  0.85%  162.35  48.13
T424  MP m,m (10d)           : 31   502.1   518.7   508.31  0.96%  157.18  46.60
T425  MP m,m (30d)           : 31   507.8   526.4   511.67  0.87%  158.22  46.91
T426  MVC;DP m,m (10d)       : 31   748.4   768.3   753.53  1.09%  233.00  69.08
T427  MVC;DP m,m (30d)       : 31  1790.5  1832.1  1806.96  0.65%  558.74 165.65
T430  CP m,m (10d)           : 31   332.0   342.9   336.29  1.01%  103.99  30.83
T431  CP m,m (30d)           : 31   331.4   339.5   335.71  0.84%  103.81  30.78
T440  ZAP m,m (10d,10d)      : 31   206.0   213.2   207.66  0.73%   64.21  19.04
T441  ZAP m,m (30d,30d)      : 31   205.2   210.2   206.89  0.85%   63.97  18.97
T442  ZAP m,m (10d,30d)      : 31   205.7   211.0   208.12  0.89%   64.35  19.08
T443  ZAP m,m (30d,10d)      : 31   205.6   211.0   207.39  0.90%   64.13  19.01
T445  SRP m,i,i (30d,<<)     : 31   241.9   247.8   242.54  0.70%   75.00  22.23
T446  SRP m,i,i (30d,>>)     : 31   330.9   340.9   332.66  0.98%  102.86  30.50
T450  MVO m,m (10d)          : 31    80.0    84.1    80.36  0.84%   24.85   7.37
T451  MVO m,m (30d)          : 31   209.0   215.9   212.68  0.89%   65.76  19.50
T500  LER R,R                : 31     5.9     6.1     5.88  1.59%    1.82   0.54
T501  LE R,m                 : 31    14.3    14.7    14.30  0.96%    4.42   1.31
T502  LE R,m (unal)          : 31    14.8    15.2    14.86  0.98%    4.60   1.36
T503  LTER R,R               : 31     7.5     7.7     7.53  1.38%    2.33   0.69
T504  LCER R,R               : 31     7.8     8.1     7.86  0.72%    2.43   0.72
T505  LNER R,R               : 31     6.9     7.2     6.97  1.77%    2.15   0.64
T506  LPER R,R               : 31     7.4     7.8     7.53  1.80%    2.33   0.69
T507  LRER R,R               : 31     9.6    10.0     9.70  0.94%    3.00   0.89
T508  STE R,m                : 31    13.6    14.1    13.65  1.04%    4.22   1.25
T509  STE R,m (unal)         : 31    14.1    14.6    14.17  1.17%    4.38   1.30
T510  AER R,R                : 31    18.9    19.9    19.18  0.58%    5.93   1.76
T511  AE R,m                 : 31    26.9    27.7    27.14  1.00%    8.39   2.49
T512  SER R,R                : 31    19.0    19.8    19.22  1.35%    5.94   1.76
T513  SE R,m                 : 31    25.5    26.6    25.88  1.73%    8.00   2.37
T514  MER R,R                : 31    14.1    14.7    13.91  1.29%    4.30   1.27
T515  ME R,m                 : 31    22.0    22.7    21.82  0.90%    6.75   2.00
T516  DER R,R                : 31    26.4    28.0    26.32  1.07%    8.14   2.41
T517  DE R,m                 : 31    32.8    34.0    32.70  1.26%   10.11   3.00
T520  CER R,R                : 31    15.4    16.0    15.60  1.30%    4.82   1.43
T521  CE R,m                 : 31    22.7    23.7    23.05  1.56%    7.13   2.11
T522  AUR R,R                : 31    14.0    14.6    13.81  1.34%    4.27   1.27
T523  HER R,R                : 31    10.0    10.4     9.76  1.12%    3.02   0.89
T530  LDR R,R                : 31     6.4     6.7     6.44  1.42%    1.99   0.59
T531  LD R,m                 : 31    14.8    15.3    14.88  1.16%    4.60   1.36
T532  LD R,m (unal)          : 31    14.8    15.5    14.85  1.03%    4.59   1.36
T533  LTDR R,R               : 31     7.3     7.6     7.35  1.55%    2.27   0.67
T534  LCDR R,R               : 31     7.6     8.0     7.67  1.20%    2.37   0.70
T535  LNDR R,R               : 31     9.4     9.6     9.43  0.87%    2.92   0.86
T536  LPDR R,R               : 31     9.0     9.3     9.05  0.77%    2.80   0.83
T537  LRDR R,R               : 31    11.1    11.5    11.18  1.24%    3.46   1.02
T538  STD R,m                : 31    14.8    15.3    14.83  1.01%    4.59   1.36
T539  STD R,m (unal)         : 31    14.9    15.5    14.95  1.43%    4.62   1.37
T540  ADR R,R                : 31    19.9    20.6    20.18  1.31%    6.24   1.85
T541  AD R,m                 : 31    27.6    28.8    28.06  0.72%    8.68   2.57
T542  SDR R,R                : 31    20.2    21.1    20.48  1.81%    6.33   1.88
T543  SD R,m                 : 31    27.6    28.8    28.09  1.80%    8.69   2.58
T544  MDR R,R                : 31    22.7    23.9    22.76  1.99%    7.04   2.09
T545  MD R,m                 : 31    30.1    31.4    30.24  1.35%    9.35   2.77
T546  DDR R,R                : 31   202.0   206.6   203.26  0.86%   62.85  18.63
T547  DD R,m                 : 31   209.7   216.2   212.58  0.79%   65.73  19.49
T550  CDR R,R                : 31    16.8    17.6    16.95  1.47%    5.24   1.55
T551  CD R,m                 : 31    23.8    24.8    24.18  1.22%    7.48   2.22
T552  AWR R,R                : 31    17.3    18.3    17.31  1.10%    5.35   1.59
T553  HDR R,R                : 31    10.7    11.2    10.43  1.29%    3.23   0.96
T560  AXR R,R                : 31    35.2    36.5    35.76  0.85%   11.06   3.28
T561  MXR R,R                : 31    44.3    45.7    44.28  0.74%   13.69   4.06
T600  STCK m                 : 31    93.8   101.7    94.42  1.83%   29.20   8.66
T601  SPM R                  : 31     4.3     4.4     4.22  0.82%    1.31   0.39
T610  EX R,i (with TM)       : 31    40.1    41.4    40.47  1.02%   12.52   3.71
T611  EX R,i (with XI)       : 31    42.6    43.7    42.91  1.01%   13.27   3.93
T620  MVI;TS m (zero)        : 31    55.3    57.1    55.59  0.96%   17.19   5.10
T621  MVI;TS m (ones)        : 31   561.5   576.8   568.49  0.87%  175.79  52.12
T700  mix int RR basic       : 31    10.0    10.3     9.94  0.87%    3.07   0.91
T701  mix int RX             : 31    16.5    17.0    16.26  1.25%    5.03   1.49
T702  mix int RX (far)       : 31    16.4    17.0    16.21  1.23%    5.01   1.49
T703  mix int RR noopt       : 31    10.1    10.4    10.03  1.09%    3.10   0.92
T900  LR R,R (ig=1)          : 31    11.1    11.4     2.29  1.24%    0.71   0.21
T901  LR R,R (ig=2)          : 31     6.9     7.2     2.60  1.29%    0.80   0.24
T902  LR R,R (ig=3)          : 31     5.7     6.0     2.84  1.02%    0.88   0.26
T903  LR R,R (ig=4)          : 31     9.6     9.8     7.41  1.61%    2.29   0.68
T904  LR R,R (ig=5)          : 31     8.1     8.4     6.40  1.51%    1.98   0.59
T905  LR R,R (ig=6)          : 31     7.2     7.4     5.77  1.17%    1.78   0.53
T906  LR R,R (ig=7)          : 31     6.8     7.0     5.60  1.15%    1.73   0.51
T907  LR R,R (ig=8)          : 31     6.2     6.4     5.15  0.85%    1.59   0.47
T908  LR R,R (ig=9)          : 31     5.8     6.0     4.90  0.74%    1.51   0.45
T909  LR R,R (ig=10)         : 31     5.7     5.8     4.82  0.85%    1.49   0.44
T910  LR R,R (ig=12)         : 31     5.1     5.3     4.42  1.43%    1.37   0.41
T911  LR R,R (ig=18)         : 31     4.4     4.5     3.97  0.94%    1.23   0.36
T912  LR R,R (ig=25)         : 31     4.1     4.2     3.76  1.05%    1.16   0.34
T913  LR R,R (ig=36)         : 31     3.7     3.8     3.51  1.30%    1.09   0.32
T914  LR R,R (ig=50)         : 31     3.5     3.6     3.38  0.94%    1.05   0.31
T915  LR R,R (ig=72)         : 31     3.3     3.5     3.28  1.16%    1.01   0.30
T920  L R,m (ig=1)           : 31    18.7    19.3    10.05  0.93%    3.11   0.92
T921  L R,m (ig=2)           : 31    24.2    24.6    19.97  0.78%    6.17   1.83
T922  L R,m (ig=3)           : 31    19.6    20.0    16.85  0.67%    5.21   1.54
T923  L R,m (ig=4)           : 31    17.0    17.7    15.14  0.75%    4.68   1.39
T924  L R,m (ig=5)           : 31    15.8    16.3    14.32  1.15%    4.43   1.31
T925  L R,m (ig=6)           : 31    15.0    15.5    13.74  1.09%    4.25   1.26
T926  L R,m (ig=7)           : 31    14.3    14.8    13.22  1.25%    4.09   1.21
T927  L R,m (ig=8)           : 31    13.8    14.2    12.80  0.65%    3.96   1.17
T928  L R,m (ig=9)           : 31    13.4    13.9    12.74  0.68%    3.94   1.17
