file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-28-17:04:49_J0097_PERF-ASM.prt   240 3.17e+10  297.71s  4m57.71  106.6
2018-04-28-17:09:17_J0098_PERF-ASM.prt   214 2.83e+10  263.58s  4m23.58  107.4
2018-04-28-17:14:14_J0099_PERF-ASM.prt   241 3.19e+10  292.85s  4m52.85  108.8
2018-04-28-17:19:12_J0100_PERF-ASM.prt   241 3.19e+10  294.41s  4m54.41  108.3
2018-04-28-17:23:51_J0101_PERF-ASM.prt   225 2.98e+10  274.48s  4m34.48  108.4
2018-04-28-17:28:50_J0102_PERF-ASM.prt   241 3.19e+10  295.23s  4m55.23  108.0
2018-04-28-17:33:15_J0103_PERF-ASM.prt   210 2.78e+10  261.11s  4m21.11  106.4
2018-04-28-17:37:37_J0104_PERF-ASM.prt   208 2.75e+10  258.05s  4m18.05  106.6
2018-04-28-17:42:00_J0105_PERF-ASM.prt   207 2.74e+10  258.35s  4m18.35  106.0
2018-04-28-17:46:32_J0106_PERF-ASM.prt   219 2.90e+10  268.02s  4m28.02  108.1
2018-04-28-17:51:06_J0107_PERF-ASM.prt   221 2.92e+10  270.50s  4m30.50  108.0
2018-04-28-17:56:03_J0108_PERF-ASM.prt   240 3.17e+10  293.40s  4m53.40  108.2
2018-04-28-18:01:01_J0109_PERF-ASM.prt   241 3.19e+10  294.43s  4m54.43  108.2
2018-04-28-18:05:57_J0110_PERF-ASM.prt   238 3.15e+10  292.18s  4m52.18  107.7
2018-04-28-18:10:12_J0111_PERF-ASM.prt   201 2.66e+10  250.38s  4m10.38  106.2
2018-04-28-18:14:49_J0112_PERF-ASM.prt   218 2.88e+10  272.68s  4m32.68  105.7
2018-04-28-18:19:44_J0113_PERF-ASM.prt   237 3.13e+10  291.88s  4m51.88  107.4
2018-04-28-18:24:40_J0114_PERF-ASM.prt   239 3.16e+10  291.32s  4m51.32  108.5
2018-04-28-18:29:36_J0115_PERF-ASM.prt   238 3.15e+10  292.25s  4m52.25  107.7
2018-04-28-18:34:33_J0116_PERF-ASM.prt   241 3.19e+10  293.47s  4m53.47  108.6
2018-04-28-18:39:31_J0117_PERF-ASM.prt   241 3.19e+10  294.22s  4m54.22  108.3
2018-04-28-18:44:29_J0118_PERF-ASM.prt   240 3.17e+10  293.90s  4m53.90  108.0
2018-04-28-18:48:32_J0119_PERF-ASM.prt   195 2.58e+10  239.43s  3m59.43  107.7
2018-04-28-18:53:25_J0120_PERF-ASM.prt   236 3.12e+10  288.72s  4m48.72  108.1
2018-04-28-18:58:16_J0121_PERF-ASM.prt   236 3.12e+10  286.62s  4m46.62  108.9
2018-04-28-19:02:46_J0122_PERF-ASM.prt   217 2.87e+10  266.31s  4m26.31  107.8
2018-04-28-19:07:19_J0123_PERF-ASM.prt   215 2.84e+10  269.34s  4m29.34  105.6
2018-04-28-19:12:29_J0124_PERF-ASM.prt   237 3.13e+10  305.88s  5m05.88  102.5
2018-04-28-19:17:21_J0125_PERF-ASM.prt   206 2.72e+10  287.87s  4m47.87   94.6
2018-04-28-19:21:54_J0126_PERF-ASM.prt   205 2.71e+10  268.51s  4m28.51  101.0
2018-04-28-19:26:29_J0127_PERF-ASM.prt   208 2.75e+10  270.49s  4m30.49  101.7
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T169  MVCIN m,m (100c)       : 31   620.4   752.4   624.26  3.37%  294.97  99.52
T170  4*Lx;MVCL (10b)        : 31    32.0    39.0    31.54  3.54%   14.90   5.03
T171  4*Lx;MVCL (100b)       : 31    37.8    44.6    37.26  1.37%   17.61   5.94
T172  4*Lx;MVCL (250b)       : 31    45.7    53.9    45.24  3.50%   21.38   7.21
T173  4*Lx;MVCL (1kb)        : 31    98.2   121.2    98.00  4.55%   46.31  15.62
T174  4*LR;MVCL (4kb)        : 31   301.5   362.4   302.69  3.51%  143.02  48.25
T175  4*Lx;MVCL (100b,pad)   : 31    27.7    33.9    27.23  5.88%   12.87   4.34
T176  4*Lx;MVCL (1kb,pad)    : 31    45.0    51.9    45.05  4.84%   21.29   7.18
T177  4*Lx;MVCL (4kb,pad)    : 31   108.7   130.6   109.28  4.01%   51.63  17.42
T178  4*LA;MVCL (1kb,over1)  : 31    20.9    25.7    20.39  1.44%    9.63   3.25
T179  4*LA;MVCL (1kb,over2)  : 31   104.5   126.6   104.42  1.26%   49.34  16.65
T190  IC R,m                 : 31     7.6     9.3     7.60  3.42%    3.59   1.21
T191  ICM R,i,m (0010)       : 31    15.9    19.2    15.95  4.49%    7.53   2.54
T192  ICM R,i,m (1100)       : 31    16.5    20.1    16.74  6.95%    7.91   2.67
T193  ICM R,i,m (0111)       : 31    12.9    15.6    12.94  5.05%    6.12   2.06
T200  AR R,R                 : 31     3.0     3.5     2.96  6.41%    1.40   0.47
T201  A R,m                  : 31     8.1     9.6     7.99  6.18%    3.78   1.27
T202  AH R,m                 : 31     8.5    10.3     8.44  3.39%    3.99   1.35
T203  ALR R,R                : 31     2.6     3.2     2.51  3.56%    1.18   0.40
T204  AL R,m                 : 31     8.7    10.9     8.67  2.97%    4.10   1.38
T205  SR R,R                 : 31     3.5     4.2     3.43  2.36%    1.62   0.55
T206  S R,m                  : 31     8.2     9.9     8.12  3.76%    3.83   1.29
T207  SH R,m                 : 31     8.7    10.5     8.62  5.73%    4.07   1.37
T208  SLR R,R                : 31     2.6     3.0     2.52  2.64%    1.19   0.40
T209  SL R,m                 : 31     8.9    10.4     8.87  2.33%    4.19   1.41
T210  MR R,R                 : 31     4.5     5.6     4.21  1.48%    1.99   0.67
T211  M R,m                  : 31     8.7    10.5     8.40  1.23%    3.97   1.34
T212  MH R,m                 : 31     8.3    10.0     8.03  3.34%    3.79   1.28
T215  XR R,R; DR R,R         : 31    18.0    22.1    17.78  3.88%    8.40   2.84
T216  XR R,R; D R,m          : 31    21.8    27.4    21.51  6.67%   10.16   3.43
T220  SLA R,1                : 31     5.6     6.7     5.29  8.55%    2.50   0.84
T221  SLDA R,1               : 31     6.1     7.3     5.96  4.43%    2.81   0.95
T222  SRA R,1                : 31     4.1     5.1     3.84  2.04%    1.81   0.61
T223  SRDA R,1               : 31     5.5     6.6     5.35  1.46%    2.53   0.85
T224  SRA R,30               : 31     4.1     5.0     3.84  2.75%    1.81   0.61
T225  SRDA R,60              : 31     5.5     6.6     5.33  3.51%    2.52   0.85
T230  XR R,R                 : 31     2.9     3.4     2.82  4.64%    1.33   0.45
T231  X R,m                  : 31     7.9     9.4     7.86  5.74%    3.71   1.25
T232  XI m,i                 : 31     8.4    10.1     8.31  5.53%    3.93   1.32
T235  XC m,m (10c)           : 31    19.8    23.1    19.86  3.62%    9.38   3.17
T236  XC m,m (100c)          : 31    91.6   108.4    91.88  2.99%   43.42  14.65
T237  XC m,m (250c)          : 31   199.0   245.6   200.07  3.01%   94.53  31.90
T238  NR R,R                 : 31     2.9     3.5     2.81  7.67%    1.33   0.45
T239  OR R,R                 : 31     2.9     3.4     2.81  5.30%    1.33   0.45
T240  SLL R,1                : 31     3.7     4.4     3.39  5.41%    1.60   0.54
T241  SLDL R,1               : 31     5.0     6.1     4.81  6.04%    2.27   0.77
T242  SRL R,1                : 31     3.7     4.5     3.38  3.85%    1.60   0.54
T243  SRDL R,1               : 31     5.0     6.0     4.82  4.36%    2.28   0.77
T244  SLL R,30               : 31     3.7     4.5     3.40  6.18%    1.61   0.54
T245  SLDL R,60              : 31     5.0     6.1     4.83  5.71%    2.28   0.77
T250  TM m,i                 : 31     7.5     9.0     7.43  1.55%    3.51   1.18
T252  TR m,m (10c)           : 31    16.2    19.0    16.18  3.28%    7.64   2.58
T253  TR m,m (100c)          : 31    63.0    71.9    62.98  3.08%   29.76  10.04
T254  TR m,m (250c)          : 31   133.5   161.0   134.09  6.50%   63.36  21.38
T255  TRT m,m (10c,zero)     : 31    71.4    87.8    71.79  4.47%   33.92  11.45
T256  TRT m,m (100c,zero)    : 31   666.8   802.4   671.39  4.68%  317.24 107.03
T257  TRT m,m (250c,zero)    : 31  1646.3  1923.1  1662.61  6.49%  785.60 265.05
T258  TRT m,m (250c,10b)     : 31    79.8    90.6    80.02  4.54%   37.81  12.76
T259  TRT m,m (250c,100b)    : 31   681.5   780.1   686.42  6.52%  324.34 109.43
T260  CR R,R                 : 31     2.6     3.0     2.55  3.02%    1.21   0.41
T261  C R,m                  : 31     7.2     8.4     7.15  4.92%    3.38   1.14
T262  CH R,m                 : 31     7.7     8.9     7.65  6.14%    3.62   1.22
T263  CLR R,R                : 31     2.5     3.0     2.46  1.26%    1.16   0.39
T264  CL R,m                 : 31     6.6     8.0     6.55  1.28%    3.10   1.04
T265  CLI m,i                : 31     8.1     9.7     8.01  1.61%    3.79   1.28
T266  CLM R,i,m              : 31    10.9    13.1    10.86  0.70%    5.13   1.73
T270  CLC m,m (10c,eq)       : 31    35.7    41.1    35.67  3.11%   16.85   5.69
T271  CLC m,m (10c,ne)       : 31    30.0    35.1    29.83  3.78%   14.09   4.75
T272  CLC m,m (30c,eq)       : 31    47.9    55.8    47.85  4.09%   22.61   7.63
T273  CLC m,m (30c,ne)       : 31    30.0    34.8    30.00  2.93%   14.17   4.78
T274  CLC m,m (100c,eq)      : 31    90.4   105.6    90.82  5.39%   42.91  14.48
T275  CLC m,m (100c,ne)      : 31    30.0    36.1    30.10  5.69%   14.22   4.80
T276  CLC m,m (250c,eq)      : 31   181.7   212.3   182.71  7.42%   86.33  29.13
T277  CLC m,m (250c,ne)      : 31    30.0    34.8    30.15  4.84%   14.25   4.81
T280  4*LR;CLCL (100b,10b)   : 31   100.8   118.4   100.66  4.73%   47.56  16.05
T281  4*LR;CLCL (4kb,10b)    : 31   101.2   115.7   101.11  4.37%   47.77  16.12
T282  4*LR;CLCL (4kb,100b)   : 31   821.3   957.9   825.07  1.91%  389.86 131.53
T283  4*LR;CLCL (4kb,250b)   : 31  2010.4  2324.8  2015.46  5.07%  952.32 321.31
T290  LR;CS R,R,m (eq,eq)    : 31    39.3    44.8    39.14  0.71%   18.49   6.24
T291  LR;CS R,R,m (eq,ne)    : 31    39.3    46.3    39.12  0.77%   18.49   6.24
T292  LR;CS R,R,m (ne)       : 31   287.3   340.7   289.18  0.87%  136.64  46.10
T295  LR;CDS R,R,m (eq,eq)   : 31    40.6    47.3    40.51  2.71%   19.14   6.46
T296  LR;CDS R,R,m (eq,ne)   : 31    40.5    47.3    40.49  5.52%   19.13   6.45
T297  LR;CDS R,R,m (ne)      : 31   288.9   354.2   295.95  5.58%  139.84  47.18
T300  BCR 0,0 (noop)         : 31     2.5     3.0     2.48  6.27%    1.17   0.40
T301  BNZ l (no br)          : 31     2.3     2.7     2.24  3.61%    1.06   0.36
T302  BNZ l (do br)          : 31     7.4     9.0     7.33  5.06%    3.46   1.17
T303  BNZ l (do br, far)     : 31    13.1    15.4    13.10  2.14%    6.19   2.09
T304  BR R                   : 31     5.8     6.8     5.19  2.25%    2.45   0.83
T305  BR R (far)             : 31    10.7    12.5    10.12  2.37%    4.78   1.61
T310  BCTR R,0               : 31     3.0     3.5     2.93  0.70%    1.38   0.47
T311  BCTR R,R               : 31     6.7     7.8     6.76  2.48%    3.20   1.08
T312  BCT R,l                : 31     8.1     9.5     8.14  3.25%    3.85   1.30
T315  BXLE R,R,l             : 31     8.4    10.0     8.24  5.46%    3.90   1.31
T320  BALR R,R; BR R         : 31    13.0    15.4    12.95  5.83%    6.12   2.06
T321  BALR R,R; BR R (far)   : 31    27.1    31.3    27.15  4.64%   12.83   4.33
T322  BAL R,l; BR R          : 31    14.3    16.3    14.29  4.79%    6.75   2.28
T323  BAL R,l; BR R (far)    : 31    27.7    32.0    29.28  7.92%   13.83   4.67
T324  BASR R,R; BR R         : 31    13.0    15.0    13.11  7.39%    6.20   2.09
T325  BAS R,l; BR R          : 31    14.5    17.1    14.72  6.92%    6.95   2.35
T330  L;BALR;SAV(14,12);RET  : 31    99.6   114.3   101.93  4.24%   48.17  16.25
T400  CVB R,m                : 31    36.0    41.2    36.18  5.72%   17.10   5.77
T401  CVD R,m                : 31    28.3    33.5    28.30  3.36%   13.37   4.51
T402  PACK m,m (5d)          : 31    34.4    39.8    34.34  1.35%   16.22   5.47
T403  PACK m,m (15d)         : 31    85.4   102.5    85.30  1.68%   40.30  13.60
T404  UNPK m,m (5d)          : 31    38.4    44.3    38.17  1.59%   18.04   6.09
T405  UNPK m,m (15d)         : 31    93.4   108.9    93.33  1.39%   44.10  14.88
T410  MVC;ED (10c)           : 31   133.6   150.5   133.48  1.53%   63.07  21.28
T411  MVC;ED (30c)           : 31   368.2   410.9   369.83  2.88%  174.75  58.96
T415  MVC;EDMK (10c)         : 31   137.4   155.4   137.96  5.96%   65.19  21.99
T420  AP m,m (10d)           : 31   208.9   236.0   209.46  3.67%   98.97  33.39
T421  AP m,m (30d)           : 31   205.0   231.8   207.95  2.54%   98.26  33.15
T422  SP m,m (10d)           : 31   208.1   243.6   211.62  4.94%   99.99  33.74
T423  SP m,m (30d)           : 31   228.1   258.9   230.59  5.11%  108.96  36.76
T424  MP m,m (10d)           : 31   245.2   291.2   246.47  1.79%  116.46  39.29
T425  MP m,m (30d)           : 31   243.3   281.1   244.16  0.94%  115.37  38.92
T426  MVC;DP m,m (10d)       : 31   446.1   501.6   448.37  1.15%  211.86  71.48
T427  MVC;DP m,m (30d)       : 31  1051.7  1176.5  1057.58  1.31%  499.72 168.60
T430  CP m,m (10d)           : 31   149.9   170.7   150.54  1.58%   71.13  24.00
T431  CP m,m (30d)           : 31   150.0   182.7   150.73  0.88%   71.22  24.03
T440  ZAP m,m (10d,10d)      : 31    91.1   106.2    91.56  1.24%   43.26  14.60
T441  ZAP m,m (30d,30d)      : 31    91.1   111.4    94.10  3.14%   44.46  15.00
T442  ZAP m,m (10d,30d)      : 31    91.2   105.6    91.56  0.87%   43.26  14.60
T443  ZAP m,m (30d,10d)      : 31    91.1   104.5    91.47  1.90%   43.22  14.58
T445  SRP m,i,i (30d,<<)     : 31   112.3   127.1   112.30  6.18%   53.06  17.90
T446  SRP m,i,i (30d,>>)     : 31   173.4   198.1   173.54  3.33%   82.00  27.67
T450  MVO m,m (10d)          : 31    45.2    50.8    45.11  3.27%   21.31   7.19
T451  MVO m,m (30d)          : 31   118.4   145.5   118.75  3.71%   56.11  18.93
T500  LER R,R                : 31     4.7     5.5     4.62  3.90%    2.18   0.74
T501  LE R,m                 : 31     7.7     9.0     7.57  7.35%    3.58   1.21
T502  LE R,m (unal)          : 31     8.1     9.5     8.03  3.07%    3.80   1.28
T503  LTER R,R               : 31     4.2     4.9     4.17  2.27%    1.97   0.66
T504  LCER R,R               : 31     4.2     4.8     4.17  0.69%    1.97   0.66
T505  LNER R,R               : 31     4.3     5.0     4.23  2.13%    2.00   0.67
T506  LPER R,R               : 31     4.3     5.1     4.31  3.54%    2.03   0.69
T507  LRER R,R               : 31     5.4     6.3     5.37  3.19%    2.54   0.86
T508  STE R,m                : 31     7.7     9.1     7.60  1.58%    3.59   1.21
T509  STE R,m (unal)         : 31     8.0     9.3     7.90  3.05%    3.73   1.26
T510  AER R,R                : 31    12.6    14.6    12.53  3.55%    5.92   2.00
T511  AE R,m                 : 31    16.3    18.6    16.25  2.50%    7.68   2.59
T512  SER R,R                : 31    12.7    14.3    12.62  3.95%    5.96   2.01
T513  SE R,m                 : 31    17.0    19.1    17.00  5.64%    8.03   2.71
T514  MER R,R                : 31     9.8    11.6     9.60  3.28%    4.54   1.53
T515  ME R,m                 : 31    14.0    16.9    13.76  5.29%    6.50   2.19
T516  DER R,R                : 31    21.2    25.3    21.04  7.20%    9.94   3.35
T517  DE R,m                 : 31    23.9    27.3    23.67  1.35%   11.19   3.77
T520  CER R,R                : 31     9.6    10.8     9.52  3.33%    4.50   1.52
T521  CE R,m                 : 31    14.1    16.3    14.04  2.49%    6.63   2.24
T522  AUR R,R                : 31     9.0    10.8     8.75  2.79%    4.13   1.39
T523  HER R,R                : 31     5.5     6.3     5.28  6.92%    2.49   0.84
T530  LDR R,R                : 31     4.8     5.6     4.76  3.08%    2.25   0.76
T531  LD R,m                 : 31     8.3     9.6     8.26  2.42%    3.90   1.32
T532  LD R,m (unal)          : 31     8.2     9.5     8.13  3.42%    3.84   1.30
T533  LTDR R,R               : 31     4.6     5.3     4.54  1.49%    2.14   0.72
T534  LCDR R,R               : 31     4.5     5.3     4.51  5.93%    2.13   0.72
T535  LNDR R,R               : 31     4.6     5.3     4.54  4.89%    2.15   0.72
T536  LPDR R,R               : 31     4.6     5.3     4.54  3.34%    2.15   0.72
T537  LRDR R,R               : 31     6.3     7.3     6.23  2.26%    2.94   0.99
T538  STD R,m                : 31     8.2     9.5     8.14  1.76%    3.85   1.30
T539  STD R,m (unal)         : 31     8.3     9.6     8.23  1.99%    3.89   1.31
T540  ADR R,R                : 31    13.4    15.9    13.30  2.44%    6.28   2.12
T541  AD R,m                 : 31    17.3    20.5    17.25  1.92%    8.15   2.75
T542  SDR R,R                : 31    13.4    15.3    13.36  2.04%    6.31   2.13
T543  SD R,m                 : 31    17.7    19.7    17.66  3.82%    8.35   2.82
T544  MDR R,R                : 31    14.9    18.3    14.78  4.81%    6.98   2.36
T545  MD R,m                 : 31    19.4    23.6    19.18  7.84%    9.06   3.06
T546  DDR R,R                : 31   164.8   203.5   166.29  5.17%   78.57  26.51
T547  DD R,m                 : 31   168.8   198.2   169.74  4.08%   80.21  27.06
T550  CDR R,R                : 31    10.7    12.2    10.64  1.92%    5.03   1.70
T551  CD R,m                 : 31    14.7    17.5    14.68  1.85%    6.94   2.34
T552  AWR R,R                : 31    10.6    13.2    10.32  2.78%    4.88   1.65
T553  HDR R,R                : 31     6.4     7.9     6.13  3.33%    2.90   0.98
T560  AXR R,R                : 31    23.0    27.6    22.92  2.94%   10.83   3.65
T561  MXR R,R                : 31    28.4    33.9    28.08  5.41%   13.27   4.48
T600  STCK m                 : 31    66.7    84.5    66.32  3.19%   31.33  10.57
T601  SPM R                  : 31     2.7     3.3     2.63  5.64%    1.24   0.42
T610  EX R,i (with TM)       : 31    25.7    30.7    25.68  4.71%   12.13   4.09
T611  EX R,i (with XI)       : 31    27.4    32.5    27.43  7.48%   12.96   4.37
T620  MVI;TS m (zero)        : 31    40.8    49.0    41.19  5.43%   19.46   6.57
T621  MVI;TS m (ones)        : 31   291.5   352.1   294.70  3.63%  139.25  46.98
T700  mix int RR basic       : 31     3.1     3.6     2.90  3.51%    1.37   0.46
T701  mix int RX             : 31     9.4    11.6     9.08  1.71%    4.29   1.45
T702  mix int RX (far)       : 31     9.4    11.2     9.06  2.94%    4.28   1.44
T703  mix int RR noopt       : 31     3.2     4.0     3.09  1.54%    1.46   0.49
T900  LR R,R (ig=1)          : 31     8.6    10.6     1.85  3.98%    0.87   0.29
T901  LR R,R (ig=2)          : 31     5.2     6.5     1.89  5.47%    0.89   0.30
T902  LR R,R (ig=3)          : 31     4.1     4.9     1.89  4.29%    0.89   0.30
T903  LR R,R (ig=4)          : 31     3.6     4.5     1.90  2.52%    0.90   0.30
T904  LR R,R (ig=5)          : 31     3.2     4.0     1.91  6.78%    0.90   0.30
T905  LR R,R (ig=6)          : 31     3.0     3.7     1.92  7.28%    0.91   0.31
T906  LR R,R (ig=7)          : 31     2.9     3.4     1.92  7.89%    0.91   0.31
T907  LR R,R (ig=8)          : 31     2.7     3.2     1.92  6.83%    0.91   0.31
T908  LR R,R (ig=9)          : 31     2.7     3.3     1.92  1.69%    0.91   0.31
T909  LR R,R (ig=10)         : 31     2.6     3.2     1.92  8.13%    0.91   0.31
T910  LR R,R (ig=12)         : 31     2.6     3.2     2.03  6.56%    0.96   0.32
T911  LR R,R (ig=18)         : 31     2.8     3.4     2.43  6.91%    1.15   0.39
T912  LR R,R (ig=25)         : 31     2.6     3.1     2.30  4.47%    1.09   0.37
T913  LR R,R (ig=36)         : 31     2.4     2.8     2.19  1.03%    1.03   0.35
T914  LR R,R (ig=50)         : 31     2.2     2.7     2.12  1.62%    1.00   0.34
T915  LR R,R (ig=72)         : 31     2.2     2.6     2.07  1.16%    0.98   0.33
T920  L R,m (ig=1)           : 31    10.6    12.7     3.90  0.83%    1.84   0.62
T921  L R,m (ig=2)           : 31     8.7    10.3     5.35  1.35%    2.53   0.85
T922  L R,m (ig=3)           : 31     7.8     9.4     5.57  1.15%    2.63   0.89
T923  L R,m (ig=4)           : 31     7.3     9.0     5.68  1.31%    2.69   0.91
T924  L R,m (ig=5)           : 31     7.1     8.6     5.76  1.11%    2.72   0.92
T925  L R,m (ig=6)           : 31     7.0     8.7     5.89  2.41%    2.78   0.94
T926  L R,m (ig=7)           : 31     7.1     8.4     6.21  2.57%    2.93   0.99
T927  L R,m (ig=8)           : 31     7.7     8.7     6.90  6.11%    3.26   1.10
T928  L R,m (ig=9)           : 31     7.6     9.2     6.90  3.55%    3.26   1.10
T929  L R,m (ig=10)          : 31     7.4     8.9     6.79  2.08%    3.21   1.08
