file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-06-17-09:48:52_J0023_PERF-ASM.prt    92 1.22e+10  138.37s  2m18.37   87.9
2018-06-17-09:53:54_J0024_PERF-ASM.prt   202 2.67e+10  297.06s  4m57.06   89.9
2018-06-17-09:58:56_J0025_PERF-ASM.prt   201 2.66e+10  296.39s  4m56.39   89.7
2018-06-17-10:03:50_J0026_PERF-ASM.prt   196 2.59e+10  289.17s  4m49.17   89.6
2018-06-17-10:08:48_J0027_PERF-ASM.prt   199 2.63e+10  292.83s  4m52.83   89.9
2018-06-17-10:13:50_J0028_PERF-ASM.prt   202 2.67e+10  297.03s  4m57.03   89.9
2018-06-17-10:18:49_J0029_PERF-ASM.prt   200 2.64e+10  294.10s  4m54.10   89.9
2018-06-17-10:23:51_J0030_PERF-ASM.prt   202 2.67e+10  296.83s  4m56.83   90.0
2018-06-17-10:28:53_J0031_PERF-ASM.prt   202 2.67e+10  296.73s  4m56.73   90.0
2018-06-17-10:33:57_J0032_PERF-ASM.prt   203 2.68e+10  298.43s  4m58.43   90.0
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T120  STM 2,3,m (2r)         : 10    11.3    11.6    11.23  1.03%    4.95   1.49
T121  STM 2,7,m (6r)         : 10    14.3    14.6    14.35  0.39%    6.33   1.91
T122  STM 14,12,m (15r)      : 10    21.1    21.4    21.03  0.52%    9.27   2.80
T123  LM 2,3,m (2r)          : 10    11.8    12.0    11.73  0.78%    5.17   1.56
T124  LM 2,7,m (6r)          : 10    15.3    15.5    15.28  0.72%    6.74   2.03
T125  LM 0,11,m (12r)        : 10    20.2    20.4    20.16  0.64%    8.89   2.68
T150  MVC m,m (5c)           : 10    18.7    18.9    18.68  0.72%    8.24   2.48
T151  MVC m,m (10c)          : 10    21.0    21.2    21.02  0.49%    9.27   2.79
T152  MVC m,m (15c)          : 10    20.0    20.5    20.03  0.68%    8.83   2.66
T153  MVC m,m (30c)          : 10    20.6    20.9    20.65  0.87%    9.11   2.75
T154  MVC m,m (100c)         : 10    24.7    25.1    24.71  0.77%   10.90   3.29
T155  MVC m,m (250c)         : 10    34.9    35.2    34.72  0.39%   15.31   4.62
T156  MVC m,m (250c,over1)   : 10   379.0   384.2   381.49  0.38%  168.24  50.71
T157  MVC m,m (250c,over2)   : 10    34.7    35.1    34.55  0.42%   15.24   4.59
T160  MVI m,i                : 10     8.0     8.1     7.95  0.48%    3.51   1.06
T161  MVN m,m (10c)          : 10    21.9    22.2    21.90  0.54%    9.66   2.91
T162  MVN m,m (30c)          : 10    37.3    37.9    37.33  0.64%   16.46   4.96
T165  MVZ m,m (10c)          : 10    21.9    22.4    21.92  0.60%    9.67   2.91
T166  MVZ m,m (30c)          : 10    37.4    38.1    37.27  0.45%   16.43   4.95
T167  MVCIN m,m (10c)        : 10    73.9    75.4    74.12  0.77%   32.69   9.85
T168  MVCIN m,m (30c)        : 10   207.6   209.5   208.36  0.38%   91.89  27.70
T169  MVCIN m,m (100c)       : 10   680.5   689.2   683.83  0.90%  301.56  90.90
T170  4*Lx;MVCL (10b)        : 10    36.2    36.8    35.80  0.49%   15.79   4.76
T171  4*Lx;MVCL (100b)       : 10    43.6    44.2    43.23  0.51%   19.07   5.75
T172  4*Lx;MVCL (250b)       : 10    53.7    54.9    53.30  0.83%   23.51   7.09
T173  4*Lx;MVCL (1kb)        : 10   116.0   119.0   116.16  0.67%   51.22  15.44
T174  4*LR;MVCL (4kb)        : 10   368.2   373.8   370.02  0.61%  163.18  49.19
T175  4*Lx;MVCL (100b,pad)   : 10    31.0    31.3    30.42  0.19%   13.42   4.04
T176  4*Lx;MVCL (1kb,pad)    : 10    48.2    48.9    47.90  0.50%   21.12   6.37
T177  4*Lx;MVCL (4kb,pad)    : 10   114.0   116.9   113.84  0.81%   50.20  15.13
T178  4*LA;MVCL (1kb,over1)  : 10    23.8    24.4    23.39  0.55%   10.31   3.11
T179  4*LA;MVCL (1kb,over2)  : 10   123.1   125.8   123.62  0.45%   54.51  16.43
T190  IC R,m                 : 10     9.0     9.1     8.92  0.42%    3.93   1.19
T191  ICM R,i,m (0010)       : 10    16.8    17.1    16.83  0.54%    7.42   2.24
T192  ICM R,i,m (1100)       : 10    17.7    18.2    17.72  0.65%    7.81   2.36
T193  ICM R,i,m (0111)       : 10    13.2    13.5    13.23  0.77%    5.83   1.76
T200  AR R,R                 : 10     3.5     3.6     3.48  0.83%    1.53   0.46
T201  A R,m                  : 10     9.2     9.4     9.15  0.38%    4.03   1.22
T202  AH R,m                 : 10    10.0    10.2     9.90  0.32%    4.37   1.32
T203  ALR R,R                : 10     2.9     3.0     2.90  0.56%    1.28   0.39
T204  AL R,m                 : 10    10.4    10.6    10.42  0.52%    4.60   1.39
T205  SR R,R                 : 10     4.0     4.1     4.01  0.55%    1.77   0.53
T206  S R,m                  : 10     9.8     9.9     9.74  1.20%    4.30   1.30
T207  SH R,m                 : 10    10.3    10.5    10.25  1.07%    4.52   1.36
T208  SLR R,R                : 10     3.0     3.1     2.96  0.88%    1.30   0.39
T209  SL R,m                 : 10    10.6    10.7    10.53  0.46%    4.64   1.40
T210  MR R,R                 : 10     5.1     5.2     4.77  0.54%    2.10   0.63
T211  M R,m                  : 10    10.7    10.9    10.45  0.41%    4.61   1.39
T212  MH R,m                 : 10    10.0    10.2     9.79  0.59%    4.32   1.30
T215  XR R,R; DR R,R         : 10    19.1    19.5    18.76  0.55%    8.27   2.49
T216  XR R,R; D R,m          : 10    24.7    25.0    24.45  0.61%   10.78   3.25
T220  SLA R,1                : 10     6.8     6.9     6.46  0.44%    2.85   0.86
T221  SLDA R,1               : 10     7.5     7.6     7.37  0.40%    3.25   0.98
T222  SRA R,1                : 10     5.2     5.3     4.88  0.87%    2.15   0.65
T223  SRDA R,1               : 10     6.4     6.5     6.23  1.25%    2.75   0.83
T224  SRA R,30               : 10     5.2     5.3     4.90  1.01%    2.16   0.65
T225  SRDA R,60              : 10     6.4     6.5     6.26  1.30%    2.76   0.83
T230  XR R,R                 : 10     3.2     3.3     3.18  0.68%    1.40   0.42
T231  X R,m                  : 10     9.6     9.8     9.52  0.75%    4.20   1.27
T232  XI m,i                 : 10     9.9    10.0     9.86  0.91%    4.35   1.31
T235  XC m,m (10c)           : 10    24.4    24.8    24.43  0.76%   10.77   3.25
T236  XC m,m (100c)          : 10   112.9   114.5   113.18  0.62%   49.91  15.05
T237  XC m,m (250c)          : 10   250.1   254.8   252.45  1.26%  111.33  33.56
T238  NR R,R                 : 10     3.3     3.3     3.22  0.28%    1.42   0.43
T239  OR R,R                 : 10     3.3     3.3     3.21  0.77%    1.41   0.43
T240  SLL R,1                : 10     4.5     4.6     4.22  0.94%    1.86   0.56
T241  SLDL R,1               : 10     5.8     5.9     5.59  0.64%    2.47   0.74
T242  SRL R,1                : 10     4.5     4.5     4.17  0.94%    1.84   0.55
T243  SRDL R,1               : 10     5.8     5.9     5.60  1.03%    2.47   0.74
T244  SLL R,30               : 10     4.5     4.6     4.22  0.87%    1.86   0.56
T245  SLDL R,60              : 10     5.8     5.9     5.58  0.80%    2.46   0.74
T250  TM m,i                 : 10     9.2     9.3     9.12  0.72%    4.02   1.21
T252  TR m,m (10c)           : 10    18.2    18.5    18.09  1.07%    7.98   2.41
T253  TR m,m (100c)          : 10    77.7    79.5    77.77  0.85%   34.30  10.34
T254  TR m,m (250c)          : 10   168.6   170.8   169.15  0.67%   74.59  22.49
T255  TRT m,m (10c,zero)     : 10    83.2    84.1    83.35  0.76%   36.76  11.08
T256  TRT m,m (100c,zero)    : 10   762.0   775.1   766.56  0.79%  338.05 101.90
T257  TRT m,m (250c,zero)    : 10  1881.0  1910.4  1891.67  0.40%  834.22 251.46
T258  TRT m,m (250c,10b)     : 10    92.7    93.8    92.99  0.58%   41.01  12.36
T259  TRT m,m (250c,100b)    : 10   778.5   801.2   783.29  0.88%  345.43 104.12
T260  CR R,R                 : 10     2.9     2.9     2.81  0.81%    1.24   0.37
T261  C R,m                  : 10     8.7     8.8     8.61  0.73%    3.80   1.14
T262  CH R,m                 : 10     8.9     9.0     8.81  0.34%    3.89   1.17
T263  CLR R,R                : 10     2.8     2.9     2.77  0.32%    1.22   0.37
T264  CL R,m                 : 10     7.8     8.4     7.74  0.86%    3.41   1.03
T265  CLI m,i                : 10     9.7     9.9     9.59  0.78%    4.23   1.27
T266  CLM R,i,m              : 10    12.7    12.9    12.65  0.41%    5.58   1.68
T270  CLC m,m (10c,eq)       : 10    38.2    40.9    38.08  0.68%   16.79   5.06
T271  CLC m,m (10c,ne)       : 10    32.5    32.9    32.37  0.67%   14.28   4.30
T272  CLC m,m (30c,eq)       : 10    51.0    52.0    51.20  0.32%   22.58   6.81
T273  CLC m,m (30c,ne)       : 10    32.4    32.8    32.18  0.37%   14.19   4.28
T274  CLC m,m (100c,eq)      : 10    95.8    97.4    96.12  0.78%   42.39  12.78
T275  CLC m,m (100c,ne)      : 10    32.4    32.7    32.23  0.19%   14.21   4.28
T276  CLC m,m (250c,eq)      : 10   187.1   190.6   187.85  0.56%   82.84  24.97
T277  CLC m,m (250c,ne)      : 10    32.5    33.0    32.44  1.19%   14.31   4.31
T280  4*LR;CLCL (100b,10b)   : 10   122.2   124.3   122.16  0.60%   53.87  16.24
T281  4*LR;CLCL (4kb,10b)    : 10   125.2   126.5   125.26  0.53%   55.24  16.65
T282  4*LR;CLCL (4kb,100b)   : 10   953.5   977.6   963.74  0.35%  425.01 128.11
T283  4*LR;CLCL (4kb,250b)   : 10  2326.8  2377.1  2338.57  0.66% 1031.30 310.87
T290  LR;CS R,R,m (eq,eq)    : 10    42.8    43.5    42.64  0.94%   18.81   5.67
T291  LR;CS R,R,m (eq,ne)    : 10    42.4    42.9    42.34  0.24%   18.67   5.63
T292  LR;CS R,R,m (ne)       : 10   474.6   482.3   476.19  0.73%  210.00  63.30
T295  LR;CDS R,R,m (eq,eq)   : 10    43.1    43.9    43.06  0.66%   18.99   5.72
T296  LR;CDS R,R,m (eq,ne)   : 10    43.2    43.7    43.07  0.39%   18.99   5.73
T297  LR;CDS R,R,m (ne)      : 10   479.6   486.5   480.99  0.48%  212.11  63.94
T300  BCR 0,0 (noop)         : 10     2.8     2.9     2.78  0.79%    1.23   0.37
T301  BNZ l (no br)          : 10     2.4     2.4     2.33  0.84%    1.03   0.31
T302  BNZ l (do br)          : 10     7.6     7.7     7.52  0.78%    3.32   1.00
T303  BNZ l (do br, far)     : 10    13.7    13.9    13.69  0.43%    6.04   1.82
T304  BR R                   : 10     7.5     7.7     6.92  0.79%    3.05   0.92
T305  BR R (far)             : 10    11.8    12.2    11.22  1.20%    4.95   1.49
T310  BCTR R,0               : 10     3.5     3.5     3.44  0.74%    1.52   0.46
T311  BCTR R,R               : 10     6.9     7.1     6.99  0.73%    3.08   0.93
T312  BCT R,l                : 10     8.4     8.5     8.50  0.58%    3.75   1.13
T315  BXLE R,R,l             : 10     8.9     9.0     8.80  0.34%    3.88   1.17
T320  BALR R,R; BR R         : 10    13.2    13.5    13.14  0.91%    5.79   1.75
T321  BALR R,R; BR R (far)   : 10    42.5    43.0    42.66  0.60%   18.81   5.67
T322  BAL R,l; BR R          : 10    14.9    15.1    14.83  0.67%    6.54   1.97
T323  BAL R,l; BR R (far)    : 10    28.9    29.3    29.01  0.63%   12.79   3.86
T324  BASR R,R; BR R         : 10    13.4    13.6    13.33  0.81%    5.88   1.77
T325  BAS R,l; BR R          : 10    15.4    15.7    15.35  0.82%    6.77   2.04
T330  L;BALR;SAV(14,12);RET  : 10   106.7   110.5   106.91  0.34%   47.15  14.21
T400  CVB R,m                : 10    41.0    41.6    41.26  0.31%   18.19   5.48
T401  CVD R,m                : 10    34.8    35.3    35.00  0.80%   15.43   4.65
T402  PACK m,m (5d)          : 10    38.2    38.9    38.28  0.73%   16.88   5.09
T403  PACK m,m (15d)         : 10    95.2    97.1    95.67  0.83%   42.19  12.72
T404  UNPK m,m (5d)          : 10    42.4    42.9    42.31  0.80%   18.66   5.62
T405  UNPK m,m (15d)         : 10   101.8   103.6   102.41  0.45%   45.16  13.61
T410  MVC;ED (10c)           : 10   158.2   160.6   158.78  1.01%   70.02  21.11
T411  MVC;ED (30c)           : 10   420.2   423.8   420.86  0.33%  185.60  55.95
T415  MVC;EDMK (10c)         : 10   160.7   163.1   160.80  0.66%   70.91  21.37
T420  AP m,m (10d)           : 10   238.6   243.1   239.48  0.69%  105.61  31.83
T421  AP m,m (30d)           : 10   233.5   236.1   233.38  0.61%  102.92  31.02
T422  SP m,m (10d)           : 10   240.1   249.3   242.15  0.92%  106.79  32.19
T423  SP m,m (30d)           : 10   254.5   260.1   254.41  0.91%  112.19  33.82
T424  MP m,m (10d)           : 10   292.7   297.6   292.85  0.56%  129.15  38.93
T425  MP m,m (30d)           : 10   296.7   306.5   298.01  1.24%  131.42  39.62
T426  MVC;DP m,m (10d)       : 10   467.7   473.4   469.53  0.94%  207.06  62.41
T427  MVC;DP m,m (30d)       : 10  1084.0  1095.2  1089.07  0.57%  480.28 144.77
T430  CP m,m (10d)           : 10   169.0   170.7   169.47  0.28%   74.74  22.53
T431  CP m,m (30d)           : 10   169.8   172.7   170.79  0.76%   75.32  22.70
T440  ZAP m,m (10d,10d)      : 10   105.9   108.1   106.20  0.46%   46.83  14.12
T441  ZAP m,m (30d,30d)      : 10   106.7   107.9   107.26  0.69%   47.30  14.26
T442  ZAP m,m (10d,30d)      : 10   106.2   108.0   106.70  0.61%   47.06  14.18
T443  ZAP m,m (30d,10d)      : 10   106.1   107.3   106.08  0.53%   46.78  14.10
T445  SRP m,i,i (30d,<<)     : 10   137.6   139.9   137.53  0.62%   60.65  18.28
T446  SRP m,i,i (30d,>>)     : 10   195.1   197.7   195.41  0.68%   86.17  25.98
T450  MVO m,m (10d)          : 10    50.5    51.4    50.44  0.40%   22.24   6.70
T451  MVO m,m (30d)          : 10   132.0   133.7   132.35  0.37%   58.37  17.59
T500  LER R,R                : 10     4.4     4.5     4.34  0.45%    1.92   0.58
T501  LE R,m                 : 10     9.2     9.3     9.09  0.65%    4.01   1.21
T502  LE R,m (unal)          : 10     9.8    10.0     9.77  0.62%    4.31   1.30
T503  LTER R,R               : 10     4.8     4.9     4.83  1.21%    2.13   0.64
T504  LCER R,R               : 10     5.0     5.0     4.93  0.78%    2.18   0.66
T505  LNER R,R               : 10     4.9     5.1     4.83  0.67%    2.13   0.64
T506  LPER R,R               : 10     5.3     5.7     5.28  1.08%    2.33   0.70
T507  LRER R,R               : 10     6.0     6.1     5.98  0.43%    2.64   0.80
T508  STE R,m                : 10     9.3     9.5     9.26  0.75%    4.08   1.23
T509  STE R,m (unal)         : 10    10.1    10.3    10.04  0.77%    4.43   1.33
T510  AER R,R                : 10    14.4    14.5    14.34  0.38%    6.32   1.91
T511  AE R,m                 : 10    19.8    20.0    19.75  0.75%    8.71   2.63
T512  SER R,R                : 10    14.6    14.8    14.56  0.65%    6.42   1.94
T513  SE R,m                 : 10    19.9    20.3    19.95  1.12%    8.80   2.65
T514  MER R,R                : 10    10.4    10.5    10.11  0.64%    4.46   1.34
T515  ME R,m                 : 10    15.0    15.3    14.74  0.47%    6.50   1.96
T516  DER R,R                : 10    23.0    23.3    22.87  0.66%   10.09   3.04
T517  DE R,m                 : 10    25.6    25.8    25.41  0.61%   11.20   3.38
T520  CER R,R                : 10    11.4    11.6    11.38  0.49%    5.02   1.51
T521  CE R,m                 : 10    17.0    17.3    16.94  0.94%    7.47   2.25
T522  AUR R,R                : 10    10.3    10.6    10.05  0.55%    4.43   1.34
T523  HER R,R                : 10     6.4     6.5     6.15  0.82%    2.71   0.82
T530  LDR R,R                : 10     4.7     4.8     4.65  0.46%    2.05   0.62
T531  LD R,m                 : 10     9.9    10.1     9.85  1.08%    4.34   1.31
T532  LD R,m (unal)          : 10     9.9    10.1     9.87  0.48%    4.35   1.31
T533  LTDR R,R               : 10     5.3     5.3     5.25  0.74%    2.32   0.70
T534  LCDR R,R               : 10     5.3     5.4     5.26  0.25%    2.32   0.70
T535  LNDR R,R               : 10     5.4     5.4     5.33  0.51%    2.35   0.71
T536  LPDR R,R               : 10     5.3     5.4     5.33  0.77%    2.35   0.71
T537  LRDR R,R               : 10     7.1     7.3     7.08  0.63%    3.12   0.94
T538  STD R,m                : 10     9.9    10.1     9.88  0.93%    4.36   1.31
T539  STD R,m (unal)         : 10     9.9    10.0     9.77  0.57%    4.31   1.30
T540  ADR R,R                : 10    15.2    15.6    15.20  0.90%    6.70   2.02
T541  AD R,m                 : 10    20.2    20.5    20.16  0.83%    8.89   2.68
T542  SDR R,R                : 10    15.2    15.6    15.29  0.57%    6.74   2.03
T543  SD R,m                 : 10    21.4    21.7    21.42  0.84%    9.45   2.85
T544  MDR R,R                : 10    16.4    16.6    16.18  0.64%    7.13   2.15
T545  MD R,m                 : 10    22.8    23.2    22.62  0.43%    9.98   3.01
T546  DDR R,R                : 10   161.4   163.5   161.65  0.21%   71.29  21.49
T547  DD R,m                 : 10   164.2   166.1   164.69  0.39%   72.63  21.89
T550  CDR R,R                : 10    12.6    12.7    12.49  0.65%    5.51   1.66
T551  CD R,m                 : 10    18.3    18.6    18.28  0.36%    8.06   2.43
T552  AWR R,R                : 10    12.3    12.5    12.07  0.86%    5.32   1.60
T553  HDR R,R                : 10     7.5     7.7     7.21  0.84%    3.18   0.96
T560  AXR R,R                : 10    25.7    26.6    25.95  0.63%   11.44   3.45
T561  MXR R,R                : 10    29.9    30.3    29.59  0.46%   13.05   3.93
T600  STCK m                 : 10   130.5   130.5   129.80  0.00%   57.24  17.25
T601  SPM R                  : 10     2.8     2.9     2.77  0.88%    1.22   0.37
T610  EX R,i (with TM)       : 10    31.2    31.7    31.33  0.48%   13.81   4.16
T611  EX R,i (with XI)       : 10    32.2    32.6    32.32  0.37%   14.25   4.30
T620  MVI;TS m (zero)        : 10    44.7    45.1    44.72  0.54%   19.72   5.94
T621  MVI;TS m (ones)        : 10   476.9   480.0   478.45  0.37%  210.99  63.60
T700  mix int RR basic       : 10     6.9     7.0     6.75  0.54%    2.98   0.90
T701  mix int RX             : 10    11.3    11.4    11.04  0.33%    4.87   1.47
T702  mix int RX (far)       : 10    11.3    11.4    11.00  0.68%    4.85   1.46
T703  mix int RR noopt       : 10     6.2     6.3     6.08  0.41%    2.68   0.81
T900  LR R,R (ig=1)          : 10     8.8     8.9     1.84  0.58%    0.81   0.24
T901  LR R,R (ig=2)          : 10     5.4     5.4     1.90  0.56%    0.84   0.25
T902  LR R,R (ig=3)          : 10     4.4     4.4     2.07  0.82%    0.91   0.27
T903  LR R,R (ig=4)          : 10     8.2     8.3     6.47  0.31%    2.85   0.86
T904  LR R,R (ig=5)          : 10     7.0     7.1     5.63  0.69%    2.48   0.75
T905  LR R,R (ig=6)          : 10     6.1     6.2     4.97  0.60%    2.19   0.66
T906  LR R,R (ig=7)          : 10     5.5     5.6     4.55  0.86%    2.01   0.60
T907  LR R,R (ig=8)          : 10     5.1     5.2     4.29  0.43%    1.89   0.57
T908  LR R,R (ig=9)          : 10     4.8     4.8     4.01  0.73%    1.77   0.53
T909  LR R,R (ig=10)         : 10     4.4     4.5     3.78  0.57%    1.67   0.50
T910  LR R,R (ig=12)         : 10     4.1     4.1     3.52  0.29%    1.55   0.47
T911  LR R,R (ig=18)         : 10     3.3     3.4     2.98  0.69%    1.31   0.40
T912  LR R,R (ig=25)         : 10     3.0     3.0     2.72  0.40%    1.20   0.36
T913  LR R,R (ig=36)         : 10     2.7     2.7     2.52  0.74%    1.11   0.34
T914  LR R,R (ig=50)         : 10     2.5     2.6     2.39  0.51%    1.06   0.32
T915  LR R,R (ig=72)         : 10     2.4     2.4     2.31  0.76%    1.02   0.31
T920  L R,m (ig=1)           : 10    12.6    12.8     5.66  0.78%    2.50   0.75
T921  L R,m (ig=2)           : 10    10.1    10.3     6.71  0.50%    2.96   0.89
T922  L R,m (ig=3)           : 10     9.1     9.1     6.78  0.51%    2.99   0.90
T923  L R,m (ig=4)           : 10    12.6    12.8    10.86  0.46%    4.79   1.44
T924  L R,m (ig=5)           : 10    11.5    11.6    10.16  0.43%    4.48   1.35
T925  L R,m (ig=6)           : 10    10.6    10.8     9.56  0.55%    4.22   1.27
T926  L R,m (ig=7)           : 10    10.3    10.5     9.39  0.51%    4.14   1.25
T927  L R,m (ig=8)           : 10     9.9    10.0     9.08  0.24%    4.00   1.21
T928  L R,m (ig=9)           : 10     9.7     9.9     9.04  0.80%    3.99   1.20
T929  L R,m (ig=10)          : 10     9.5     9.6     8.88  0.79%    3.92   1.18
T930  L R,m (ig=12)          : 10     9.1     9.2     8.57  0.19%    3.78   1.14
T931  L R,m (ig=18)          : 10     8.4     8.5     8.10  1.03%    3.57   1.08
T932  L R,m (ig=25)          : 10     8.1     8.3     7.89  0.94%    3.48   1.05
T933  L R,m (ig=36)          : 10     7.8     8.0     7.64  0.76%    3.37   1.02
T952  T700 1st  2            : 10    11.4    11.6     4.49  1.04%    1.98   0.60
T953  T700 1st  3            : 10    16.3    16.7     9.44  0.93%    4.16   1.25
T954  T700 1st  4            : 10    37.1    37.8    30.56  0.94%   13.48   4.06
T955  T700 1st  5            : 10    23.1    23.5    16.32  0.55%    7.20   2.17
T956  T700 1st  6            : 10    34.3    35.0    27.54  0.63%   12.14   3.66
T957  T700 1st  7            : 10    30.4    31.0    23.60  0.98%   10.41   3.14
T958  T700 1st  8            : 10    40.2    41.0    33.32  0.99%   14.70   4.43
T959  T700 1st  9            : 10    38.2    39.1    31.52  1.12%   13.90   4.19
T960  T700 1st 10            : 10    47.5    48.4    40.82  0.67%   18.00   5.43
T961  T700 1st 11            : 10    44.8    45.7    38.29  0.80%   16.89   5.09
T962  T700 1st 12            : 10    59.9    60.9    53.43  0.67%   23.56   7.10
T963  T700 1st 13            : 10    51.0    51.6    44.45  0.59%   19.60   5.91
T964  T700 1st 14            : 10    58.5    59.4    51.82  0.66%   22.85   6.89
T965  T700 1st 15            : 10    59.5    60.3    52.93  1.02%   23.34   7.04
T966  T700 1st 16            : 10    68.2    69.7    61.93  0.67%   27.31   8.23
T967  T700 1st 17            : 10    67.1    68.8    60.46  0.67%   26.66   8.04
T968  T700 1st 18            : 10   109.7   112.0   103.65  1.22%   45.71  13.78
T969  T700 1st 19            : 10    97.0    98.6    90.79  1.14%   40.04  12.07
T970  T700 1st 20            : 10   105.6   107.7    99.11  0.72%   43.71  13.17
T971  T700 1st 21            : 10    95.3    97.1    88.88  1.47%   39.20  11.82
T972  T700 1st 22            : 10   123.7   126.1   117.99  0.81%   52.03  15.69
T973  T700 1st 23            : 10   101.8   103.6    95.66  0.89%   42.18  12.72
T974  T700 1st 24            : 10   129.6   131.2   124.01  0.59%   54.69  16.49
T975  T700 1st 25            : 10   108.6   110.3   102.77  0.85%   45.32  13.66
T976  T700 1st 26            : 10   149.5   151.5   143.58  0.53%   63.32  19.09
T977  T700 1st 27            : 10   115.5   118.0   109.48  1.07%   48.28  14.55
T978  T700 1st 28            : 10   146.5   149.8   140.27  0.40%   61.86  18.65
T979  T700 1st 29            : 10   130.4   133.9   124.04  0.62%   54.70  16.49
T980  T700 1st 30            : 10   174.6   177.1   169.07  0.80%   74.56  22.47
T981  T700 1st 31            : 10   144.6   149.0   139.65  0.35%   61.58  18.56
T982  T700 1st 32            : 10   173.4   180.2   167.99  1.27%   74.08  22.33
T983  T700 1st 33            : 10   159.1   162.8   153.76  1.39%   67.81  20.44
T984  T700 1st 34            : 10   219.5   223.1   213.63  0.71%   94.21  28.40
T985  T700 1st 35            : 10   173.3   176.1   167.27  0.83%   73.77  22.24
T986  T700 1st 36            : 10   246.1   252.2   242.13  0.81%  106.78  32.19
T987  T700 1st 37            : 10   207.5   213.3   203.64  0.72%   89.81  27.07
T988  T700 1st 38            : 10   277.0   280.7   271.68  0.44%  119.81  36.11
T989  T700 1st 39            : 10   223.9   228.4   218.43  1.04%   96.33  29.04
T990  T700 1st 40            : 10   260.8   264.3   255.62  0.56%  112.73  33.98
D170  MVCL (10b)             : 10       -       -    25.08  0.74%   11.06   3.33
D171  MVCL (100b)            : 10       -       -    32.52  0.70%   14.34   4.32
D172  MVCL (250b)            : 10       -       -    42.58  1.04%   18.78   5.66
D173  MVCL (1kb)             : 10       -       -   105.44  0.74%   46.50  14.02
D174  MVCL (4kb)             : 10       -       -   360.95  0.63%  159.18  47.98
D175  MVCL (100b,pad)        : 10       -       -    19.70  0.43%    8.69   2.62
D176  MVCL (1kb,pad)         : 10       -       -    37.18  0.67%   16.40   4.94
D177  MVCL (4kb,pad)         : 10       -       -   103.95  0.90%   45.84  13.82
D178  MVCL (1kb,over1)       : 10       -       -    11.02  1.32%    4.86   1.46
D179  MVCL (1kb,over2)       : 10       -       -   111.25  0.50%   49.06  14.79
D215  DR R,R                 : 10       -       -    15.58  0.68%    6.87   2.07
