file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-01-12:21:08_J0395_PERF-ASM.prt   116 1.53e+10  298.90s  4m58.90   51.3
2018-04-01-12:26:43_J0396_PERF-ASM.prt   127 1.68e+10  325.09s  5m25.09   51.7
2018-04-01-12:32:19_J0397_PERF-ASM.prt   128 1.69e+10  326.59s  5m26.59   51.8
2018-04-01-12:37:50_J0398_PERF-ASM.prt   126 1.67e+10  321.05s  5m21.05   51.9
2018-04-01-12:43:30_J0399_PERF-ASM.prt   129 1.71e+10  329.80s  5m29.80   51.7
2018-04-01-12:49:01_J0400_PERF-ASM.prt   126 1.67e+10  321.11s  5m21.11   51.9
2018-04-01-12:54:38_J0401_PERF-ASM.prt   127 1.68e+10  327.31s  5m27.31   51.3
2018-04-01-13:00:11_J0402_PERF-ASM.prt   126 1.67e+10  322.79s  5m22.79   51.6
2018-04-01-13:05:47_J0403_PERF-ASM.prt   128 1.69e+10  326.49s  5m26.49   51.8
2018-04-01-13:11:27_J0404_PERF-ASM.prt   129 1.71e+10  330.64s  5m30.64   51.6
2018-04-01-13:17:02_J0405_PERF-ASM.prt   127 1.68e+10  324.23s  5m24.23   51.8
2018-04-01-13:22:36_J0406_PERF-ASM.prt   127 1.68e+10  324.44s  5m24.44   51.8
2018-04-01-13:28:02_J0407_PERF-ASM.prt   124 1.64e+10  315.59s  5m15.59   52.0
2018-04-01-13:33:35_J0408_PERF-ASM.prt   127 1.68e+10  323.36s  5m23.36   51.9
2018-04-01-13:38:49_J0409_PERF-ASM.prt   120 1.59e+10  304.84s  5m04.84   52.1
2018-04-01-13:44:25_J0410_PERF-ASM.prt   127 1.68e+10  326.11s  5m26.11   51.5
2018-04-01-13:49:45_J0411_PERF-ASM.prt   122 1.61e+10  310.26s  5m10.26   52.0
2018-04-01-13:55:20_J0412_PERF-ASM.prt   128 1.69e+10  325.19s  5m25.19   52.1
2018-04-01-14:00:55_J0413_PERF-ASM.prt   128 1.69e+10  325.59s  5m25.59   52.0
2018-04-01-14:06:31_J0414_PERF-ASM.prt   128 1.69e+10  325.86s  5m25.86   51.9
2018-04-01-14:12:00_J0415_PERF-ASM.prt   125 1.65e+10  318.67s  5m18.67   51.9
2018-04-01-14:17:34_J0416_PERF-ASM.prt   127 1.68e+10  324.40s  5m24.40   51.8
2018-04-01-14:23:04_J0417_PERF-ASM.prt   126 1.67e+10  320.28s  5m20.28   52.0
2018-04-01-14:28:37_J0418_PERF-ASM.prt   126 1.67e+10  323.28s  5m23.28   51.5
2018-04-01-14:34:01_J0419_PERF-ASM.prt   124 1.64e+10  314.75s  5m14.75   52.1
2018-04-01-14:39:35_J0420_PERF-ASM.prt   127 1.68e+10  323.93s  5m23.93   51.8
2018-04-01-14:45:10_J0421_PERF-ASM.prt   127 1.68e+10  325.80s  5m25.80   51.6
2018-04-01-14:50:47_J0422_PERF-ASM.prt   128 1.69e+10  327.44s  5m27.44   51.7
2018-04-01-14:56:17_J0423_PERF-ASM.prt   125 1.65e+10  319.83s  5m19.83   51.7
2018-04-01-15:02:02_J0424_PERF-ASM.prt   131 1.73e+10  335.78s  5m35.78   51.6
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T168  MVCIN m,m (30c)        : 30   347.1   399.6   358.82  1.28%  101.54  30.16
T169  MVCIN m,m (100c)       : 30  1124.6  1267.3  1172.09  3.05%  331.69  98.53
T170  4*Lx;MVCL (10b)        : 30    61.0    70.7    62.24  2.62%   17.61   5.23
T171  4*Lx;MVCL (100b)       : 30    70.9    83.2    72.69  1.29%   20.57   6.11
T172  4*Lx;MVCL (250b)       : 30    85.0    93.9    86.17  1.68%   24.38   7.24
T173  4*Lx;MVCL (1kb)        : 30   204.7   242.2   212.28  2.74%   60.07  17.85
T174  4*LR;MVCL (4kb)        : 30   667.8   896.8   700.61  2.42%  198.27  58.90
T175  4*Lx;MVCL (100b,pad)   : 30    47.7    51.7    48.94  2.46%   13.85   4.11
T176  4*Lx;MVCL (1kb,pad)    : 30    66.9    73.6    68.57  2.50%   19.41   5.76
T177  4*Lx;MVCL (4kb,pad)    : 30   158.3   194.1   163.79  2.52%   46.35  13.77
T178  4*LA;MVCL (1kb,over1)  : 30    34.5    40.4    35.01  1.86%    9.91   2.94
T179  4*LA;MVCL (1kb,over2)  : 30   217.3   235.0   224.58  2.94%   63.55  18.88
T190  IC R,m                 : 30    15.1    16.2    15.49  2.86%    4.38   1.30
T191  ICM R,i,m (0010)       : 30    23.3    27.7    24.13  2.06%    6.83   2.03
T192  ICM R,i,m (1100)       : 30    23.1    25.2    23.68  1.62%    6.70   1.99
T193  ICM R,i,m (0111)       : 30    17.7    20.6    18.32  2.23%    5.18   1.54
T200  AR R,R                 : 30     4.7     5.1     4.81  2.22%    1.36   0.40
T201  A R,m                  : 30    15.6    17.3    16.11  1.72%    4.56   1.35
T202  AH R,m                 : 30    15.8    17.7    16.02  2.22%    4.53   1.35
T203  ALR R,R                : 30     4.4     5.3     4.43  2.46%    1.25   0.37
T204  AL R,m                 : 30    15.6    16.8    15.88  2.20%    4.49   1.34
T205  SR R,R                 : 30     6.1     6.4     6.18  2.64%    1.75   0.52
T206  S R,m                  : 30    15.4    18.3    15.84  2.40%    4.48   1.33
T207  SH R,m                 : 30    15.7    18.6    16.03  2.45%    4.54   1.35
T208  SLR R,R                : 30     4.7     5.4     4.80  2.48%    1.36   0.40
T209  SL R,m                 : 30    15.4    19.1    15.80  1.65%    4.47   1.33
T210  MR R,R                 : 30     6.6     7.8     6.34  2.49%    1.79   0.53
T211  M R,m                  : 30    16.5    19.8    16.75  2.05%    4.74   1.41
T212  MH R,m                 : 30    16.0    18.3    16.13  1.66%    4.56   1.36
T215  XR R,R; DR R,R         : 30    25.7    29.6    25.85  1.53%    7.31   2.17
T216  XR R,R; D R,m          : 30    34.3    42.8    34.90  1.43%    9.88   2.93
T220  SLA R,1                : 30     9.2    10.9     9.07  2.66%    2.57   0.76
T221  SLDA R,1               : 30    10.9    13.6    11.10  2.57%    3.14   0.93
T222  SRA R,1                : 30     7.6    10.1     7.38  2.59%    2.09   0.62
T223  SRDA R,1               : 30     8.8    10.4     8.84  2.31%    2.50   0.74
T224  SRA R,30               : 30     7.6     8.0     7.38  1.31%    2.09   0.62
T225  SRDA R,60              : 30     8.8     9.7     8.88  1.86%    2.51   0.75
T230  XR R,R                 : 30     4.6     5.4     4.66  1.67%    1.32   0.39
T231  X R,m                  : 30    15.0    19.1    15.33  3.94%    4.34   1.29
T232  XI m,i                 : 30    16.4    19.0    16.94  3.46%    4.79   1.42
T235  XC m,m (10c)           : 30    36.0    38.6    37.25  2.11%   10.54   3.13
T236  XC m,m (100c)          : 30   181.7   192.0   185.53  2.97%   52.50  15.60
T237  XC m,m (250c)          : 30   412.5   510.8   422.54  2.00%  119.58  35.52
T238  NR R,R                 : 30     4.6     5.0     4.66  1.67%    1.32   0.39
T239  OR R,R                 : 30     4.6     5.2     4.66  2.23%    1.32   0.39
T240  SLL R,1                : 30     6.4     6.8     6.12  1.81%    1.73   0.51
T241  SLDL R,1               : 30     8.6     9.8     8.63  2.23%    2.44   0.73
T242  SRL R,1                : 30     6.4     7.1     6.12  2.77%    1.73   0.51
T243  SRDL R,1               : 30     8.6     9.7     8.60  2.69%    2.43   0.72
T244  SLL R,30               : 30     6.4     7.3     6.17  2.09%    1.75   0.52
T245  SLDL R,60              : 30     8.6    10.3     8.62  1.87%    2.44   0.72
T250  TM m,i                 : 30    14.0    15.0    14.43  2.23%    4.08   1.21
T252  TR m,m (10c)           : 30    28.5    32.4    29.39  1.51%    8.32   2.47
T253  TR m,m (100c)          : 30   136.7   153.2   139.99  2.38%   39.62  11.77
T254  TR m,m (250c)          : 30   307.0   347.4   316.06  3.38%   89.44  26.57
T255  TRT m,m (10c,zero)     : 30   130.3   144.8   134.69  2.17%   38.12  11.32
T256  TRT m,m (100c,zero)    : 30  1196.8  1340.6  1236.96  2.31%  350.05 103.99
T257  TRT m,m (250c,zero)    : 30  2947.4  3239.6  3035.03  3.61%  858.89 255.14
T258  TRT m,m (250c,10b)     : 30   144.6   159.5   148.37  2.43%   41.99  12.47
T259  TRT m,m (250c,100b)    : 30  1212.7  1544.3  1260.88  2.15%  356.82 106.00
T260  CR R,R                 : 30     4.4     5.0     4.39  2.44%    1.24   0.37
T261  C R,m                  : 30    14.9    16.4    15.26  2.45%    4.32   1.28
T262  CH R,m                 : 30    16.0    17.0    16.19  1.31%    4.58   1.36
T263  CLR R,R                : 30     4.1     4.9     4.19  1.10%    1.19   0.35
T264  CL R,m                 : 30    13.4    15.8    13.71  1.96%    3.88   1.15
T265  CLI m,i                : 30    16.0    17.4    16.30  2.32%    4.61   1.37
T266  CLM R,i,m              : 30    18.7    20.2    19.19  1.53%    5.43   1.61
T270  CLC m,m (10c,eq)       : 30    47.0    58.0    48.35  3.10%   13.68   4.06
T271  CLC m,m (10c,ne)       : 30    39.5    46.9    40.24  2.14%   11.39   3.38
T272  CLC m,m (30c,eq)       : 30    62.4    69.8    64.12  3.42%   18.14   5.39
T273  CLC m,m (30c,ne)       : 30    39.4    43.3    40.32  1.70%   11.41   3.39
T274  CLC m,m (100c,eq)      : 30   116.6   139.1   120.37  2.27%   34.06  10.12
T275  CLC m,m (100c,ne)      : 30    39.3    42.4    40.41  2.34%   11.43   3.40
T276  CLC m,m (250c,eq)      : 30   232.1   249.5   238.25  2.34%   67.42  20.03
T277  CLC m,m (250c,ne)      : 30    39.4    44.8    40.38  2.28%   11.43   3.40
T280  4*LR;CLCL (100b,10b)   : 30   186.9   207.5   192.60  1.97%   54.50  16.19
T281  4*LR;CLCL (4kb,10b)    : 30   190.7   213.8   196.92  2.11%   55.73  16.55
T282  4*LR;CLCL (4kb,100b)   : 30  1549.9  1739.2  1598.11  1.98%  452.25 134.35
T283  4*LR;CLCL (4kb,250b)   : 30  3799.0  4409.3  3920.69  2.47% 1109.52 329.60
T290  LR;CS R,R,m (eq,eq)    : 30    55.1    61.3    55.89  1.64%   15.82   4.70
T291  LR;CS R,R,m (eq,ne)    : 30    54.0    61.6    55.63  2.68%   15.74   4.68
T292  LR;CS R,R,m (ne)       : 30  3574.0  3909.9  3691.18  2.96% 1044.57 310.30
T295  LR;CDS R,R,m (eq,eq)   : 30    55.1    63.5    56.81  2.76%   16.08   4.78
T296  LR;CDS R,R,m (eq,ne)   : 30    55.2    70.5    56.97  2.19%   16.12   4.79
T297  LR;CDS R,R,m (ne)      : 30  3572.0  3829.6  3667.22  2.45% 1037.79 308.29
T300  BCR 0,0 (noop)         : 30     3.7     4.2     3.74  2.59%    1.06   0.31
T301  BNZ l (no br)          : 30     3.7     4.1     3.79  2.50%    1.07   0.32
T302  BNZ l (do br)          : 30    10.7    12.6    10.95  1.82%    3.10   0.92
T303  BNZ l (do br, far)     : 30    20.8    23.7    21.44  2.79%    6.07   1.80
T304  BR R                   : 30     9.8    10.7     9.22  1.59%    2.61   0.78
T305  BR R (far)             : 30    19.0    21.5    18.64  1.53%    5.28   1.57
T310  BCTR R,0               : 30     4.8     5.7     4.88  2.30%    1.38   0.41
T311  BCTR R,R               : 30     9.4    10.2     9.78  3.00%    2.77   0.82
T312  BCT R,l                : 30    11.8    12.6    12.34  1.77%    3.49   1.04
T315  BXLE R,R,l             : 30    12.2    13.0    12.36  1.59%    3.50   1.04
T320  BALR R,R; BR R         : 30    17.6    19.5    17.94  3.05%    5.08   1.51
T321  BALR R,R; BR R (far)   : 30    62.6    66.0    64.32  3.08%   18.20   5.41
T322  BAL R,l; BR R          : 30    20.0    21.3    20.36  1.39%    5.76   1.71
T323  BAL R,l; BR R (far)    : 30    44.7    49.5    45.94  1.50%   13.00   3.86
T324  BASR R,R; BR R         : 30    17.8    20.0    18.40  2.16%    5.21   1.55
T325  BAS R,l; BR R          : 30    19.8    21.4    20.29  2.29%    5.74   1.71
T330  L;BALR;SAV(14,12);RET  : 30   164.9   178.8   169.97  1.36%   48.10  14.29
T400  CVB R,m                : 30    66.5    70.6    68.35  2.15%   19.34   5.75
T401  CVD R,m                : 30    71.0    75.8    73.47  3.10%   20.79   6.18
T402  PACK m,m (5d)          : 30    62.8    69.9    63.89  1.63%   18.08   5.37
T403  PACK m,m (15d)         : 30   156.0   167.0   160.81  1.39%   45.51  13.52
T404  UNPK m,m (5d)          : 30    70.0    83.7    71.60  1.51%   20.26   6.02
T405  UNPK m,m (15d)         : 30   167.7   186.9   172.93  1.97%   48.94  14.54
T410  MVC;ED (10c)           : 30   249.5   262.6   257.11  2.69%   72.76  21.61
T411  MVC;ED (30c)           : 30   704.3   833.3   721.57  2.42%  204.20  60.66
T415  MVC;EDMK (10c)         : 30   253.5   304.9   260.68  1.53%   73.77  21.91
T420  AP m,m (10d)           : 30   469.8   525.6   484.55  2.87%  137.12  40.73
T421  AP m,m (30d)           : 30   545.6   673.3   559.04  2.69%  158.20  47.00
T422  SP m,m (10d)           : 30   481.2   567.1   496.84  4.61%  140.60  41.77
T423  SP m,m (30d)           : 30   553.5   610.5   571.30  1.73%  161.67  48.03
T424  MP m,m (10d)           : 30   532.4   686.4   548.66  2.89%  155.26  46.12
T425  MP m,m (30d)           : 30   534.2   596.6   550.43  3.32%  155.77  46.27
T426  MVC;DP m,m (10d)       : 30   799.3   882.7   820.35  2.76%  232.15  68.96
T427  MVC;DP m,m (30d)       : 30  1922.1  2102.8  1991.80  1.97%  563.66 167.44
T430  CP m,m (10d)           : 30   351.3   395.7   361.72  1.68%  102.36  30.41
T431  CP m,m (30d)           : 30   349.9   391.7   361.01  2.56%  102.16  30.35
T440  ZAP m,m (10d,10d)      : 30   218.7   258.1   225.64  2.10%   63.85  18.97
T441  ZAP m,m (30d,30d)      : 30   218.1   248.5   225.59  2.62%   63.84  18.96
T442  ZAP m,m (10d,30d)      : 30   220.8   240.0   224.71  2.55%   63.59  18.89
T443  ZAP m,m (30d,10d)      : 30   217.7   231.1   225.99  2.38%   63.95  19.00
T445  SRP m,i,i (30d,<<)     : 30   258.5   318.0   264.69  3.04%   74.91  22.25
T446  SRP m,i,i (30d,>>)     : 30   352.1   375.1   361.05  2.00%  102.17  30.35
T450  MVO m,m (10d)          : 30    84.3    89.3    86.29  2.08%   24.42   7.25
T451  MVO m,m (30d)          : 30   222.2   264.7   229.36  3.18%   64.91  19.28
T500  LER R,R                : 30     6.3     7.8     6.44  2.08%    1.82   0.54
T501  LE R,m                 : 30    15.2    17.3    15.53  1.53%    4.40   1.31
T502  LE R,m (unal)          : 30    15.8    16.7    16.02  1.31%    4.53   1.35
T503  LTER R,R               : 30     8.0     8.5     8.18  1.32%    2.32   0.69
T504  LCER R,R               : 30     8.4     8.8     8.53  2.09%    2.41   0.72
T505  LNER R,R               : 30     7.4     8.3     7.57  1.18%    2.14   0.64
T506  LPER R,R               : 30     7.9     8.5     8.15  2.29%    2.31   0.69
T507  LRER R,R               : 30    10.2    11.2    10.50  2.27%    2.97   0.88
T508  STE R,m                : 30    14.4    15.2    14.72  2.49%    4.17   1.24
T509  STE R,m (unal)         : 30    15.0    16.6    15.30  2.46%    4.33   1.29
T510  AER R,R                : 30    20.4    21.7    20.89  1.21%    5.91   1.76
T511  AE R,m                 : 30    28.8    32.4    29.53  2.52%    8.36   2.48
T512  SER R,R                : 30    20.4    22.8    20.90  1.82%    5.91   1.76
T513  SE R,m                 : 30    27.4    30.1    28.09  1.33%    7.95   2.36
T514  MER R,R                : 30    15.0    15.9    15.13  2.42%    4.28   1.27
T515  ME R,m                 : 30    23.3    27.4    23.64  1.71%    6.69   1.99
T516  DER R,R                : 30    28.0    31.4    28.51  2.45%    8.07   2.40
T517  DE R,m                 : 30    34.9    40.1    35.67  3.86%   10.09   3.00
T520  CER R,R                : 30    16.6    19.1    16.95  2.88%    4.80   1.42
T521  CE R,m                 : 30    24.6    29.6    25.15  2.39%    7.12   2.11
T522  AUR R,R                : 30    15.1    16.7    15.08  1.96%    4.27   1.27
T523  HER R,R                : 30    10.7    11.5    10.62  2.66%    3.00   0.89
T530  LDR R,R                : 30     6.8     7.4     6.97  2.60%    1.97   0.59
T531  LD R,m                 : 30    15.9    20.3    16.24  2.69%    4.59   1.36
T532  LD R,m (unal)          : 30    15.8    18.7    16.30  3.24%    4.61   1.37
T533  LTDR R,R               : 30     7.8     9.4     8.03  2.17%    2.27   0.67
T534  LCDR R,R               : 30     8.1    13.3     8.39  2.43%    2.37   0.71
T535  LNDR R,R               : 30    10.0    12.3    10.28  3.79%    2.91   0.86
T536  LPDR R,R               : 30     9.6    10.9     9.82  3.29%    2.78   0.83
T537  LRDR R,R               : 30    11.9    16.2    12.11  2.70%    3.43   1.02
T538  STD R,m                : 30    15.5    18.0    15.82  2.25%    4.48   1.33
T539  STD R,m (unal)         : 30    15.8    17.4    16.06  2.74%    4.55   1.35
T540  ADR R,R                : 30    21.4    26.0    22.03  3.47%    6.23   1.85
T541  AD R,m                 : 30    29.8    36.3    30.57  2.24%    8.65   2.57
T542  SDR R,R                : 30    21.6    28.0    22.28  2.61%    6.30   1.87
T543  SD R,m                 : 30    29.8    33.8    30.70  1.42%    8.69   2.58
T544  MDR R,R                : 30    24.5    28.7    24.85  2.05%    7.03   2.09
T545  MD R,m                 : 30    32.2    36.4    33.04  1.77%    9.35   2.78
T546  DDR R,R                : 30   215.7   231.5   223.51  1.65%   63.25  18.79
T547  DD R,m                 : 30   225.7   248.9   232.14  4.11%   65.69  19.52
T550  CDR R,R                : 30    18.0    21.9    18.48  1.84%    5.23   1.55
T551  CD R,m                 : 30    25.7    30.0    26.44  1.76%    7.48   2.22
T552  AWR R,R                : 30    18.7    21.0    18.80  1.73%    5.32   1.58
T553  HDR R,R                : 30    11.5    14.5    11.41  2.36%    3.23   0.96
T560  AXR R,R                : 30    37.8    49.5    38.98  3.13%   11.03   3.28
T561  MXR R,R                : 30    47.2    61.5    47.99  2.35%   13.58   4.03
T600  STCK m                 : 30  1923.9  2071.7  2048.30  0.63%  579.65 172.19
T601  SPM R                  : 30     2.0     3.4     2.35 22.09%    0.67   0.20
T610  EX R,i (with TM)       : 30    43.1    49.8    44.17  2.38%   12.50   3.71
T611  EX R,i (with XI)       : 30    45.4    50.6    46.85  3.18%   13.26   3.94
T620  MVI;TS m (zero)        : 30    59.4    66.4    61.21  2.45%   17.32   5.15
T621  MVI;TS m (ones)        : 30  3545.9  3898.9  3645.46  3.09% 1031.63 306.46
T700  mix int RR basic       : 30    10.0    10.7    10.10  2.70%    2.86   0.85
T701  mix int RX             : 30    16.3    18.6    16.38  2.30%    4.63   1.38
T702  mix int RX (far)       : 30    16.2    20.4    16.40  2.58%    4.64   1.38
T703  mix int RR noopt       : 30    11.2    13.0    11.43  1.62%    3.24   0.96
T900  LR R,R (ig=1)          : 30    11.9    13.5     2.47  1.37%    0.70   0.21
T901  LR R,R (ig=2)          : 30     7.4     8.0     2.79  2.56%    0.79   0.23
T902  LR R,R (ig=3)          : 30     6.1     6.6     3.11  1.31%    0.88   0.26
T903  LR R,R (ig=4)          : 30    10.2    11.1     8.18  1.38%    2.32   0.69
T904  LR R,R (ig=5)          : 30     8.6     9.7     7.00  2.11%    1.98   0.59
T905  LR R,R (ig=6)          : 30     7.7     8.2     6.30  1.84%    1.78   0.53
T906  LR R,R (ig=7)          : 30     7.2     7.7     6.09  1.93%    1.72   0.51
T907  LR R,R (ig=8)          : 30     6.6     7.8     5.62  3.53%    1.59   0.47
T908  LR R,R (ig=9)          : 30     6.2     7.0     5.37  2.40%    1.52   0.45
T909  LR R,R (ig=10)         : 30     6.0     6.8     5.30  3.52%    1.50   0.45
T910  LR R,R (ig=12)         : 30     5.4     6.0     4.84  2.55%    1.37   0.41
T911  LR R,R (ig=18)         : 30     4.7     5.4     4.37  2.21%    1.24   0.37
T912  LR R,R (ig=25)         : 30     4.3     5.0     4.13  2.02%    1.17   0.35
T913  LR R,R (ig=36)         : 30     4.0     4.3     3.80  3.18%    1.08   0.32
T914  LR R,R (ig=50)         : 30     3.8     4.1     3.69  2.07%    1.05   0.31
T915  LR R,R (ig=72)         : 30     3.6     3.9     3.57  2.56%    1.01   0.30
T920  L R,m (ig=1)           : 30    19.8    24.3    10.81  2.04%    3.06   0.91
T921  L R,m (ig=2)           : 30    26.0    28.8    21.76  2.33%    6.16   1.83
T922  L R,m (ig=3)           : 30    20.9    22.6    18.28  1.77%    5.17   1.54
T923  L R,m (ig=4)           : 30    18.3    21.3    16.35  2.69%    4.63   1.37
T924  L R,m (ig=5)           : 30    16.8    19.6    15.51  2.28%    4.39   1.30
T925  L R,m (ig=6)           : 30    15.9    17.6    14.90  2.56%    4.22   1.25
T926  L R,m (ig=7)           : 30    15.4    16.4    14.41  1.90%    4.08   1.21
T927  L R,m (ig=8)           : 30    14.7    15.8    13.89  1.35%    3.93   1.17
T928  L R,m (ig=9)           : 30    14.5    17.2    13.92  2.10%    3.94   1.17
T929  L R,m (ig=10)          : 30    13.9    15.4    13.49  1.95%    3.82   1.13
T930  L R,m (ig=12)          : 30    13.5    14.8    13.18  2.61%    3.73   1.11
