file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2020-04-15-18:02:38_J0001_PERF-ASM.prt   235 3.11e+10  261.43s  4m21.43  118.9
2020-04-15-18:07:02_J0002_PERF-ASM.prt   234 3.09e+10  260.20s  4m20.20  118.9
2020-04-15-18:11:27_J0003_PERF-ASM.prt   235 3.11e+10  261.35s  4m21.35  118.9
2020-04-15-18:15:50_J0004_PERF-ASM.prt   234 3.09e+10  260.22s  4m20.22  118.9
2020-04-15-18:20:14_J0005_PERF-ASM.prt   234 3.09e+10  260.25s  4m20.25  118.9
2020-04-15-18:24:38_J0006_PERF-ASM.prt   234 3.09e+10  260.25s  4m20.25  118.9
2020-04-15-18:29:01_J0007_PERF-ASM.prt   234 3.09e+10  260.12s  4m20.12  119.0
2020-04-15-18:33:26_J0008_PERF-ASM.prt   235 3.11e+10  261.32s  4m21.32  118.9
2020-04-15-18:37:49_J0009_PERF-ASM.prt   234 3.09e+10  260.14s  4m20.14  119.0
2020-04-15-18:42:14_J0010_PERF-ASM.prt   235 3.11e+10  261.30s  4m21.30  118.9
2020-04-15-18:46:38_J0011_PERF-ASM.prt   234 3.09e+10  260.13s  4m20.13  119.0
2020-04-15-18:51:01_J0012_PERF-ASM.prt   234 3.09e+10  260.16s  4m20.16  118.9
2020-04-15-18:55:26_J0013_PERF-ASM.prt   235 3.11e+10  261.29s  4m21.29  118.9
2020-04-15-18:59:51_J0014_PERF-ASM.prt   235 3.11e+10  261.23s  4m21.23  119.0
2020-04-15-19:04:14_J0015_PERF-ASM.prt   234 3.09e+10  260.16s  4m20.16  119.0
2020-04-15-19:08:38_J0016_PERF-ASM.prt   234 3.09e+10  260.14s  4m20.14  119.0
2020-04-15-19:13:01_J0017_PERF-ASM.prt   234 3.09e+10  260.12s  4m20.12  119.0
2020-04-15-19:17:26_J0018_PERF-ASM.prt   235 3.11e+10  261.23s  4m21.23  119.0
2020-04-15-19:21:50_J0019_PERF-ASM.prt   234 3.09e+10  260.17s  4m20.17  118.9
2020-04-15-19:26:13_J0020_PERF-ASM.prt   234 3.09e+10  260.15s  4m20.15  119.0
2020-04-15-19:30:37_J0021_PERF-ASM.prt   234 3.09e+10  260.14s  4m20.14  119.0
2020-04-15-19:35:01_J0022_PERF-ASM.prt   235 3.11e+10  261.22s  4m21.22  119.0
2020-04-15-19:39:25_J0023_PERF-ASM.prt   234 3.09e+10  260.17s  4m20.17  118.9
2020-04-15-19:43:46_J0024_PERF-ASM.prt   232 3.07e+10  257.84s  4m17.84  119.0
2020-04-15-19:48:11_J0025_PERF-ASM.prt   235 3.11e+10  261.24s  4m21.24  119.0
2020-04-15-19:52:36_J0026_PERF-ASM.prt   235 3.11e+10  261.28s  4m21.28  118.9
2020-04-15-19:56:59_J0027_PERF-ASM.prt   234 3.09e+10  260.13s  4m20.13  119.0
2020-04-15-20:01:23_J0028_PERF-ASM.prt   234 3.09e+10  260.11s  4m20.11  119.0
2020-04-15-20:05:46_J0029_PERF-ASM.prt   234 3.09e+10  260.12s  4m20.12  119.0
2020-04-15-20:10:10_J0030_PERF-ASM.prt   234 3.09e+10  260.13s  4m20.13  119.0
2020-04-15-20:14:34_J0031_PERF-ASM.prt   234 3.09e+10  260.12s  4m20.12  119.0
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T177  4*Lx;MVCL (4kb,pad)    : 31    61.3    61.8    60.85  0.16%   33.40   9.44
T178  4*LA;MVCL (1kb,over1)  : 31    19.1    19.3    18.61  0.15%   10.21   2.89
T179  4*LA;MVCL (1kb,over2)  : 31    96.6    97.1    96.20  0.17%   52.80  14.93
T190  IC R,m                 : 31     6.1     6.3     6.08  0.15%    3.34   0.94
T191  ICM R,i,m (0010)       : 31    14.7    14.8    14.66  0.10%    8.05   2.28
T192  ICM R,i,m (1100)       : 31    15.9    15.9    15.84  0.07%    8.69   2.46
T193  ICM R,i,m (0111)       : 31    12.0    12.0    11.92  0.07%    6.54   1.85
T200  AR R,R                 : 31     2.5     2.6     2.46  0.14%    1.35   0.38
T201  A R,m                  : 31     6.8     6.9     6.75  0.13%    3.70   1.05
T202  AH R,m                 : 31     8.0     8.0     7.89  0.09%    4.33   1.22
T203  ALR R,R                : 31     2.3     2.3     2.20  0.13%    1.21   0.34
T204  AL R,m                 : 31     7.2     7.3     7.15  0.14%    3.93   1.11
T205  SR R,R                 : 31     2.9     2.9     2.84  0.10%    1.56   0.44
T206  S R,m                  : 31     7.7     7.9     7.62  0.16%    4.18   1.18
T207  SH R,m                 : 31     7.6     7.7     7.46  0.13%    4.10   1.16
T208  SLR R,R                : 31     2.3     2.3     2.21  0.18%    1.22   0.34
T209  SL R,m                 : 31     8.6     8.7     8.47  0.11%    4.65   1.31
T210  MR R,R                 : 31     3.6     3.6     3.37  0.11%    1.85   0.52
T211  M R,m                  : 31     7.3     7.4     7.05  0.18%    3.87   1.09
T212  MH R,m                 : 31     6.9     7.0     6.66  0.17%    3.65   1.03
T215  XR R,R; DR R,R         : 31    15.4    15.5    15.07  0.08%    8.27   2.34
T216  XR R,R; D R,m          : 31    19.8    19.9    19.46  0.10%   10.68   3.02
T220  SLA R,1                : 31     4.9     4.9     4.63  0.10%    2.54   0.72
T221  SLDA R,1               : 31     6.2     6.2     6.00  0.11%    3.29   0.93
T222  SRA R,1                : 31     3.7     3.7     3.47  0.13%    1.90   0.54
T223  SRDA R,1               : 31     4.8     4.8     4.61  0.17%    2.53   0.72
T224  SRA R,30               : 31     3.7     3.8     3.47  0.13%    1.90   0.54
T225  SRDA R,60              : 31     4.8     4.8     4.61  0.14%    2.53   0.71
T230  XR R,R                 : 31     2.4     2.4     2.35  0.15%    1.29   0.37
T231  X R,m                  : 31     6.5     6.7     6.44  0.15%    3.54   1.00
T232  XI m,i                 : 31     6.6     6.8     6.51  0.11%    3.57   1.01
T235  XC m,m (10c)           : 31    18.4    18.6    18.32  0.13%   10.06   2.84
T236  XC m,m (100c)          : 31    83.8    84.3    83.84  0.18%   46.01  13.01
T237  XC m,m (250c)          : 31   179.9   182.4   179.92  0.11%   98.75  27.92
T238  NR R,R                 : 31     2.4     2.4     2.36  0.08%    1.29   0.37
T239  OR R,R                 : 31     2.4     2.4     2.36  0.08%    1.29   0.37
T240  SLL R,1                : 31     3.4     3.4     3.16  0.10%    1.74   0.49
T241  SLDL R,1               : 31     4.3     4.4     4.16  0.10%    2.28   0.65
T242  SRL R,1                : 31     3.7     3.8     3.45  0.16%    1.89   0.54
T243  SRDL R,1               : 31     4.3     4.3     4.16  0.10%    2.28   0.65
T244  SLL R,30               : 31     3.4     3.4     3.17  0.07%    1.74   0.49
T245  SLDL R,60              : 31     4.3     4.4     4.16  0.07%    2.28   0.65
T250  TM m,i                 : 31     5.9     6.0     5.85  0.13%    3.21   0.91
T252  TR m,m (10c)           : 31    15.1    15.3    15.04  0.18%    8.26   2.33
T253  TR m,m (100c)          : 31    59.5    60.0    59.46  0.12%   32.63   9.23
T254  TR m,m (250c)          : 31   122.7   123.3   122.68  0.09%   67.34  19.04
T255  TRT m,m (10c,zero)     : 31    70.9    71.2    70.86  0.10%   38.89  11.00
T256  TRT m,m (100c,zero)    : 31   688.1   694.2   689.18  0.13%  378.26 106.97
T257  TRT m,m (250c,zero)    : 31  1703.0  1719.3  1706.34  0.11%  936.53 264.84
T258  TRT m,m (250c,10b)     : 31    78.2    78.6    78.12  0.09%   42.88  12.13
T259  TRT m,m (250c,100b)    : 31   699.2   703.3   701.06  0.12%  384.78 108.81
T260  CR R,R                 : 31     2.3     2.3     2.28  0.09%    1.25   0.35
T261  C R,m                  : 31     6.3     6.4     6.23  0.13%    3.42   0.97
T262  CH R,m                 : 31     7.5     7.6     7.36  0.17%    4.04   1.14
T263  CLR R,R                : 31     2.3     2.3     2.23  0.11%    1.22   0.35
T264  CL R,m                 : 31     6.8     6.9     6.73  0.15%    3.69   1.04
T265  CLI m,i                : 31     6.5     6.6     6.41  0.18%    3.52   1.00
T266  CLM R,i,m              : 31     9.8     9.9     9.74  0.13%    5.35   1.51
T270  CLC m,m (10c,eq)       : 31    33.3    33.7    33.08  0.09%   18.16   5.13
T271  CLC m,m (10c,ne)       : 31    28.5    28.7    28.26  0.12%   15.51   4.39
T272  CLC m,m (30c,eq)       : 31    45.0    45.4    44.76  0.09%   24.57   6.95
T273  CLC m,m (30c,ne)       : 31    28.5    28.6    28.26  0.09%   15.51   4.39
T274  CLC m,m (100c,eq)      : 31    84.9    85.3    84.76  0.11%   46.52  13.16
T275  CLC m,m (100c,ne)      : 31    28.5    28.7    28.26  0.09%   15.51   4.39
T276  CLC m,m (250c,eq)      : 31   170.0   170.6   170.00  0.10%   93.31  26.39
T277  CLC m,m (250c,ne)      : 31    28.5    28.8    28.26  0.16%   15.51   4.39
T280  4*LR;CLCL (100b,10b)   : 31    92.9    94.1    92.77  0.13%   50.92  14.40
T281  4*LR;CLCL (4kb,10b)    : 31    96.1    97.6    95.74  0.11%   52.55  14.86
T282  4*LR;CLCL (4kb,100b)   : 31   784.5   793.1   785.16  0.13%  430.94 121.86
T283  4*LR;CLCL (4kb,250b)   : 31  1920.6  1957.8  1926.30  0.20% 1057.26 298.98
T290  LR;CS R,R,m (eq,eq)    : 31    36.4    36.7    36.18  0.09%   19.86   5.61
T291  LR;CS R,R,m (eq,ne)    : 31    36.4    36.5    36.17  0.08%   19.85   5.61
T292  LR;CS R,R,m (ne)       : 31   574.3   576.7   575.30  0.17%  315.76  89.29
T295  LR;CDS R,R,m (eq,eq)   : 31    36.2    36.6    36.02  0.10%   19.77   5.59
T296  LR;CDS R,R,m (eq,ne)   : 31    36.2    36.3    35.95  0.11%   19.73   5.58
T297  LR;CDS R,R,m (ne)      : 31   575.4   580.7   576.94  0.18%  316.66  89.55
T300  BCR 0,0 (noop)         : 31     2.3     2.4     2.27  0.09%    1.25   0.35
T301  BNZ l (no br)          : 31     1.9     1.9     1.87  0.13%    1.03   0.29
T302  BNZ l (do br)          : 31     6.2     6.2     6.12  0.05%    3.36   0.95
T303  BNZ l (do br, far)     : 31    12.1    12.3    12.08  0.13%    6.63   1.87
T304  BR R                   : 31     4.9     4.9     4.33  0.05%    2.37   0.67
T305  BR R (far)             : 31     9.9    10.0     9.33  0.06%    5.12   1.45
T310  BCTR R,0               : 31     2.4     2.5     2.40  0.12%    1.32   0.37
T311  BCTR R,R               : 31     5.7     5.7     5.70  0.04%    3.13   0.88
T312  BCT R,l                : 31     6.8     6.8     6.81  0.04%    3.73   1.06
T315  BXLE R,R,l             : 31     7.3     7.3     7.12  0.04%    3.91   1.11
T320  BALR R,R; BR R         : 31    11.1    11.1    11.01  0.05%    6.04   1.71
T321  BALR R,R; BR R (far)   : 31    25.1    25.3    25.00  0.12%   13.72   3.88
T322  BAL R,l; BR R          : 31    12.3    12.3    12.15  0.04%    6.67   1.89
T323  BAL R,l; BR R (far)    : 31    25.7    25.8    25.57  0.09%   14.03   3.97
T324  BASR R,R; BR R         : 31    10.9    10.9    10.75  0.05%    5.90   1.67
T325  BAS R,l; BR R          : 31    12.3    12.3    12.23  0.04%    6.71   1.90
T330  L;BALR;SAV(14,12);RET  : 31    87.0    88.5    86.55  0.18%   47.50  13.43
T400  CVB R,m                : 31    34.6    34.8    34.55  0.16%   18.96   5.36
T401  CVD R,m                : 31    25.4    25.7    25.34  0.11%   13.91   3.93
T402  PACK m,m (5d)          : 31    30.0    30.2    29.76  0.18%   16.33   4.62
T403  PACK m,m (15d)         : 31    75.3    76.6    75.26  0.10%   41.31  11.68
T404  UNPK m,m (5d)          : 31    40.5    40.6    40.31  0.14%   22.13   6.26
T405  UNPK m,m (15d)         : 31   105.4   105.8   105.29  0.09%   57.79  16.34
T410  MVC;ED (10c)           : 31   129.8   131.1   129.47  0.17%   71.06  20.10
T411  MVC;ED (30c)           : 31   363.3   371.4   363.63  0.20%  199.58  56.44
T415  MVC;EDMK (10c)         : 31   134.0   135.9   133.95  0.15%   73.52  20.79
T420  AP m,m (10d)           : 31   227.7   229.7   227.51  0.13%  124.87  35.31
T421  AP m,m (30d)           : 31   214.9   215.9   214.76  0.09%  117.87  33.33
T422  SP m,m (10d)           : 31   235.8   237.2   235.61  0.13%  129.32  36.57
T423  SP m,m (30d)           : 31   259.7   261.3   259.72  0.22%  142.55  40.31
T424  MP m,m (10d)           : 31   262.3   265.1   261.73  0.10%  143.65  40.62
T425  MP m,m (30d)           : 31   259.9   261.0   259.28  0.09%  142.31  40.24
T426  MVC;DP m,m (10d)       : 31   429.1   433.0   429.07  0.12%  235.50  66.59
T427  MVC;DP m,m (30d)       : 31   946.5   950.8   948.11  0.16%  520.37 147.15
T430  CP m,m (10d)           : 31   162.6   164.5   162.64  0.09%   89.27  25.24
T431  CP m,m (30d)           : 31   163.1   165.9   163.21  0.12%   89.58  25.33
T440  ZAP m,m (10d,10d)      : 31   106.0   106.4   106.04  0.12%   58.20  16.46
T441  ZAP m,m (30d,30d)      : 31   106.4   106.8   106.45  0.14%   58.43  16.52
T442  ZAP m,m (10d,30d)      : 31   106.5   107.1   106.44  0.12%   58.42  16.52
T443  ZAP m,m (30d,10d)      : 31   106.2   107.1   106.29  0.10%   58.34  16.50
T445  SRP m,i,i (30d,<<)     : 31   135.3   136.0   134.68  0.08%   73.92  20.90
T446  SRP m,i,i (30d,>>)     : 31   177.2   178.6   176.63  0.13%   96.94  27.41
T450  MVO m,m (10d)          : 31    40.5    40.7    40.32  0.13%   22.13   6.26
T451  MVO m,m (30d)          : 31   105.5   107.0   105.53  0.13%   57.92  16.38
T500  LER R,R                : 31     3.6     3.6     3.53  0.08%    1.94   0.55
T501  LE R,m                 : 31     7.1     7.1     6.99  0.15%    3.84   1.08
T502  LE R,m (unal)          : 31     7.7     8.0     7.59  0.12%    4.17   1.18
T503  LTER R,R               : 31     4.0     4.0     3.97  0.12%    2.18   0.62
T504  LCER R,R               : 31     3.6     3.6     3.53  0.08%    1.94   0.55
T505  LNER R,R               : 31     3.4     3.5     3.40  0.16%    1.86   0.53
T506  LPER R,R               : 31     3.7     3.7     3.65  0.30%    2.00   0.57
T507  LRER R,R               : 31     4.9     4.9     4.86  0.15%    2.67   0.75
T508  STE R,m                : 31     6.3     6.4     6.23  0.09%    3.42   0.97
T509  STE R,m (unal)         : 31     6.8     6.8     6.66  0.14%    3.66   1.03
T510  AER R,R                : 31    10.5    10.6    10.41  0.19%    5.72   1.62
T511  AE R,m                 : 31    14.4    14.5    14.35  0.12%    7.87   2.23
T512  SER R,R                : 31    10.6    10.8    10.52  0.08%    5.78   1.63
T513  SE R,m                 : 31    14.8    14.9    14.67  0.11%    8.05   2.28
T514  MER R,R                : 31     8.4     8.5     8.15  0.14%    4.47   1.27
T515  ME R,m                 : 31    11.9    12.0    11.63  0.10%    6.38   1.81
T516  DER R,R                : 31    19.0    19.1    18.77  0.08%   10.30   2.91
T517  DE R,m                 : 31    21.0    21.1    20.76  0.08%   11.40   3.22
T520  CER R,R                : 31     8.4     8.5     8.33  0.12%    4.57   1.29
T521  CE R,m                 : 31    12.3    12.4    12.23  0.15%    6.71   1.90
T522  AUR R,R                : 31     7.6     7.7     7.40  0.12%    4.06   1.15
T523  HER R,R                : 31     5.4     5.4     5.17  0.12%    2.84   0.80
T530  LDR R,R                : 31     3.6     3.6     3.55  0.19%    1.95   0.55
T531  LD R,m                 : 31     7.1     7.1     6.95  0.11%    3.82   1.08
T532  LD R,m (unal)          : 31     7.0     7.0     6.87  0.18%    3.77   1.07
T533  LTDR R,R               : 31     3.9     3.9     3.86  0.17%    2.12   0.60
T534  LCDR R,R               : 31     4.0     4.0     3.96  0.14%    2.17   0.61
T535  LNDR R,R               : 31     3.9     4.2     3.89  0.13%    2.14   0.60
T536  LPDR R,R               : 31     3.8     3.9     3.74  0.18%    2.05   0.58
T537  LRDR R,R               : 31     5.5     5.6     5.45  0.19%    2.99   0.85
T538  STD R,m                : 31     8.3     8.3     8.17  0.10%    4.49   1.27
T539  STD R,m (unal)         : 31     7.8     7.8     7.71  0.15%    4.23   1.20
T540  ADR R,R                : 31    11.4    11.4    11.30  0.14%    6.20   1.75
T541  AD R,m                 : 31    15.3    15.4    15.20  0.17%    8.34   2.36
T542  SDR R,R                : 31    11.4    11.5    11.36  0.13%    6.24   1.76
T543  SD R,m                 : 31    15.5    15.6    15.47  0.13%    8.49   2.40
T544  MDR R,R                : 31    13.7    13.8    13.46  0.20%    7.39   2.09
T545  MD R,m                 : 31    19.7    19.7    19.46  0.12%   10.68   3.02
T546  DDR R,R                : 31   150.6   151.3   150.64  0.16%   82.68  23.38
T547  DD R,m                 : 31   156.6   157.3   156.59  0.07%   85.94  24.30
T550  CDR R,R                : 31     9.1     9.3     8.99  0.14%    4.93   1.39
T551  CD R,m                 : 31    12.8    12.8    12.69  0.09%    6.97   1.97
T552  AWR R,R                : 31     9.3     9.4     9.09  0.12%    4.99   1.41
T553  HDR R,R                : 31     5.9     6.0     5.68  0.12%    3.12   0.88
T560  AXR R,R                : 31    17.1    17.2    17.07  0.17%    9.37   2.65
T561  MXR R,R                : 31    25.9    26.0    25.58  0.12%   14.04   3.97
T600  STCK m                 : 31    69.7    69.7    69.17  0.00%   37.97  10.74
T601  SPM R                  : 31     2.3     2.3     2.21  0.15%    1.21   0.34
T610  EX R,i (with TM)       : 31    20.5    20.6    20.44  0.19%   11.22   3.17
T611  EX R,i (with XI)       : 31    21.7    21.8    21.60  0.12%   11.86   3.35
T620  MVI;TS m (zero)        : 31    37.3    37.4    37.27  0.09%   20.46   5.78
T621  MVI;TS m (ones)        : 31   576.5   580.4   578.06  0.18%  317.27  89.72
T700  mix int RR basic       : 31     2.6     2.7     2.45  0.27%    1.35   0.38
T701  mix int RX             : 31     8.0     8.0     7.72  0.10%    4.24   1.20
T702  mix int RX (far)       : 31     8.0     8.0     7.72  0.11%    4.23   1.20
T703  mix int RR noopt       : 31     2.6     2.7     2.50  0.19%    1.37   0.39
T900  LR R,R (ig=1)          : 31     6.9     6.9     1.22  0.05%    0.67   0.19
T901  LR R,R (ig=2)          : 31     4.1     4.1     1.27  0.07%    0.70   0.20
T902  LR R,R (ig=3)          : 31     3.1     3.1     1.24  0.06%    0.68   0.19
T903  LR R,R (ig=4)          : 31     2.6     2.6     1.21  0.09%    0.66   0.19
T904  LR R,R (ig=5)          : 31     2.4     2.4     1.29  0.14%    0.71   0.20
T905  LR R,R (ig=6)          : 31     2.3     2.4     1.39  0.11%    0.77   0.22
T906  LR R,R (ig=7)          : 31     2.2     2.3     1.43  0.13%    0.79   0.22
T907  LR R,R (ig=8)          : 31     2.2     2.2     1.48  0.14%    0.81   0.23
T908  LR R,R (ig=9)          : 31     2.1     2.2     1.51  0.09%    0.83   0.23
T909  LR R,R (ig=10)         : 31     2.1     2.1     1.53  0.10%    0.84   0.24
T910  LR R,R (ig=12)         : 31     2.2     2.2     1.69  0.14%    0.93   0.26
T911  LR R,R (ig=18)         : 31     2.6     2.6     2.24  0.06%    1.23   0.35
T912  LR R,R (ig=25)         : 31     2.3     2.3     2.07  0.04%    1.14   0.32
T913  LR R,R (ig=36)         : 31     2.1     2.2     1.98  0.07%    1.09   0.31
T914  LR R,R (ig=50)         : 31     2.0     2.0     1.91  0.10%    1.05   0.30
T915  LR R,R (ig=72)         : 31     1.9     1.9     1.86  0.05%    1.02   0.29
T920  L R,m (ig=1)           : 31     8.9     8.9     3.18  0.16%    1.75   0.49
T921  L R,m (ig=2)           : 31     7.5     7.5     4.65  0.17%    2.55   0.72
T922  L R,m (ig=3)           : 31     7.1     7.1     5.19  0.09%    2.85   0.80
T923  L R,m (ig=4)           : 31     6.9     7.0     5.47  0.23%    3.00   0.85
T924  L R,m (ig=5)           : 31     6.7     6.8     5.62  0.16%    3.08   0.87
T925  L R,m (ig=6)           : 31     6.8     6.8     5.82  0.16%    3.19   0.90
T926  L R,m (ig=7)           : 31     7.0     7.1     6.24  0.15%    3.43   0.97
T927  L R,m (ig=8)           : 31     8.1     8.2     7.39  0.09%    4.05   1.15
T928  L R,m (ig=9)           : 31     7.9     8.0     7.26  0.09%    3.98   1.13
T929  L R,m (ig=10)          : 31     7.7     7.8     7.14  0.08%    3.92   1.11
