file name ----------------------------  GMUL  i-count  -- total time --   MIPS
18-01-21-20:23:39_J0374_PERF-ASM.prtfx   122 1.13e+10  243.58s  4m03.58   46.4
18-01-21-20:27:48_J0375_PERF-ASM.prtfx   122 1.13e+10  238.46s  3m58.46   47.4
18-01-21-20:32:06_J0376_PERF-ASM.prtfx   126 1.17e+10  246.66s  4m06.66   47.3
18-01-21-20:36:22_J0377_PERF-ASM.prtfx   126 1.17e+10  245.68s  4m05.68   47.5
18-01-21-20:40:38_J0378_PERF-ASM.prtfx   125 1.16e+10  245.42s  4m05.42   47.2
18-01-21-20:44:53_J0379_PERF-ASM.prtfx   125 1.16e+10  244.41s  4m04.41   47.4
18-01-21-20:49:04_J0380_PERF-ASM.prtfx   123 1.14e+10  240.34s  4m00.34   47.4
18-01-21-20:54:04_J0381_PERF-ASM.prtfx   123 1.14e+10  289.32s  4m49.32   39.4
18-01-21-20:58:21_J0382_PERF-ASM.prtfx   124 1.15e+10  243.79s  4m03.79   47.1
18-01-21-21:02:34_J0383_PERF-ASM.prtfx   124 1.15e+10  242.08s  4m02.08   47.5
18-01-21-21:06:52_J0384_PERF-ASM.prtfx   127 1.18e+10  248.10s  4m08.10   47.4
18-01-21-21:11:15_J0385_PERF-ASM.prtfx   129 1.20e+10  252.16s  4m12.16   47.4
18-01-21-21:15:35_J0386_PERF-ASM.prtfx   126 1.17e+10  249.92s  4m09.92   46.7
18-01-21-21:19:50_J0387_PERF-ASM.prtfx   125 1.16e+10  244.05s  4m04.05   47.5
18-01-21-21:23:43_J0388_PERF-ASM.prtfx   114 1.06e+10  222.83s  3m42.83   47.4
18-01-21-21:27:55_J0389_PERF-ASM.prtfx   124 1.15e+10  241.34s  4m01.34   47.6
18-01-21-21:32:09_J0390_PERF-ASM.prtfx   124 1.15e+10  242.49s  4m02.49   47.4
18-01-21-21:36:22_J0391_PERF-ASM.prtfx   125 1.16e+10  243.19s  4m03.19   47.6
18-01-21-21:40:36_J0392_PERF-ASM.prtfx   124 1.15e+10  243.31s  4m03.31   47.2
18-01-21-21:44:54_J0393_PERF-ASM.prtfx   127 1.18e+10  247.22s  4m07.22   47.6

s370_perf_ana-W: lt= 7: tag T150 not found
s370_perf_ana-W: lt= 8: tag T152 not found

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T276  CLC m,m (250c,eq)      : 20   231.7   462.1   242.24  2.04%   67.98  20.36
T277  CLC m,m (250c,ne)      : 20    39.7    69.1    40.94  2.48%   11.49   3.44
T280  4*LR;CLCL (100b,10b)   : 20   187.2   254.4   193.88  2.00%   54.41  16.30
T281  4*LR;CLCL (4kb,10b)    : 20   191.4   216.8   197.80  2.03%   55.51  16.62
T282  4*LR;CLCL (4kb,100b)   : 20  1547.6  1816.4  1615.46  1.42%  453.33 135.78
T283  4*LR;CLCL (4kb,250b)   : 20  3797.4  4593.4  3931.36  2.13% 1103.23 330.44
T290  LR;CS R,R,m (eq,eq)    : 20    54.7    64.3    56.36  2.19%   15.82   4.74
T291  LR;CS R,R,m (eq,ne)    : 20    54.3   102.5    56.35  3.03%   15.81   4.74
T292  LR;CS R,R,m (ne)       : 20  3819.6  5975.8  3854.92  2.44% 1081.78 324.01
T295  LR;CDS R,R,m (eq,eq)   : 20    56.2    83.9    57.25  1.37%   16.07   4.81
T296  LR;CDS R,R,m (eq,ne)   : 20    56.3    77.3    57.56  3.21%   16.15   4.84
T297  LR;CDS R,R,m (ne)      : 20  3786.7  5744.6  3831.74  1.70% 1075.27 322.06
T300  BCR 0,0 (noop)         : 20     3.7     5.6     3.79  2.18%    1.06   0.32
T301  BNZ l (no br)          : 20     3.8     4.3     3.84  2.30%    1.08   0.32
T302  BNZ l (do br)          : 20    10.8    11.9    11.17  1.01%    3.13   0.94
T303  BNZ l (do br, far)     : 20    21.1    31.5    21.51  2.88%    6.04   1.81
T310  BCTR R,0               : 20     4.8     7.1     4.89  2.50%    1.37   0.41
T311  BCTR R,R               : 20     9.3    12.3     9.80  1.54%    2.75   0.82
T312  BCT R,l                : 20    11.8    14.7    12.30  3.37%    3.45   1.03
T315  BXLE R,R,l             : 20    12.1    15.7    12.48  3.25%    3.50   1.05
T320  BALR R,R; BR R         : 20    18.2    26.2    18.19  1.67%    5.10   1.53
T321  BALR R,R; BR R (far)   : 20    63.1    88.4    64.78  1.59%   18.18   5.44
T322  BAL R,l; BR R          : 20    20.1    25.6    20.63  1.99%    5.79   1.73
T323  BAL R,l; BR R (far)    : 20    44.7    75.7    46.23  1.37%   12.97   3.89
T324  BASR R,R; BR R         : 20    17.9    22.9    18.33  1.95%    5.14   1.54
T325  BAS R,l; BR R          : 20    20.0    26.0    20.48  2.26%    5.75   1.72
T330  L;BALR;SAV(14,12);RET  : 20   165.4   274.9   171.87  2.39%   48.23  14.45
T400  CVB R,m                : 20    66.2   111.4    68.71  3.11%   19.28   5.77
T401  CVD R,m                : 20    71.9    87.3    73.64  1.51%   20.67   6.19
T402  PACK m,m (5d)          : 20    62.4    98.1    64.31  1.84%   18.05   5.41
T403  PACK m,m (15d)         : 20   157.5   227.8   162.36  2.37%   45.56  13.65
T404  UNPK m,m (5d)          : 20    70.5   111.3    71.67  2.14%   20.11   6.02
T405  UNPK m,m (15d)         : 20   167.8   262.0   173.30  1.93%   48.63  14.57
T410  MVC;ED (10c)           : 20   251.6   397.8   260.18  2.23%   73.01  21.87
T411  MVC;ED (30c)           : 20   715.2  1058.2   734.85  1.64%  206.22  61.77
T415  MVC;EDMK (10c)         : 20   254.6   355.4   262.89  1.65%   73.77  22.10
T420  AP m,m (10d)           : 20   469.4   737.3   488.25  2.43%  137.01  41.04
T421  AP m,m (30d)           : 20   545.4   794.3   561.84  2.31%  157.66  47.22
T424  MP m,m (10d)           : 20   533.1   793.7   552.16  2.00%  154.95  46.41
T425  MP m,m (30d)           : 20   531.8   761.4   550.48  3.20%  154.48  46.27
T430  CP m,m (10d)           : 20   346.9   489.6   363.21  2.96%  101.92  30.53
T431  CP m,m (30d)           : 20   350.3   497.1   361.29  1.79%  101.39  30.37
T440  ZAP m,m (10d,10d)      : 20   220.1   283.5   227.51  2.85%   63.84  19.12
T441  ZAP m,m (30d,30d)      : 20   219.8   294.3   226.52  2.56%   63.57  19.04
T442  ZAP m,m (10d,30d)      : 20   221.8   273.6   228.40  2.77%   64.09  19.20
T443  ZAP m,m (30d,10d)      : 20   220.1   272.5   227.53  2.44%   63.85  19.12
T445  SRP m,i,i (30d,<<)     : 20   261.8   306.9   269.43  3.25%   75.61  22.65
T446  SRP m,i,i (30d,>>)     : 20   353.5   446.3   366.99  2.36%  102.99  30.85
T450  MVO m,m (10d)          : 20    84.5   107.4    87.71  1.37%   24.61   7.37
T451  MVO m,m (30d)          : 20   226.4   287.4   232.53  2.18%   65.25  19.54
T500  LER R,R                : 20     6.3     8.5     6.47  2.07%    1.82   0.54
T501  LE R,m                 : 20    15.5    17.5    15.73  1.75%    4.41   1.32
T502  LE R,m (unal)          : 20    15.6    20.4    16.23  2.19%    4.55   1.36
T503  LTER R,R               : 20     8.0    10.0     8.20  2.08%    2.30   0.69
T504  LCER R,R               : 20     8.4    10.1     8.60  1.30%    2.41   0.72
T505  LNER R,R               : 20     7.4     9.0     7.63  3.14%    2.14   0.64
T506  LPER R,R               : 20     7.9     9.9     8.17  2.02%    2.29   0.69
T507  LRER R,R               : 20    10.2    13.2    10.52  1.81%    2.95   0.88
T508  STE R,m                : 20    14.5    18.0    14.89  1.97%    4.18   1.25
T509  STE R,m (unal)         : 20    15.1    19.0    15.42  1.86%    4.33   1.30
T510  AER R,R                : 20    19.1    25.9    19.39  2.37%    5.44   1.63
T511  AE R,m                 : 20    27.3    32.5    28.25  1.52%    7.93   2.37
T514  MER R,R                : 20    15.2    19.2    15.19  3.17%    4.26   1.28
T515  ME R,m                 : 20    23.6    28.4    24.01  2.38%    6.74   2.02
T516  DER R,R                : 20    28.4    36.6    29.11  1.84%    8.17   2.45
T517  DE R,m                 : 20    34.8    42.2    36.05  2.81%   10.12   3.03
T520  CER R,R                : 20    16.6    21.0    16.95  3.65%    4.76   1.42
T521  CE R,m                 : 20    24.6    30.0    25.20  2.99%    7.07   2.12
T522  AUR R,R                : 20    20.1    25.4    20.62  2.27%    5.79   1.73
T523  HER R,R                : 20    10.7    13.0    10.57  2.44%    2.97   0.89
T530  LDR R,R                : 20     6.8     9.0     6.92  1.68%    1.94   0.58
T531  LD R,m                 : 20    15.9    19.1    16.24  2.84%    4.56   1.37
T532  LD R,m (unal)          : 20    15.8    19.4    16.36  3.13%    4.59   1.37
T533  LTDR R,R               : 20     7.8     9.5     8.03  2.18%    2.25   0.68
T534  LCDR R,R               : 20     8.3     9.7     8.42  2.49%    2.36   0.71
T535  LNDR R,R               : 20    10.0    11.4    10.33  1.44%    2.90   0.87
T536  LPDR R,R               : 20     9.7    11.0     9.92  2.09%    2.78   0.83
T537  LRDR R,R               : 20    12.1    15.1    12.27  1.33%    3.44   1.03
T538  STD R,m                : 20    15.5    18.1    15.97  2.12%    4.48   1.34
T539  STD R,m (unal)         : 20    16.0    19.0    16.33  2.19%    4.58   1.37
T540  ADR R,R                : 20    20.8    25.2    21.46  1.90%    6.02   1.80
T541  AD R,m                 : 20    28.6    33.5    29.57  2.22%    8.30   2.49
T544  MDR R,R                : 20    24.2    37.3    25.10  2.56%    7.04   2.11
T545  MD R,m                 : 20    32.4    40.4    33.32  3.20%    9.35   2.80
T546  DDR R,R                : 20   218.7   248.3   225.24  1.97%   63.21  18.93
T547  DD R,m                 : 20   227.1   257.8   233.84  2.27%   65.62  19.65
T550  CDR R,R                : 20    18.0    23.2    18.50  2.01%    5.19   1.55
T551  CD R,m                 : 20    26.1    32.1    26.49  1.78%    7.43   2.23
T552  AWR R,R                : 20    18.9    24.9    18.90  1.38%    5.30   1.59
T553  HDR R,R                : 20    11.6    14.2    11.44  2.22%    3.21   0.96
T560  AXR R,R                : 20    35.9    41.4    36.90  1.52%   10.36   3.10
T561  MXR R,R                : 20    47.5    62.0    48.11  2.30%   13.50   4.04
T600  STCK m                 : 20  1789.4  2082.3  1816.49  1.20%  509.75 152.68
T601  SPM R                  : 20     4.5     5.6     4.60  2.17%    1.29   0.39
T610  EX R,i (with TM)       : 20    42.9    50.0    44.41  1.65%   12.46   3.73
T611  EX R,i (with XI)       : 20    45.6    51.4    47.44  2.68%   13.31   3.99
T620  MVI;TS m (zero)        : 20    59.0    76.5    61.70  3.57%   17.31   5.19
T621  MVI;TS m (ones)        : 20  3767.5  4464.3  3812.82  1.74% 1069.96 320.47
T700  mix int RR basic       : 20    10.2    12.3    10.33  2.57%    2.90   0.87
T701  mix int RX             : 20    17.0    21.7    17.24  2.13%    4.84   1.45
T702  mix int RX (far)       : 20    16.8    21.1    17.10  2.71%    4.80   1.44
D170  MVCL (10b)             : 20       -       -    44.89  3.69%   12.60   3.77
D171  MVCL (100b)            : 20       -       -    55.95  3.99%   15.70   4.70
D172  MVCL (250b)            : 20       -       -    69.64  1.55%   19.54   5.85
D173  MVCL (1kb)             : 20       -       -   194.25  1.83%   54.51  16.33
D174  MVCL (4kb)             : 20       -       -   681.26  2.49%  191.18  57.26
D175  MVCL (100b,pad)        : 20       -       -    33.77  3.14%    9.48   2.84
D176  MVCL (1kb,pad)         : 20       -       -    53.97  2.29%   15.15   4.54
D177  MVCL (4kb,pad)         : 20       -       -   149.95  1.70%   42.08  12.60
D178  MVCL (1kb,over1)       : 20       -       -    28.97  4.55%    8.13   2.43
D179  MVCL (1kb,over2)       : 20       -       -   218.41  1.46%   61.29  18.36
D215  DR R,R                 : 20       -       -    21.79  3.57%    6.11   1.83
D216  D R,m                  : 20       -       -    30.64  3.12%    8.60   2.58
D280  CLCL (100b,10b)        : 20       -       -   179.62  2.17%   50.41  15.10
D281  CLCL (4kb,10b)         : 20       -       -   183.54  2.19%   51.51  15.43
D282  CLCL (4kb,100b)        : 20       -       -  1601.21  1.43%  449.33 134.58
D283  CLCL (4kb,250b)        : 20       -       -  3917.10  2.14% 1099.23 329.24
D290  CS R,R,m (eq,eq)       : 20       -       -    52.80  2.34%   14.82   4.44
D291  CS R,R,m (eq,ne)       : 20       -       -    52.79  3.24%   14.81   4.44
D292  CS R,R,m (ne)          : 20       -       -  3851.36  2.44% 1080.78 323.71
D295  CDS R,R,m (eq,eq)      : 20       -       -    53.69  1.46%   15.07   4.51
D296  CDS R,R,m (eq,ne)      : 20       -       -    54.00  3.43%   15.15   4.54
D297  CDS R,R,m (ne)         : 20       -       -  3828.18  1.70% 1074.27 321.76
D410  ED (10c)               : 20       -       -   224.90  2.62%   63.11  18.90
D415  EDMK (10c)             : 20       -       -   227.61  1.95%   63.87  19.13
D610  EX R,i (bare, via TM)  : 20       -       -    29.89  2.64%    8.39   2.51
D611  EX R,i (bare, via XI)  : 20       -       -    30.49  4.38%    8.56   2.56
D620  TS m (zero)            : 20       -       -    48.12  4.61%   13.50   4.04
D621  TS m (ones)            : 20       -       -  3799.24  1.74% 1066.15 319.33
