file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2020-04-18-19:57:03_J0186_PERF-ASM.prt    85 1.12e+10  188.79s  3m08.79   59.5
2020-04-18-20:01:13_J0187_PERF-ASM.prt   118 1.56e+10  243.07s  4m03.07   64.2
2020-04-18-20:05:21_J0188_PERF-ASM.prt   118 1.56e+10  242.66s  4m02.66   64.3
2020-04-18-20:09:33_J0189_PERF-ASM.prt   119 1.57e+10  245.06s  4m05.06   64.2
2020-04-18-20:13:36_J0190_PERF-ASM.prt   115 1.52e+10  236.86s  3m56.86   64.2
2020-04-18-20:17:46_J0191_PERF-ASM.prt   119 1.57e+10  244.69s  4m04.69   64.3
2020-04-18-20:21:57_J0192_PERF-ASM.prt   119 1.57e+10  244.48s  4m04.48   64.4
2020-04-18-20:26:08_J0193_PERF-ASM.prt   119 1.57e+10  244.67s  4m04.67   64.3
2020-04-18-20:30:16_J0194_PERF-ASM.prt   118 1.56e+10  242.56s  4m02.56   64.3
2020-04-18-20:34:27_J0195_PERF-ASM.prt   119 1.57e+10  244.52s  4m04.52   64.4
2020-04-18-20:38:38_J0196_PERF-ASM.prt   119 1.57e+10  244.61s  4m04.61   64.3
2020-04-18-20:42:48_J0197_PERF-ASM.prt   119 1.57e+10  244.64s  4m04.64   64.3
2020-04-18-20:46:59_J0198_PERF-ASM.prt   119 1.57e+10  244.57s  4m04.57   64.3
2020-04-18-20:51:09_J0199_PERF-ASM.prt   119 1.57e+10  244.54s  4m04.54   64.4
2020-04-18-20:55:20_J0200_PERF-ASM.prt   119 1.57e+10  244.60s  4m04.60   64.3
2020-04-18-20:59:31_J0201_PERF-ASM.prt   119 1.57e+10  244.54s  4m04.54   64.4
2020-04-18-21:03:39_J0202_PERF-ASM.prt   118 1.56e+10  242.50s  4m02.50   64.4
2020-04-18-21:07:50_J0203_PERF-ASM.prt   119 1.57e+10  244.64s  4m04.64   64.3
2020-04-18-21:12:00_J0204_PERF-ASM.prt   119 1.57e+10  244.42s  4m04.42   64.4
2020-04-18-21:16:11_J0205_PERF-ASM.prt   119 1.57e+10  244.75s  4m04.75   64.3
2020-04-18-21:20:20_J0206_PERF-ASM.prt   118 1.56e+10  242.56s  4m02.56   64.3
2020-04-18-21:24:30_J0207_PERF-ASM.prt   119 1.57e+10  244.63s  4m04.63   64.3
2020-04-18-21:28:41_J0208_PERF-ASM.prt   119 1.57e+10  244.55s  4m04.55   64.4
2020-04-18-21:32:52_J0209_PERF-ASM.prt   119 1.57e+10  244.51s  4m04.51   64.4
2020-04-18-21:37:00_J0210_PERF-ASM.prt   118 1.56e+10  242.45s  4m02.45   64.4
2020-04-18-21:41:11_J0211_PERF-ASM.prt   119 1.57e+10  244.68s  4m04.68   64.3
2020-04-18-21:45:21_J0212_PERF-ASM.prt   119 1.57e+10  244.60s  4m04.60   64.3
2020-04-18-21:49:30_J0213_PERF-ASM.prt   118 1.56e+10  242.44s  4m02.44   64.4
2020-04-18-21:53:41_J0214_PERF-ASM.prt   119 1.57e+10  244.58s  4m04.58   64.3
2020-04-18-21:57:51_J0215_PERF-ASM.prt   119 1.57e+10  244.65s  4m04.65   64.3
2020-04-18-22:02:02_J0216_PERF-ASM.prt   119 1.57e+10  244.76s  4m04.76   64.3
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T169  MVCIN m,m (100c)       : 31  1043.2  1050.6  1043.33  0.07%  349.90  81.69
T170  4*Lx;MVCL (10b)        : 31    52.8    59.2    52.27  0.39%   17.53   4.09
T171  4*Lx;MVCL (100b)       : 31    62.1    88.7    61.76  0.56%   20.71   4.84
T172  4*Lx;MVCL (250b)       : 31    80.3   119.3    79.94  0.36%   26.81   6.26
T173  4*Lx;MVCL (1kb)        : 31   141.6   182.0   141.34  0.35%   47.40  11.07
T174  4*LR;MVCL (4kb)        : 31   422.6   430.9   424.50  0.68%  142.36  33.24
T175  4*Lx;MVCL (100b,pad)   : 31    59.4    65.8    58.86  0.27%   19.74   4.61
T176  4*Lx;MVCL (1kb,pad)    : 31    74.2    76.4    73.61  0.23%   24.69   5.76
T177  4*Lx;MVCL (4kb,pad)    : 31   159.0   170.5   159.77  0.96%   53.58  12.51
T178  4*LA;MVCL (1kb,over1)  : 31    32.8    32.9    32.10  0.13%   10.77   2.51
T179  4*LA;MVCL (1kb,over2)  : 31   215.7   280.3   215.63  0.20%   72.32  16.88
T190  IC R,m                 : 31    14.8    14.9    14.71  0.14%    4.93   1.15
T191  ICM R,i,m (0010)       : 31    21.6    34.5    21.52  0.13%    7.22   1.68
T192  ICM R,i,m (1100)       : 31    22.4    25.0    22.45  1.09%    7.53   1.76
T193  ICM R,i,m (0111)       : 31    18.9    19.1    18.89  0.23%    6.33   1.48
T200  AR R,R                 : 31     4.3     4.4     4.22  0.19%    1.42   0.33
T201  A R,m                  : 31    14.4    14.7    14.32  0.23%    4.80   1.12
T202  AH R,m                 : 31    15.0    15.9    15.69  0.13%    5.26   1.23
T203  ALR R,R                : 31     3.8     3.8     3.72  0.18%    1.25   0.29
T204  AL R,m                 : 31    15.6    16.4    15.50  0.19%    5.20   1.21
T205  SR R,R                 : 31     4.9     6.7     4.85  0.16%    1.63   0.38
T206  S R,m                  : 31    16.5    19.5    16.38  0.16%    5.49   1.28
T207  SH R,m                 : 31    16.6    25.1    16.46  0.12%    5.52   1.29
T208  SLR R,R                : 31     3.9     5.9     3.83  0.18%    1.29   0.30
T209  SL R,m                 : 31    16.4    20.0    16.34  0.18%    5.48   1.28
T210  MR R,R                 : 31     6.6     6.7     6.24  0.29%    2.09   0.49
T211  M R,m                  : 31    18.5    18.7    18.11  0.20%    6.08   1.42
T212  MH R,m                 : 31    17.5    21.6    17.19  0.17%    5.77   1.35
T215  XR R,R; DR R,R         : 31    26.9    30.8    26.45  0.21%    8.87   2.07
T216  XR R,R; D R,m          : 31    36.5    37.3    36.05  0.16%   12.09   2.82
T220  SLA R,1                : 31     9.7    10.1     9.37  0.28%    3.14   0.73
T221  SLDA R,1               : 31    11.8    11.9    11.59  0.17%    3.89   0.91
T222  SRA R,1                : 31     7.7    10.4     7.36  0.18%    2.47   0.58
T223  SRDA R,1               : 31     9.3     9.9     9.03  0.13%    3.03   0.71
T224  SRA R,30               : 31     7.7     8.5     7.36  0.20%    2.47   0.58
T225  SRDA R,60              : 31     9.3    13.5     9.03  0.17%    3.03   0.71
T230  XR R,R                 : 31     4.0     4.3     3.95  0.22%    1.33   0.31
T231  X R,m                  : 31    13.8    13.9    13.70  0.28%    4.59   1.07
T232  XI m,i                 : 31    17.1    17.2    17.02  0.15%    5.71   1.33
T235  XC m,m (10c)           : 31    32.0    33.1    31.85  0.14%   10.68   2.49
T236  XC m,m (100c)          : 31   136.0   137.7   135.78  0.12%   45.54  10.63
T237  XC m,m (250c)          : 31   300.2   306.9   300.09  0.19%  100.64  23.49
T238  NR R,R                 : 31     4.2     4.2     4.09  0.08%    1.37   0.32
T239  OR R,R                 : 31     4.2     4.3     4.10  0.22%    1.37   0.32
T240  SLL R,1                : 31     7.2     7.3     6.88  0.21%    2.31   0.54
T241  SLDL R,1               : 31     8.3     8.4     8.08  0.15%    2.71   0.63
T242  SRL R,1                : 31     7.1     8.2     6.71  0.11%    2.25   0.53
T243  SRDL R,1               : 31     8.3    12.4     8.07  0.17%    2.71   0.63
T244  SLL R,30               : 31     7.2    10.8     6.88  0.14%    2.31   0.54
T245  SLDL R,60              : 31     8.3    11.1     8.08  0.29%    2.71   0.63
T250  TM m,i                 : 31    14.6    22.3    14.85  0.21%    4.98   1.16
T252  TR m,m (10c)           : 31    26.4    35.9    26.29  0.37%    8.82   2.06
T253  TR m,m (100c)          : 31    93.3   140.2    93.07  0.25%   31.21   7.29
T254  TR m,m (250c)          : 31   193.5   292.4   193.40  0.22%   64.86  15.14
T255  TRT m,m (10c,zero)     : 31   115.0   172.4   115.04  0.47%   38.58   9.01
T256  TRT m,m (100c,zero)    : 31  1059.5  1541.3  1064.14  0.14%  356.88  83.31
T257  TRT m,m (250c,zero)    : 31  2629.0  3950.9  2631.09  0.06%  882.38 205.99
T258  TRT m,m (250c,10b)     : 31   128.6   176.5   128.34  0.33%   43.04  10.05
T259  TRT m,m (250c,100b)    : 31  1078.5  1156.7  1078.94  0.11%  361.84  84.47
T260  CR R,R                 : 31     3.9     3.9     3.82  0.14%    1.28   0.30
T261  C R,m                  : 31    14.3    14.8    14.19  0.29%    4.76   1.11
T262  CH R,m                 : 31    14.4    14.9    14.25  0.17%    4.78   1.12
T263  CLR R,R                : 31     3.5     3.7     3.43  0.14%    1.15   0.27
T264  CL R,m                 : 31    12.7    13.6    12.60  0.32%    4.23   0.99
T265  CLI m,i                : 31    16.3    17.3    16.43  0.17%    5.51   1.29
T266  CLM R,i,m              : 31    18.1    18.5    17.97  0.21%    6.03   1.41
T270  CLC m,m (10c,eq)       : 31    44.4    44.8    44.05  0.33%   14.77   3.45
T271  CLC m,m (10c,ne)       : 31    40.2    41.6    39.95  0.59%   13.40   3.13
T272  CLC m,m (30c,eq)       : 31    71.1    71.5    70.80  0.31%   23.75   5.54
T273  CLC m,m (30c,ne)       : 31    40.2    41.0    39.91  0.22%   13.38   3.12
T274  CLC m,m (100c,eq)      : 31   164.6   165.2   164.36  0.15%   55.12  12.87
T275  CLC m,m (100c,ne)      : 31    40.2    41.1    39.93  0.24%   13.39   3.13
T276  CLC m,m (250c,eq)      : 31   365.0   368.7   364.89  0.09%  122.37  28.57
T277  CLC m,m (250c,ne)      : 31    40.2    41.0    39.92  0.34%   13.39   3.13
T280  4*LR;CLCL (100b,10b)   : 31   152.5   154.7   152.22  0.55%   51.05  11.92
T281  4*LR;CLCL (4kb,10b)    : 31   156.6   158.0   156.46  0.23%   52.47  12.25
T282  4*LR;CLCL (4kb,100b)   : 31  1248.4  1254.4  1248.49  0.11%  418.70  97.75
T283  4*LR;CLCL (4kb,250b)   : 31  3052.0  4264.8  3052.59  0.10% 1023.74 239.00
T290  LR;CS R,R,m (eq,eq)    : 31    79.4   121.3    80.57  0.62%   27.02   6.31
T291  LR;CS R,R,m (eq,ne)    : 31    80.3   102.6    80.20  0.74%   26.90   6.28
T292  LR;CS R,R,m (ne)       : 31   727.1   738.1   729.15  0.39%  244.53  57.09
T295  LR;CDS R,R,m (eq,eq)   : 31    81.4    95.2    82.98  1.89%   27.83   6.50
T296  LR;CDS R,R,m (eq,ne)   : 31    81.6    90.4    83.05  1.05%   27.85   6.50
T297  LR;CDS R,R,m (ne)      : 31   744.2   755.7   747.08  0.48%  250.55  58.49
T300  BCR 0,0 (noop)         : 31     3.3     4.8     3.28  0.15%    1.10   0.26
T301  BNZ l (no br)          : 31     3.2     4.7     3.09  0.16%    1.04   0.24
T302  BNZ l (do br)          : 31     9.5    10.6     9.36  0.17%    3.14   0.73
T303  BNZ l (do br, far)     : 31    17.6    17.8    17.55  0.20%    5.88   1.37
T304  BR R                   : 31     7.8    10.2     7.11  0.24%    2.38   0.56
T305  BR R (far)             : 31    16.2    16.3    15.48  0.20%    5.19   1.21
T310  BCTR R,0               : 31     4.7     4.7     4.64  0.22%    1.56   0.36
T311  BCTR R,R               : 31     7.1     7.2     7.12  0.29%    2.39   0.56
T312  BCT R,l                : 31     9.8     9.9     9.85  0.19%    3.31   0.77
T315  BXLE R,R,l             : 31    10.8    12.1    10.64  0.14%    3.57   0.83
T320  BALR R,R; BR R         : 31    14.3    21.5    14.16  0.22%    4.75   1.11
T321  BALR R,R; BR R (far)   : 31    36.8    54.9    36.77  0.30%   12.33   2.88
T322  BAL R,l; BR R          : 31    17.6    21.2    17.52  0.22%    5.88   1.37
T323  BAL R,l; BR R (far)    : 31    37.1    37.5    37.02  0.22%   12.41   2.90
T324  BASR R,R; BR R         : 31    14.4    14.8    14.30  0.27%    4.80   1.12
T325  BAS R,l; BR R          : 31    17.9    18.1    17.82  0.23%    5.98   1.40
T330  L;BALR;SAV(14,12);RET  : 31   159.3   162.5   159.87  0.62%   53.62  12.52
T400  CVB R,m                : 31    58.3    58.5    58.15  0.12%   19.50   4.55
T401  CVD R,m                : 31    57.1    59.9    57.59  0.15%   19.32   4.51
T402  PACK m,m (5d)          : 31    57.7    58.8    57.47  0.22%   19.27   4.50
T403  PACK m,m (15d)         : 31   143.9   145.7   143.74  0.10%   48.21  11.25
T404  UNPK m,m (5d)          : 31    63.7    64.4    63.37  0.16%   21.25   4.96
T405  UNPK m,m (15d)         : 31   153.1   157.5   152.95  0.11%   51.29  11.97
T410  MVC;ED (10c)           : 31   227.7   233.4   227.50  0.40%   76.30  17.81
T411  MVC;ED (30c)           : 31   623.4   634.7   623.27  0.12%  209.03  48.80
T415  MVC;EDMK (10c)         : 31   229.8   231.6   229.28  0.14%   76.89  17.95
T420  AP m,m (10d)           : 31   438.3   447.0   439.93  0.44%  147.54  34.44
T421  AP m,m (30d)           : 31   496.2   501.9   495.47  0.09%  166.16  38.79
T422  SP m,m (10d)           : 31   442.4   444.3   442.15  0.21%  148.28  34.62
T423  SP m,m (30d)           : 31   500.5   504.9   500.19  0.13%  167.75  39.16
T424  MP m,m (10d)           : 31   492.6   495.2   491.19  0.13%  164.73  38.46
T425  MP m,m (30d)           : 31   492.7   503.7   492.73  0.15%  165.25  38.58
T426  MVC;DP m,m (10d)       : 31   752.9   796.3   756.58  0.47%  253.73  59.23
T427  MVC;DP m,m (30d)       : 31  1831.4  1906.1  1835.23  0.19%  615.48 143.68
T430  CP m,m (10d)           : 31   348.4   360.0   348.53  0.14%  116.89  27.29
T431  CP m,m (30d)           : 31   351.0   352.6   351.05  0.17%  117.73  27.48
T440  ZAP m,m (10d,10d)      : 31   198.6   206.7   198.56  0.10%   66.59  15.55
T441  ZAP m,m (30d,30d)      : 31   198.3   199.4   198.17  0.12%   66.46  15.52
T442  ZAP m,m (10d,30d)      : 31   198.8   199.3   198.76  0.11%   66.66  15.56
T443  ZAP m,m (30d,10d)      : 31   198.4   199.3   198.31  0.10%   66.51  15.53
T445  SRP m,i,i (30d,<<)     : 31   231.7   232.3   230.45  0.12%   77.29  18.04
T446  SRP m,i,i (30d,>>)     : 31   325.0   327.5   323.89  0.20%  108.62  25.36
T450  MVO m,m (10d)          : 31    80.4    87.0    80.17  0.36%   26.89   6.28
T451  MVO m,m (30d)          : 31   206.5   208.9   206.36  0.37%   69.21  16.16
T500  LER R,R                : 31     5.5     5.5     5.38  0.14%    1.81   0.42
T501  LE R,m                 : 31    14.4    14.5    14.29  0.15%    4.79   1.12
T502  LE R,m (unal)          : 31    16.4    16.9    16.25  0.14%    5.45   1.27
T503  LTER R,R               : 31     6.2     6.4     6.09  0.16%    2.04   0.48
T504  LCER R,R               : 31     6.2     6.3     6.17  0.12%    2.07   0.48
T505  LNER R,R               : 31     5.9     6.0     5.81  0.16%    1.95   0.45
T506  LPER R,R               : 31     6.2     6.3     6.15  0.19%    2.06   0.48
T507  LRER R,R               : 31     9.3     9.3     9.22  0.27%    3.09   0.72
T508  STE R,m                : 31    14.1    14.2    14.01  0.14%    4.70   1.10
T509  STE R,m (unal)         : 31    15.0    15.2    14.94  0.23%    5.01   1.17
T510  AER R,R                : 31    19.0    22.9    18.87  0.23%    6.33   1.48
T511  AE R,m                 : 31    26.9    27.7    26.86  0.30%    9.01   2.10
T512  SER R,R                : 31    19.0    19.2    18.92  0.11%    6.35   1.48
T513  SE R,m                 : 31    28.5    28.6    28.38  0.18%    9.52   2.22
T514  MER R,R                : 31    14.0    15.5    13.57  0.19%    4.55   1.06
T515  ME R,m                 : 31    23.8    23.9    23.35  0.11%    7.83   1.83
T516  DER R,R                : 31    24.3    24.4    23.88  0.17%    8.01   1.87
T517  DE R,m                 : 31    33.0    33.3    32.64  0.24%   10.95   2.56
T520  CER R,R                : 31    14.5    14.6    14.33  0.18%    4.80   1.12
T521  CE R,m                 : 31    23.6    24.5    23.53  0.24%    7.89   1.84
T522  AUR R,R                : 31    13.5    13.6    13.05  0.23%    4.37   1.02
T523  HER R,R                : 31     8.6     8.7     8.16  0.32%    2.74   0.64
T530  LDR R,R                : 31     5.9     5.9     5.84  0.26%    1.96   0.46
T531  LD R,m                 : 31    14.9    15.0    14.74  0.21%    4.94   1.15
T532  LD R,m (unal)          : 31    15.2    15.3    15.05  0.30%    5.05   1.18
T533  LTDR R,R               : 31     7.2     7.2     7.09  0.17%    2.38   0.56
T534  LCDR R,R               : 31     7.1     7.1     7.01  0.11%    2.35   0.55
T535  LNDR R,R               : 31     7.1     7.2     7.02  0.21%    2.35   0.55
T536  LPDR R,R               : 31     7.1     7.1     7.03  0.19%    2.36   0.55
T537  LRDR R,R               : 31    10.4    10.7    10.36  0.19%    3.47   0.81
T538  STD R,m                : 31    14.8    15.0    14.72  0.20%    4.94   1.15
T539  STD R,m (unal)         : 31    14.7    14.9    14.63  0.17%    4.90   1.15
T540  ADR R,R                : 31    20.7    20.8    20.57  0.18%    6.90   1.61
T541  AD R,m                 : 31    29.0    29.6    28.97  0.24%    9.71   2.27
T542  SDR R,R                : 31    20.4    20.6    20.27  0.19%    6.80   1.59
T543  SD R,m                 : 31    29.0    29.5    28.93  0.12%    9.70   2.27
T544  MDR R,R                : 31    22.5    22.6    22.08  0.24%    7.40   1.73
T545  MD R,m                 : 31    31.1    31.2    30.69  0.12%   10.29   2.40
T546  DDR R,R                : 31   189.9   190.9   189.54  0.14%   63.57  14.84
T547  DD R,m                 : 31   196.7   198.4   196.46  0.16%   65.89  15.38
T550  CDR R,R                : 31    15.9    15.9    15.74  0.10%    5.28   1.23
T551  CD R,m                 : 31    24.7    25.5    24.58  0.18%    8.24   1.92
T552  AWR R,R                : 31    16.9    17.1    16.51  0.16%    5.54   1.29
T553  HDR R,R                : 31    10.2    10.9     9.78  0.23%    3.28   0.77
T560  AXR R,R                : 31    33.5    35.0    33.40  0.17%   11.20   2.61
T561  MXR R,R                : 31    44.3    46.4    43.58  0.23%   14.62   3.41
T600  STCK m                 : 31  1063.5  1113.7  1067.95  0.44%  358.16  83.61
T601  SPM R                  : 31     3.9     4.0     3.86  0.18%    1.30   0.30
T610  EX R,i (with TM)       : 31    43.5    46.4    43.37  0.26%   14.54   3.40
T611  EX R,i (with XI)       : 31    44.8    45.2    44.73  0.10%   15.00   3.50
T620  MVI;TS m (zero)        : 31    87.6    89.0    87.76  0.46%   29.43   6.87
T621  MVI;TS m (ones)        : 31   726.4   734.1   729.77  0.39%  244.74  57.14
T700  mix int RR basic       : 31     6.6     7.1     6.72  2.83%    2.26   0.53
T701  mix int RX             : 31    17.0    17.2    16.74  0.30%    5.62   1.31
T702  mix int RX (far)       : 31    17.0    17.4    16.77  0.41%    5.62   1.31
T703  mix int RR noopt       : 31     7.2     7.3     7.09  0.52%    2.38   0.56
T900  LR R,R (ig=1)          : 31     9.2     9.4     2.11  0.13%    0.71   0.17
T901  LR R,R (ig=2)          : 31     5.8     5.9     2.28  0.22%    0.77   0.18
T902  LR R,R (ig=3)          : 31     4.9     4.9     2.51  0.11%    0.84   0.20
T903  LR R,R (ig=4)          : 31     4.5     4.5     2.68  0.20%    0.90   0.21
T904  LR R,R (ig=5)          : 31     4.1     4.2     2.68  0.27%    0.90   0.21
T905  LR R,R (ig=6)          : 31     6.6     6.7     5.47  0.11%    1.83   0.43
T906  LR R,R (ig=7)          : 31     6.0     6.0     4.95  0.14%    1.66   0.39
T907  LR R,R (ig=8)          : 31     5.7     5.7     4.83  0.16%    1.62   0.38
T908  LR R,R (ig=9)          : 31     5.4     5.5     4.63  0.22%    1.55   0.36
T909  LR R,R (ig=10)         : 31     5.2     5.2     4.46  0.15%    1.50   0.35
T910  LR R,R (ig=12)         : 31     4.8     4.9     4.24  0.14%    1.42   0.33
T911  LR R,R (ig=18)         : 31     4.2     4.2     3.82  0.19%    1.28   0.30
T912  LR R,R (ig=25)         : 31     3.8     3.9     3.56  0.19%    1.19   0.28
T913  LR R,R (ig=36)         : 31     3.5     3.6     3.33  0.16%    1.12   0.26
T914  LR R,R (ig=50)         : 31     3.3     3.3     3.16  0.14%    1.06   0.25
T915  LR R,R (ig=72)         : 31     3.1     3.2     3.05  0.17%    1.02   0.24
T920  L R,m (ig=1)           : 31    19.2    19.3    12.07  0.19%    4.05   0.94
T921  L R,m (ig=2)           : 31    15.5    15.5    11.95  0.12%    4.01   0.94
T922  L R,m (ig=3)           : 31    14.5    14.6    12.11  0.16%    4.06   0.95
T923  L R,m (ig=4)           : 31    17.5    17.6    15.76  0.11%    5.29   1.23
T924  L R,m (ig=5)           : 31    16.1    16.2    14.73  0.11%    4.94   1.15
T925  L R,m (ig=6)           : 31    15.7    15.8    14.50  0.11%    4.86   1.14
T926  L R,m (ig=7)           : 31    15.2    15.2    14.16  0.11%    4.75   1.11
T927  L R,m (ig=8)           : 31    14.7    14.8    13.86  0.15%    4.65   1.08
T928  L R,m (ig=9)           : 31    15.6    15.7    14.81  0.10%    4.97   1.16
