file name ----------------------------  GMUL  i-count  -- total time --   MIPS
18-01-03-21:45:46_J0049_PERF-ASM.prtfx    11 1.02e+09  176.87s  2m56.87    5.8
18-01-03-21:50:48_J0050_PERF-ASM.prtfx    11 1.02e+09  177.19s  2m57.19    5.8
18-01-03-21:54:29_J0051_PERF-ASM.prtfx    11 1.02e+09  176.92s  2m56.92    5.8
18-01-03-21:58:07_J0052_PERF-ASM.prtfx    11 1.02e+09  177.04s  2m57.04    5.8
18-01-03-22:01:46_J0053_PERF-ASM.prtfx    11 1.02e+09  177.29s  2m57.29    5.8
18-01-03-22:05:27_J0054_PERF-ASM.prtfx    11 1.02e+09  176.89s  2m56.89    5.8
18-01-03-22:09:05_J0055_PERF-ASM.prtfx    11 1.02e+09  177.17s  2m57.17    5.8
18-01-03-22:12:44_J0056_PERF-ASM.prtfx    11 1.02e+09  176.74s  2m56.74    5.8
18-01-03-22:16:24_J0057_PERF-ASM.prtfx    11 1.02e+09  176.82s  2m56.82    5.8
18-01-03-22:20:05_J0058_PERF-ASM.prtfx    11 1.02e+09  177.17s  2m57.17    5.8
18-01-03-22:23:43_J0059_PERF-ASM.prtfx    11 1.02e+09  177.04s  2m57.04    5.8
18-01-03-22:27:23_J0060_PERF-ASM.prtfx    11 1.02e+09  176.76s  2m56.76    5.8
18-01-03-22:31:02_J0061_PERF-ASM.prtfx    11 1.02e+09  177.19s  2m57.19    5.8
18-01-03-22:34:43_J0062_PERF-ASM.prtfx    11 1.02e+09  176.95s  2m56.95    5.8
18-01-03-22:38:23_J0063_PERF-ASM.prtfx    11 1.02e+09  176.96s  2m56.96    5.8
18-01-03-22:42:04_J0064_PERF-ASM.prtfx    11 1.02e+09  177.01s  2m57.01    5.8

s370_perf_ana-W: lt= 7: tag T150 not found
s370_perf_ana-W: lt= 8: tag T152 not found

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T161  MVN m,m (10c)          : 16   343.0   353.4   344.92  0.84%   11.90   2.63
T162  MVN m,m (30c)          : 16   525.6   533.2   526.64  0.60%   18.17   4.02
T165  MVZ m,m (10c)          : 16   343.5   350.5   344.56  0.31%   11.89   2.63
T166  MVZ m,m (30c)          : 16   525.6   532.9   526.49  0.45%   18.17   4.02
T167  MVCIN m,m (10c)        : 16  1253.5  1266.2  1257.75  0.53%   43.40   9.61
T168  MVCIN m,m (30c)        : 16  3499.7  3563.7  3528.11  0.54%  121.73  26.95
T169  MVCIN m,m (100c)       : 16 11376.9 11550.3 11462.09  0.61%  395.48  87.54
T170  4*Lx;MVCL (10b)        : 16   668.7   676.8   667.67  0.59%   23.04   5.10
T171  4*Lx;MVCL (100b)       : 16   862.6   875.2   863.43  0.72%   29.79   6.59
T172  4*Lx;MVCL (250b)       : 16  1196.1  1221.0  1200.55  0.58%   41.42   9.17
T173  4*Lx;MVCL (1kb)        : 16  2910.3  2970.7  2939.44  0.59%  101.42  22.45
T174  4*LR;MVCL (4kb)        : 16  9977.3 10135.3 10040.63  0.67%  346.44  76.69
T175  4*Lx;MVCL (100b,pad)   : 16   550.5   564.5   548.25  1.22%   18.92   4.19
T176  4*Lx;MVCL (1kb,pad)    : 16   827.3   969.8   883.11  7.37%   30.47   6.74
T177  4*Lx;MVCL (4kb,pad)    : 16  1961.3  2937.6  2530.81  6.57%   87.32  19.33
T178  4*LA;MVCL (1kb,over1)  : 16   375.0   380.2   371.80  0.50%   12.83   2.84
T179  4*LA;MVCL (1kb,over2)  : 16  3008.4  3064.2  3030.62  0.56%  104.57  23.15
T190  IC R,m                 : 16   131.0   132.6   131.27  0.60%    4.53   1.00
T191  ICM R,i,m (0010)       : 16   301.4   305.4   303.10  0.41%   10.46   2.31
T192  ICM R,i,m (1100)       : 16   302.2   306.6   303.14  0.53%   10.46   2.32
T193  ICM R,i,m (0111)       : 16   139.1   142.8   139.80  0.43%    4.82   1.07
T200  AR R,R                 : 16    44.4    45.2    44.18  0.53%    1.52   0.34
T201  A R,m                  : 16   151.9   153.9   151.87  0.49%    5.24   1.16
T202  AH R,m                 : 16   155.0   156.9   154.81  0.72%    5.34   1.18
T203  ALR R,R                : 16    36.0    36.5    35.68  0.61%    1.23   0.27
T204  AL R,m                 : 16   147.7   151.0   147.54  0.70%    5.09   1.13
T210  MR R,R                 : 16    51.5    52.3    48.25  0.59%    1.66   0.37
T211  M R,m                  : 16   155.4   157.6   152.85  0.35%    5.27   1.17
T212  MH R,m                 : 16   150.4   152.7   147.93  0.48%    5.10   1.13
T215  XR R,R; DR R,R         : 16   538.6   545.4   537.70  0.45%   18.55   4.11
T216  XR R,R; D R,m          : 16   634.9   641.6   633.06  0.21%   21.84   4.84
T220  SLA R,1                : 16    77.5    82.1    74.20  0.51%    2.56   0.57
T221  SLDA R,1               : 16    94.7    95.7    92.47  0.56%    3.19   0.71
T222  SRA R,1                : 16    64.6    65.5    61.27  0.59%    2.11   0.47
T223  SRDA R,1               : 16    81.3    82.5    79.20  0.38%    2.73   0.60
T224  SRA R,30               : 16    64.4    68.3    61.37  0.42%    2.12   0.47
T225  SRDA R,60              : 16    81.0    82.2    79.07  0.60%    2.73   0.60
T230  XR R,R                 : 16    39.4    40.1    39.06  0.62%    1.35   0.30
T231  X R,m                  : 16   145.6   147.2   145.38  0.31%    5.02   1.11
T232  XI m,i                 : 16   130.8   132.4   130.50  0.36%    4.50   1.00
T235  XC m,m (10c)           : 16   324.4   329.2   325.38  0.36%   11.23   2.49
T236  XC m,m (100c)          : 16  1131.9  1144.6  1134.85  0.28%   39.16   8.67
T237  XC m,m (250c)          : 16  2468.1  2498.5  2480.54  0.15%   85.59  18.95
T238  NR R,R                 : 16    39.4    39.9    39.05  0.37%    1.35   0.30
T239  OR R,R                 : 16    39.3    39.8    39.04  0.36%    1.35   0.30
T240  SLL R,1                : 16    61.8    62.7    58.59  0.56%    2.02   0.45
T241  SLDL R,1               : 16    74.2    78.0    72.21  0.44%    2.49   0.55
T242  SRL R,1                : 16    61.9    65.3    58.77  0.59%    2.03   0.45
T243  SRDL R,1               : 16    73.1    73.9    71.12  0.80%    2.45   0.54
T244  SLL R,30               : 16    61.9    62.9    58.63  0.74%    2.02   0.45
T245  SLDL R,60              : 16    74.2    75.3    72.24  0.59%    2.49   0.55
T250  TM m,i                 : 16   123.6   125.2   123.18  0.59%    4.25   0.94
T252  TR m,m (10c)           : 16   490.9   502.6   499.04  0.43%   17.22   3.81
T253  TR m,m (100c)          : 16  2009.4  2135.0  2111.37  1.08%   72.85  16.13
T254  TR m,m (250c)          : 16  4530.8  4841.3  4790.02  0.76%  165.27  36.58
T255  TRT m,m (10c,zero)     : 16  1403.5  1415.1  1406.46  0.20%   48.53  10.74
T256  TRT m,m (100c,zero)    : 16 13228.4 13415.5 13337.17  0.37%  460.18 101.86
T257  TRT m,m (250c,zero)    : 16 32962.4 33720.8 33188.43  0.28% 1145.11 253.48
T258  TRT m,m (250c,10b)     : 16  1550.9  1578.0  1557.74  0.45%   53.75  11.90
T259  TRT m,m (250c,100b)    : 16 13384.2 13571.6 13479.28  0.61%  465.08 102.95
T260  CR R,R                 : 16    38.2    39.0    38.04  0.64%    1.31   0.29
T261  C R,m                  : 16   145.2   147.2   144.63  0.47%    4.99   1.10
T262  CH R,m                 : 16   147.4   149.2   147.20  0.42%    5.08   1.12
T263  CLR R,R                : 16    32.8    33.3    32.40  0.42%    1.12   0.25
T264  CL R,m                 : 16   135.7   138.7   135.59  0.39%    4.68   1.04
T265  CLI m,i                : 16   126.3   127.8   125.98  0.54%    4.35   0.96
T266  CLM R,i,m              : 16   189.2   191.5   189.20  0.30%    6.53   1.45
T270  CLC m,m (10c,eq)       : 16   307.4   313.2   306.63  0.48%   10.58   2.34
T271  CLC m,m (10c,ne)       : 16   286.5   290.1   285.17  0.35%    9.84   2.18
T272  CLC m,m (30c,eq)       : 16   339.7   344.4   338.99  0.70%   11.70   2.59
T273  CLC m,m (30c,ne)       : 16   291.0   296.1   290.54  0.56%   10.02   2.22
T274  CLC m,m (100c,eq)      : 16   431.3   439.4   433.56  0.71%   14.96   3.31
T275  CLC m,m (100c,ne)      : 16   289.3   309.9   289.81  0.58%   10.00   2.21
T276  CLC m,m (250c,eq)      : 16   666.2   676.7   669.14  0.81%   23.09   5.11
T277  CLC m,m (250c,ne)      : 16   278.2   285.3   277.81  0.83%    9.59   2.12
T280  4*LR;CLCL (100b,10b)   : 16  1949.7  1992.7  1959.20  0.47%   67.60  14.96
T281  4*LR;CLCL (4kb,10b)    : 16  1993.0  2025.4  1998.14  0.47%   68.94  15.26
T282  4*LR;CLCL (4kb,100b)   : 16 15724.6 16056.0 15852.56  0.79%  546.97 121.08
T283  4*LR;CLCL (4kb,250b)   : 16 38614.1 39387.9 38931.74  1.04% 1343.28 297.35
T290  LR;CS R,R,m (eq,eq)    : 16   544.8   557.4   549.09  0.91%   18.95   4.19
T291  LR;CS R,R,m (eq,ne)    : 16   545.8   577.2   548.97  0.69%   18.94   4.19
T292  LR;CS R,R,m (ne)       : 16  2492.9  2552.0  2531.27  0.93%   87.34  19.33
T295  LR;CDS R,R,m (eq,eq)   : 16   574.5   588.7   577.13  0.75%   19.91   4.41
T296  LR;CDS R,R,m (eq,ne)   : 16   574.2   588.8   578.86  0.65%   19.97   4.42
T297  LR;CDS R,R,m (ne)      : 16  2501.9  2580.2  2551.08  0.64%   88.02  19.48
T300  BCR 0,0 (noop)         : 16    33.8    34.5    33.53  0.55%    1.16   0.26
T301  BNZ l (no br)          : 16    36.0    36.8    35.83  0.86%    1.24   0.27
T302  BNZ l (do br)          : 16    62.7    63.7    62.19  0.71%    2.15   0.47
T303  BNZ l (do br, far)     : 16   238.7   243.4   239.17  0.71%    8.25   1.83
T310  BCTR R,0               : 16    44.8    45.4    44.53  0.81%    1.54   0.34
T311  BCTR R,R               : 16    56.3    57.2    56.68  0.69%    1.96   0.43
T312  BCT R,l                : 16    76.4    77.6    76.91  0.62%    2.65   0.59
T315  BXLE R,R,l             : 16    76.9    78.3    75.55  0.63%    2.61   0.58
T320  BALR R,R; BR R         : 16   122.7   125.6   122.40  0.92%    4.22   0.93
T321  BALR R,R; BR R (far)   : 16   484.3   492.9   486.38  0.66%   16.78   3.71
T322  BAL R,l; BR R          : 16   144.6   147.0   144.45  0.48%    4.98   1.10
T323  BAL R,l; BR R (far)    : 16   508.7   514.3   510.21  0.37%   17.60   3.90
T324  BASR R,R; BR R         : 16   116.9   118.5   116.47  0.39%    4.02   0.89
T325  BAS R,l; BR R          : 16   131.0   133.5   130.69  0.45%    4.51   1.00
T330  L;BALR;SAV(14,12);RET  : 16  1957.6  2004.4  1969.46  0.74%   67.95  15.04
T400  CVB R,m                : 16   669.9   700.4   673.33  0.62%   23.23   5.14
T401  CVD R,m                : 16  6145.2  6222.5  6179.86  0.37%  213.23  47.20
T402  PACK m,m (5d)          : 16   664.5   674.3   666.07  0.52%   22.98   5.09
T403  PACK m,m (15d)         : 16  1656.0  1679.8  1665.27  0.45%   57.46  12.72
T404  UNPK m,m (5d)          : 16   706.0   717.2   708.17  0.59%   24.43   5.41
T405  UNPK m,m (15d)         : 16  1685.1  1708.4  1693.38  0.70%   58.43  12.93
T410  MVC;ED (10c)           : 16  2770.5  2819.3  2787.72  0.69%   96.19  21.29
T411  MVC;ED (30c)           : 16  7394.1  7522.4  7469.00  0.80%  257.71  57.05
T415  MVC;EDMK (10c)         : 16  2825.7  2866.9  2844.64  0.47%   98.15  21.73
T420  AP m,m (10d)           : 16  2832.8  2928.1  2858.83  0.59%   98.64  21.83
T421  AP m,m (30d)           : 16  2900.9  2976.2  2927.36  0.71%  101.00  22.36
T424  MP m,m (10d)           : 16  3221.5  3311.2  3241.23  0.58%  111.83  24.76
T425  MP m,m (30d)           : 16  3260.3  3293.7  3273.05  0.38%  112.93  25.00
T430  CP m,m (10d)           : 16  1786.6  1822.0  1793.94  0.53%   61.90  13.70
T431  CP m,m (30d)           : 16  1808.3  1840.9  1817.84  0.87%   62.72  13.88
T440  ZAP m,m (10d,10d)      : 16  1539.5  1563.9  1549.92  0.92%   53.48  11.84
T441  ZAP m,m (30d,30d)      : 16  1569.3  1594.7  1579.93  0.75%   54.51  12.07
T442  ZAP m,m (10d,30d)      : 16  1555.1  1579.6  1563.78  0.71%   53.96  11.94
T443  ZAP m,m (30d,10d)      : 16  1554.9  1576.8  1563.33  0.57%   53.94  11.94
T445  SRP m,i,i (30d,<<)     : 16  1811.7  1844.5  1823.95  0.59%   62.93  13.93
T446  SRP m,i,i (30d,>>)     : 16  2290.2  2326.5  2305.65  0.46%   79.55  17.61
T450  MVO m,m (10d)          : 16   880.0   890.5   882.05  0.17%   30.43   6.74
T451  MVO m,m (30d)          : 16  2285.0  2306.8  2294.83  0.19%   79.18  17.53
T500  LER R,R                : 16    46.1    46.7    45.79  0.28%    1.58   0.35
T501  LE R,m                 : 16   147.3   151.4   147.14  0.21%    5.08   1.12
T502  LE R,m (unal)          : 16   146.4   148.6   146.26  0.57%    5.05   1.12
T503  LTER R,R               : 16    55.2    56.1    54.63  0.44%    1.88   0.42
T504  LCER R,R               : 16    56.2    56.9    55.73  0.45%    1.92   0.43
T505  LNER R,R               : 16    49.5    50.5    49.27  0.39%    1.70   0.38
T506  LPER R,R               : 16    49.5    50.2    49.29  0.43%    1.70   0.38
T507  LRER R,R               : 16    68.4    70.4    68.30  0.57%    2.36   0.52
T508  STE R,m                : 16   145.2   148.8   145.13  0.37%    5.01   1.11
T509  STE R,m (unal)         : 16   145.8   147.5   145.61  0.39%    5.02   1.11
T510  AER R,R                : 16   145.3   147.6   145.26  0.51%    5.01   1.11
T511  AE R,m                 : 16   231.4   234.2   232.16  0.37%    8.01   1.77
T514  MER R,R                : 16   176.3   178.9   173.69  0.39%    5.99   1.33
T515  ME R,m                 : 16   264.8   268.1   263.18  0.35%    9.08   2.01
T516  DER R,R                : 16   570.9   577.4   570.71  0.35%   19.69   4.36
T517  DE R,m                 : 16   669.7   689.3   671.11  0.35%   23.16   5.13
T520  CER R,R                : 16   118.9   120.4   118.63  0.28%    4.09   0.91
T521  CE R,m                 : 16   207.6   210.5   207.80  0.54%    7.17   1.59
T522  AUR R,R                : 16   163.1   165.9   160.28  0.50%    5.53   1.22
T523  HER R,R                : 16    71.1    72.2    67.48  0.52%    2.33   0.52
T530  LDR R,R                : 16    51.7    52.5    51.50  0.54%    1.78   0.39
T531  LD R,m                 : 16   153.4   155.6   153.28  0.48%    5.29   1.17
T532  LD R,m (unal)          : 16   154.6   159.3   154.40  0.34%    5.33   1.18
T533  LTDR R,R               : 16    60.1    61.1    59.94  0.47%    2.07   0.46
T534  LCDR R,R               : 16    61.2    62.3    61.08  0.49%    2.11   0.47
T535  LNDR R,R               : 16    59.5    60.4    59.36  0.54%    2.05   0.45
T536  LPDR R,R               : 16    60.1    61.3    59.97  0.68%    2.07   0.46
T537  LRDR R,R               : 16    86.7    88.2    86.80  0.54%    2.99   0.66
T538  STD R,m                : 16   153.4   156.0   153.41  0.78%    5.29   1.17
T539  STD R,m (unal)         : 16   155.6   158.4   155.48  0.76%    5.36   1.19
T540  ADR R,R                : 16   178.8   182.5   179.05  0.55%    6.18   1.37
T541  AD R,m                 : 16   271.1   275.8   271.72  0.31%    9.38   2.08
T544  MDR R,R                : 16   241.1   245.7   238.71  0.38%    8.24   1.82
T545  MD R,m                 : 16   337.8   343.4   335.16  0.26%   11.56   2.56
T546  DDR R,R                : 16  7210.6  7325.0  7260.01  0.20%  250.49  55.45
T547  DD R,m                 : 16  7291.7  7445.9  7342.74  0.73%  253.35  56.08
T550  CDR R,R                : 16   148.1   153.4   148.00  0.49%    5.11   1.13
T551  CD R,m                 : 16   240.1   246.6   241.90  0.44%    8.35   1.85
T552  AWR R,R                : 16   154.0   156.4   151.11  0.48%    5.21   1.15
T553  HDR R,R                : 16    88.1    89.4    84.29  0.49%    2.91   0.64
T560  AXR R,R                : 16   324.5   329.1   325.07  0.51%   11.22   2.48
T561  MXR R,R                : 16   700.5   709.7   696.41  0.40%   24.03   5.32
T600  STCK m                 : 16  2820.9  3156.2  2844.90  0.70%   98.16  21.73
T601  SPM R                  : 16    40.5    41.0    40.22  0.46%    1.39   0.31
T610  EX R,i (with TM)       : 16   255.7   258.2   256.10  0.52%    8.84   1.96
T611  EX R,i (with XI)       : 16   262.1   266.0   263.26  0.64%    9.08   2.01
T620  MVI;TS m (zero)        : 16   626.4   641.0   631.53  1.08%   21.79   4.82
T621  MVI;TS m (ones)        : 16  2590.8  2670.3  2653.68  0.68%   91.56  20.27
T700  mix int RR basic       : 16    62.4    63.4    61.45  0.74%    2.12   0.47
T701  mix int RX             : 16   236.3   241.9   235.72  0.60%    8.13   1.80
T702  mix int RX (far)       : 16   238.6   243.4   237.97  0.64%    8.21   1.82
D170  MVCL (10b)             : 16       -       -   510.16  0.79%   17.60   3.90
D171  MVCL (100b)            : 16       -       -   705.92  0.89%   24.36   5.39
D172  MVCL (250b)            : 16       -       -  1043.04  0.67%   35.99   7.97
D173  MVCL (1kb)             : 16       -       -  2781.92  0.62%   95.99  21.25
D174  MVCL (4kb)             : 16       -       -  9924.70  0.68%  342.44  75.80
D175  MVCL (100b,pad)        : 16       -       -   390.74  1.72%   13.48   2.98
D176  MVCL (1kb,pad)         : 16       -       -   725.60  8.97%   25.04   5.54
D177  MVCL (4kb,pad)         : 16       -       -  2394.09  6.94%   82.60  18.29
D178  MVCL (1kb,over1)       : 16       -       -   172.70  1.24%    5.96   1.32
D179  MVCL (1kb,over2)       : 16       -       -  2831.53  0.60%   97.70  21.63
D215  DR R,R                 : 16       -       -   498.64  0.48%   17.20   3.81
D216  D R,m                  : 16       -       -   594.00  0.22%   20.49   4.54
D280  CLCL (100b,10b)        : 16       -       -  1843.26  0.51%   63.60  14.08
D281  CLCL (4kb,10b)         : 16       -       -  1882.21  0.50%   64.94  14.38
D282  CLCL (4kb,100b)        : 16       -       - 15736.63  0.80%  542.97 120.19
D283  CLCL (4kb,250b)        : 16       -       - 38815.81  1.04% 1339.28 296.46
D290  CS R,R,m (eq,eq)       : 16       -       -   520.11  0.96%   17.95   3.97
D291  CS R,R,m (eq,ne)       : 16       -       -   519.98  0.73%   17.94   3.97
D292  CS R,R,m (ne)          : 16       -       -  2502.29  0.94%   86.34  19.11
D295  CDS R,R,m (eq,eq)      : 16       -       -   548.15  0.79%   18.91   4.19
D296  CDS R,R,m (eq,ne)      : 16       -       -   549.88  0.69%   18.97   4.20
D297  CDS R,R,m (ne)         : 16       -       -  2522.10  0.64%   87.02  19.26
D410  ED (10c)               : 16       -       -  2474.30  0.79%   85.37  18.90
D415  EDMK (10c)             : 16       -       -  2531.21  0.54%   87.34  19.33
D610  EX R,i (bare, via TM)  : 16       -       -   132.91  1.14%    4.59   1.02
D611  EX R,i (bare, via XI)  : 16       -       -   132.76  1.33%    4.58   1.01
D620  TS m (zero)            : 16       -       -   515.47  1.33%   17.79   3.94
D621  TS m (ones)            : 16       -       -  2537.62  0.71%   87.56  19.38
