file name ----------------------------  GMUL  i-count  -- total time --   MIPS
18-01-14-09:17:40_J1537_PERF-ASM.prtfx   118 1.09e+10  178.81s  2m58.81   61.2
18-01-14-09:20:47_J1538_PERF-ASM.prtfx   119 1.10e+10  180.33s  3m00.33   61.2
18-01-14-09:23:53_J1539_PERF-ASM.prtfx   119 1.10e+10  180.28s  3m00.28   61.2
18-01-14-09:26:59_J1540_PERF-ASM.prtfx   119 1.10e+10  180.27s  3m00.27   61.2
18-01-14-09:30:01_J1541_PERF-ASM.prtfx   116 1.08e+10  175.79s  2m55.79   61.2
18-01-14-09:33:05_J1542_PERF-ASM.prtfx   118 1.09e+10  178.63s  2m58.63   61.2
18-01-14-09:36:12_J1543_PERF-ASM.prtfx   119 1.10e+10  180.08s  3m00.08   61.3
18-01-14-09:39:16_J1544_PERF-ASM.prtfx   118 1.09e+10  178.70s  2m58.70   61.2
18-01-14-09:42:21_J1545_PERF-ASM.prtfx   118 1.09e+10  178.76s  2m58.76   61.2
18-01-14-09:45:27_J1546_PERF-ASM.prtfx   119 1.10e+10  180.33s  3m00.33   61.2
18-01-14-09:48:34_J1547_PERF-ASM.prtfx   119 1.10e+10  180.38s  3m00.38   61.1
18-01-14-09:51:40_J1548_PERF-ASM.prtfx   119 1.10e+10  180.46s  3m00.46   61.1
18-01-14-09:54:47_J1549_PERF-ASM.prtfx   119 1.10e+10  180.23s  3m00.23   61.2
18-01-14-09:57:51_J1550_PERF-ASM.prtfx   118 1.09e+10  178.82s  2m58.82   61.2
18-01-14-10:00:58_J1551_PERF-ASM.prtfx   119 1.10e+10  180.21s  3m00.21   61.2
18-01-14-10:04:04_J1552_PERF-ASM.prtfx   119 1.10e+10  180.13s  3m00.13   61.2
18-01-14-10:07:09_J1553_PERF-ASM.prtfx   118 1.09e+10  178.40s  2m58.40   61.3
18-01-14-10:10:13_J1554_PERF-ASM.prtfx   118 1.09e+10  178.48s  2m58.48   61.3
18-01-14-10:13:19_J1555_PERF-ASM.prtfx   119 1.10e+10  179.89s  2m59.89   61.3
18-01-14-10:16:23_J1556_PERF-ASM.prtfx   118 1.09e+10  178.76s  2m58.76   61.2

s370_perf_ana-W: lt= 7: tag T150 not found
s370_perf_ana-W: lt= 8: tag T152 not found

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T156  MVC m,m (250c,over1)   : 20   448.2   461.6   448.58  0.33%  146.33  35.03
T157  MVC m,m (250c,over2)   : 20    52.6    53.3    52.31  0.29%   17.07   4.09
T160  MVI m,i                : 20    13.2    13.5    13.16  0.51%    4.29   1.03
T161  MVN m,m (10c)          : 20    31.4    33.8    32.43  4.17%   10.58   2.53
T162  MVN m,m (30c)          : 20    50.4    51.0    50.11  0.43%   16.35   3.91
T165  MVZ m,m (10c)          : 20    31.3    34.2    32.28  2.20%   10.53   2.52
T166  MVZ m,m (30c)          : 20    50.4    50.9    50.19  0.39%   16.37   3.92
T167  MVCIN m,m (10c)        : 20   115.1   119.6   115.15  0.28%   37.56   8.99
T168  MVCIN m,m (30c)        : 20   319.0   328.0   318.97  0.30%  104.06  24.91
T169  MVCIN m,m (100c)       : 20  1042.9  1058.0  1044.59  0.19%  340.77  81.57
T170  4*Lx;MVCL (10b)        : 20    53.6    54.8    53.15  0.58%   17.34   4.15
T171  4*Lx;MVCL (100b)       : 20    62.5    63.2    61.94  0.41%   20.20   4.84
T172  4*Lx;MVCL (250b)       : 20    80.1    81.2    79.70  0.53%   26.00   6.22
T173  4*Lx;MVCL (1kb)        : 20   142.8   153.3   143.47  1.14%   46.80  11.20
T174  4*LR;MVCL (4kb)        : 20   424.7   441.4   430.08  0.79%  140.30  33.58
T175  4*Lx;MVCL (100b,pad)   : 20    59.1    60.5    58.64  0.51%   19.13   4.58
T176  4*Lx;MVCL (1kb,pad)    : 20    73.1    74.6    72.58  0.41%   23.68   5.67
T177  4*Lx;MVCL (4kb,pad)    : 20   155.6   161.0   155.63  0.43%   50.77  12.15
T178  4*LA;MVCL (1kb,over1)  : 20    33.6    34.0    33.01  0.41%   10.77   2.58
T179  4*LA;MVCL (1kb,over2)  : 20   216.5   218.3   216.48  0.28%   70.62  16.90
T190  IC R,m                 : 20    14.3    14.7    14.37  1.19%    4.69   1.12
T191  ICM R,i,m (0010)       : 20    22.9    23.1    22.87  0.33%    7.46   1.79
T192  ICM R,i,m (1100)       : 20    23.1    23.8    23.34  0.68%    7.61   1.82
T193  ICM R,i,m (0111)       : 20    17.2    18.2    17.68  3.00%    5.77   1.38
T200  AR R,R                 : 20     4.3     4.4     4.24  0.30%    1.38   0.33
T201  A R,m                  : 20    14.1    14.4    14.02  0.29%    4.58   1.10
T202  AH R,m                 : 20    14.8    15.8    15.20  0.88%    4.96   1.19
T203  ALR R,R                : 20     3.8     3.9     3.74  0.48%    1.22   0.29
T204  AL R,m                 : 20    14.9    15.8    15.09  1.05%    4.92   1.18
T210  MR R,R                 : 20     6.6     6.8     6.24  0.34%    2.04   0.49
T211  M R,m                  : 20    18.5    18.8    18.14  0.34%    5.92   1.42
T212  MH R,m                 : 20    17.6    17.7    17.24  0.24%    5.62   1.35
T215  XR R,R; DR R,R         : 20    26.0    26.2    25.56  0.25%    8.34   2.00
T216  XR R,R; D R,m          : 20    36.6    37.5    36.11  0.29%   11.78   2.82
T220  SLA R,1                : 20     9.7    10.2     9.37  0.56%    3.06   0.73
T221  SLDA R,1               : 20    10.6    11.6    10.76  1.36%    3.51   0.84
T222  SRA R,1                : 20     7.8     7.9     7.49  0.41%    2.44   0.58
T223  SRDA R,1               : 20     9.3     9.3     9.04  0.42%    2.95   0.71
T224  SRA R,30               : 20     7.8     7.9     7.48  0.54%    2.44   0.58
T225  SRDA R,60              : 20     9.3     9.4     9.03  0.27%    2.95   0.71
T230  XR R,R                 : 20     4.0     4.1     3.96  0.49%    1.29   0.31
T231  X R,m                  : 20    13.8    14.1    13.70  0.40%    4.47   1.07
T232  XI m,i                 : 20    17.2    17.5    17.08  0.41%    5.57   1.33
T235  XC m,m (10c)           : 20    32.0    32.9    31.91  0.49%   10.41   2.49
T236  XC m,m (100c)          : 20   136.4   138.5   137.04  0.32%   44.71  10.70
T237  XC m,m (250c)          : 20   301.4   305.0   301.68  0.32%   98.41  23.56
T238  NR R,R                 : 20     4.0     4.1     3.97  0.45%    1.30   0.31
T239  OR R,R                 : 20     4.0     4.1     3.97  0.38%    1.29   0.31
T240  SLL R,1                : 20     7.3     7.3     6.90  0.34%    2.25   0.54
T241  SLDL R,1               : 20     8.3     8.4     8.11  0.36%    2.64   0.63
T242  SRL R,1                : 20     7.1     7.1     6.72  0.35%    2.19   0.53
T243  SRDL R,1               : 20     8.3     8.5     8.11  0.42%    2.65   0.63
T244  SLL R,30               : 20     7.2     7.3     6.90  0.23%    2.25   0.54
T245  SLDL R,60              : 20     8.3     8.4     8.09  0.18%    2.64   0.63
T250  TM m,i                 : 20    15.0    15.2    14.87  0.36%    4.85   1.16
T252  TR m,m (10c)           : 20    55.5    56.4    55.76  0.43%   18.19   4.35
T253  TR m,m (100c)          : 20   249.0   252.2   250.20  0.39%   81.62  19.54
T254  TR m,m (250c)          : 20   609.7   615.6   611.44  0.41%  199.46  47.74
T255  TRT m,m (10c,zero)     : 20   115.1   115.9   115.31  0.51%   37.62   9.00
T256  TRT m,m (100c,zero)    : 20  1063.7  1084.0  1065.54  0.23%  347.60  83.20
T257  TRT m,m (250c,zero)    : 20  2630.8  2653.7  2637.97  0.28%  860.56 205.99
T258  TRT m,m (250c,10b)     : 20   128.6   129.4   128.45  0.33%   41.90  10.03
T259  TRT m,m (250c,100b)    : 20  1079.2  1105.7  1081.01  0.22%  352.65  84.41
T260  CR R,R                 : 20     3.9     3.9     3.83  0.44%    1.25   0.30
T261  C R,m                  : 20    14.3    14.4    14.19  0.39%    4.63   1.11
T262  CH R,m                 : 20    14.4    14.6    14.29  0.33%    4.66   1.12
T263  CLR R,R                : 20     3.5     3.6     3.44  0.53%    1.12   0.27
T264  CL R,m                 : 20    12.7    13.0    12.65  0.49%    4.13   0.99
T265  CLI m,i                : 20    16.5    16.8    16.45  0.31%    5.37   1.28
T266  CLM R,i,m              : 20    18.0    18.3    17.91  0.22%    5.84   1.40
T270  CLC m,m (10c,eq)       : 20    44.3    45.8    44.11  0.45%   14.39   3.44
T271  CLC m,m (10c,ne)       : 20    40.2    41.6    39.99  0.28%   13.05   3.12
T272  CLC m,m (30c,eq)       : 20    71.1    72.7    70.95  0.40%   23.15   5.54
T273  CLC m,m (30c,ne)       : 20    40.2    40.6    40.02  0.32%   13.05   3.12
T274  CLC m,m (100c,eq)      : 20   164.6   167.1   164.65  0.57%   53.71  12.86
T275  CLC m,m (100c,ne)      : 20    40.2    40.9    39.98  0.30%   13.04   3.12
T276  CLC m,m (250c,eq)      : 20   365.0   369.5   365.82  0.65%  119.34  28.57
T277  CLC m,m (250c,ne)      : 20    40.2    40.6    40.00  0.24%   13.05   3.12
T280  4*LR;CLCL (100b,10b)   : 20   153.9   155.3   153.55  0.26%   50.09  11.99
T281  4*LR;CLCL (4kb,10b)    : 20   156.6   158.5   156.55  0.48%   51.07  12.22
T282  4*LR;CLCL (4kb,100b)   : 20  1247.9  1260.4  1249.66  0.28%  407.66  97.58
T283  4*LR;CLCL (4kb,250b)   : 20  3051.1  3091.9  3060.89  0.22%  998.52 239.01
T290  LR;CS R,R,m (eq,eq)    : 20    79.1    81.4    79.97  1.21%   26.09   6.24
T291  LR;CS R,R,m (eq,ne)    : 20    78.5    83.1    79.43  1.47%   25.91   6.20
T292  LR;CS R,R,m (ne)       : 20   330.5   338.2   333.92  0.46%  108.93  26.07
T295  LR;CDS R,R,m (eq,eq)   : 20    80.3    82.1    80.71  1.04%   26.33   6.30
T296  LR;CDS R,R,m (eq,ne)   : 20    80.4    81.7    80.75  0.50%   26.34   6.31
T297  LR;CDS R,R,m (ne)      : 20   332.6   337.0   334.79  0.58%  109.21  26.14
T300  BCR 0,0 (noop)         : 20     3.3     3.5     3.28  0.40%    1.07   0.26
T301  BNZ l (no br)          : 20     3.2     3.2     3.10  0.25%    1.01   0.24
T302  BNZ l (do br)          : 20     9.7     9.8     9.64  0.42%    3.14   0.75
T303  BNZ l (do br, far)     : 20    17.9    18.0    17.80  0.37%    5.81   1.39
T310  BCTR R,0               : 20     4.7     4.8     4.64  0.24%    1.51   0.36
T311  BCTR R,R               : 20     7.1     7.2     7.16  0.41%    2.33   0.56
T312  BCT R,l                : 20     9.9    10.0     9.87  0.33%    3.22   0.77
T315  BXLE R,R,l             : 20    10.8    10.9    10.68  0.16%    3.48   0.83
T320  BALR R,R; BR R         : 20    14.3    14.5    14.18  0.33%    4.62   1.11
T321  BALR R,R; BR R (far)   : 20    36.9    37.4    36.79  0.20%   12.00   2.87
T322  BAL R,l; BR R          : 20    17.6    17.7    17.51  0.25%    5.71   1.37
T323  BAL R,l; BR R (far)    : 20    37.1    37.6    37.01  0.31%   12.07   2.89
T324  BASR R,R; BR R         : 20    14.4    14.6    14.33  0.18%    4.67   1.12
T325  BAS R,l; BR R          : 20    17.9    18.1    17.76  0.35%    5.79   1.39
T330  L;BALR;SAV(14,12);RET  : 20   157.8   160.3   157.94  0.69%   51.52  12.33
T400  CVB R,m                : 20    58.2    59.0    58.31  0.45%   19.02   4.55
T401  CVD R,m                : 20    57.7    58.6    57.72  0.36%   18.83   4.51
T402  PACK m,m (5d)          : 20    57.7    58.2    57.49  0.25%   18.76   4.49
T403  PACK m,m (15d)         : 20   144.0   145.6   143.84  0.38%   46.92  11.23
T404  UNPK m,m (5d)          : 20    63.6    64.2    63.39  0.34%   20.68   4.95
T405  UNPK m,m (15d)         : 20   153.1   154.2   153.07  0.22%   49.94  11.95
T410  MVC;ED (10c)           : 20   227.9   232.0   227.68  0.35%   74.28  17.78
T411  MVC;ED (30c)           : 20   625.1   633.8   626.27  0.39%  204.30  48.90
T415  MVC;EDMK (10c)         : 20   230.6   235.0   230.64  0.17%   75.24  18.01
T420  AP m,m (10d)           : 20   439.6   445.6   441.14  0.30%  143.91  34.45
T421  AP m,m (30d)           : 20   497.1   506.9   498.81  0.43%  162.72  38.95
T424  MP m,m (10d)           : 20   497.2   503.1   498.17  0.14%  162.51  38.90
T425  MP m,m (30d)           : 20   494.8   505.6   495.66  0.34%  161.69  38.70
T430  CP m,m (10d)           : 20   350.8   353.3   351.70  0.39%  114.73  27.46
T431  CP m,m (30d)           : 20   350.6   352.7   351.18  0.25%  114.56  27.42
T440  ZAP m,m (10d,10d)      : 20   199.9   207.6   200.58  0.24%   65.43  15.66
T441  ZAP m,m (30d,30d)      : 20   200.0   202.6   200.36  0.36%   65.36  15.65
T442  ZAP m,m (10d,30d)      : 20   200.1   202.4   200.46  0.29%   65.39  15.65
T443  ZAP m,m (30d,10d)      : 20   200.1   203.5   200.30  0.26%   65.34  15.64
T445  SRP m,i,i (30d,<<)     : 20   233.2   242.8   233.27  0.23%   76.10  18.22
T446  SRP m,i,i (30d,>>)     : 20   326.2   338.5   326.41  0.19%  106.48  25.49
T450  MVO m,m (10d)          : 20    80.4    81.4    80.21  0.26%   26.17   6.26
T451  MVO m,m (30d)          : 20   206.9   211.3   207.12  0.45%   67.57  16.17
T500  LER R,R                : 20     5.5     5.5     5.41  0.61%    1.77   0.42
T501  LE R,m                 : 20    14.4    14.5    14.33  0.27%    4.67   1.12
T502  LE R,m (unal)          : 20    16.3    16.5    16.26  0.40%    5.30   1.27
T503  LTER R,R               : 20     6.1     6.4     6.03  0.53%    1.97   0.47
T504  LCER R,R               : 20     6.2     6.3     6.16  0.38%    2.01   0.48
T505  LNER R,R               : 20     5.9     5.9     5.82  0.40%    1.90   0.45
T506  LPER R,R               : 20     6.2     6.3     6.16  0.53%    2.01   0.48
T507  LRER R,R               : 20     8.4     9.2     8.68  4.94%    2.83   0.68
T508  STE R,m                : 20    14.1    14.4    14.03  0.37%    4.58   1.10
T509  STE R,m (unal)         : 20    15.0    15.2    14.94  0.47%    4.88   1.17
T510  AER R,R                : 20    17.6    18.7    17.69  1.01%    5.77   1.38
T511  AE R,m                 : 20    25.7    26.0    25.59  0.32%    8.35   2.00
T514  MER R,R                : 20    13.1    13.8    12.98  2.71%    4.23   1.01
T515  ME R,m                 : 20    23.8    24.0    23.42  0.25%    7.64   1.83
T516  DER R,R                : 20    24.1    24.3    23.77  0.55%    7.75   1.86
T517  DE R,m                 : 20    33.0    33.2    32.61  0.24%   10.64   2.55
T520  CER R,R                : 20    14.4    15.0    14.34  0.38%    4.68   1.12
T521  CE R,m                 : 20    23.6    24.0    23.57  0.44%    7.69   1.84
T522  AUR R,R                : 20    18.8    19.2    18.47  0.35%    6.03   1.44
T523  HER R,R                : 20     8.5     8.8     8.11  0.43%    2.64   0.63
T530  LDR R,R                : 20     5.9     6.0     5.82  0.71%    1.90   0.45
T531  LD R,m                 : 20    14.9    15.1    14.79  0.39%    4.83   1.16
T532  LD R,m (unal)          : 20    15.2    15.5    15.07  0.30%    4.92   1.18
T533  LTDR R,R               : 20     7.1     7.2     7.08  0.50%    2.31   0.55
T534  LCDR R,R               : 20     6.9     7.1     6.91  0.90%    2.25   0.54
T535  LNDR R,R               : 20     7.1     7.2     7.03  0.34%    2.29   0.55
T536  LPDR R,R               : 20     7.1     7.2     7.06  0.39%    2.30   0.55
T537  LRDR R,R               : 20     9.1    10.4     9.36  4.28%    3.05   0.73
T538  STD R,m                : 20    14.8    15.1    14.76  0.44%    4.81   1.15
T539  STD R,m (unal)         : 20    14.8    15.0    14.67  0.68%    4.79   1.15
T540  ADR R,R                : 20    19.5    19.9    19.42  0.36%    6.33   1.52
T541  AD R,m                 : 20    27.0    27.7    27.21  1.05%    8.88   2.12
T544  MDR R,R                : 20    22.4    23.0    22.03  0.35%    7.19   1.72
T545  MD R,m                 : 20    31.1    31.5    30.77  0.28%   10.04   2.40
T546  DDR R,R                : 20   189.8   193.8   189.78  0.79%   61.91  14.82
T547  DD R,m                 : 20   196.4   200.2   196.48  0.42%   64.09  15.34
T550  CDR R,R                : 20    15.7    16.0    15.68  0.60%    5.11   1.22
T551  CD R,m                 : 20    24.1    24.8    24.61  0.29%    8.03   1.92
T552  AWR R,R                : 20    16.7    17.2    16.46  0.54%    5.37   1.29
T553  HDR R,R                : 20    10.2    10.4     9.77  0.51%    3.19   0.76
T560  AXR R,R                : 20    31.0    32.0    31.02  0.55%   10.12   2.42
T561  MXR R,R                : 20    44.1    45.0    43.55  0.48%   14.21   3.40
T600  STCK m                 : 20   518.4   534.3   524.63  1.42%  171.14  40.97
T601  SPM R                  : 20     3.9     4.1     3.87  0.57%    1.26   0.30
T610  EX R,i (with TM)       : 20    43.5    44.1    43.43  0.45%   14.17   3.39
T611  EX R,i (with XI)       : 20    44.9    45.7    44.85  0.44%   14.63   3.50
T620  MVI;TS m (zero)        : 20    86.0    88.9    86.67  0.67%   28.27   6.77
T621  MVI;TS m (ones)        : 20   339.5   345.9   342.58  0.53%  111.76  26.75
T700  mix int RR basic       : 20     6.6     6.8     6.54  0.71%    2.13   0.51
T701  mix int RX             : 20    16.8    16.9    16.49  0.31%    5.38   1.29
T702  mix int RX (far)       : 20    16.8    17.0    16.46  0.15%    5.37   1.29
D170  MVCL (10b)             : 20       -       -    39.20  0.80%   12.79   3.06
D171  MVCL (100b)            : 20       -       -    47.99  0.53%   15.66   3.75
D172  MVCL (250b)            : 20       -       -    65.75  0.65%   21.45   5.13
D173  MVCL (1kb)             : 20       -       -   129.52  1.27%   42.25  10.11
D174  MVCL (4kb)             : 20       -       -   417.81  0.81%  136.30  32.63
D175  MVCL (100b,pad)        : 20       -       -    44.70  0.68%   14.58   3.49
D176  MVCL (1kb,pad)         : 20       -       -    58.64  0.52%   19.13   4.58
D177  MVCL (4kb,pad)         : 20       -       -   142.53  0.48%   46.50  11.13
D178  MVCL (1kb,over1)       : 20       -       -    17.38  0.91%    5.67   1.36
D179  MVCL (1kb,over2)       : 20       -       -   200.85  0.30%   65.52  15.68
D215  DR R,R                 : 20       -       -    21.60  0.31%    7.05   1.69
D216  D R,m                  : 20       -       -    32.15  0.33%   10.49   2.51
D280  CLCL (100b,10b)        : 20       -       -   141.29  0.29%   46.09  11.03
D281  CLCL (4kb,10b)         : 20       -       -   144.28  0.53%   47.07  11.27
D282  CLCL (4kb,100b)        : 20       -       -  1237.40  0.28%  403.66  96.62
D283  CLCL (4kb,250b)        : 20       -       -  3048.63  0.22%  994.52 238.06
D290  CS R,R,m (eq,eq)       : 20       -       -    76.91  1.26%   25.09   6.01
D291  CS R,R,m (eq,ne)       : 20       -       -    76.36  1.53%   24.91   5.96
D292  CS R,R,m (ne)          : 20       -       -   330.85  0.46%  107.93  25.84
D295  CDS R,R,m (eq,eq)      : 20       -       -    77.65  1.08%   25.33   6.06
D296  CDS R,R,m (eq,ne)      : 20       -       -    77.68  0.53%   25.34   6.07
D297  CDS R,R,m (ne)         : 20       -       -   331.72  0.59%  108.21  25.90
D410  ED (10c)               : 20       -       -   196.27  0.41%   64.03  15.33
D415  EDMK (10c)             : 20       -       -   199.23  0.20%   64.99  15.56
D610  EX R,i (bare, via TM)  : 20       -       -    28.56  0.71%    9.32   2.23
D611  EX R,i (bare, via XI)  : 20       -       -    27.77  0.75%    9.06   2.17
D620  TS m (zero)            : 20       -       -    73.51  0.80%   23.98   5.74
D621  TS m (ones)            : 20       -       -   329.42  0.55%  107.46  25.72
