file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-07-07:55:27_J0032_PERF-ASM.prt   111 1.47e+10  277.50s  4m37.50   52.9
2018-04-07-08:00:19_J0033_PERF-ASM.prt   113 1.49e+10  284.29s  4m44.29   52.6
2018-04-07-08:05:02_J0034_PERF-ASM.prt   111 1.47e+10  276.85s  4m36.85   53.0
2018-04-07-08:09:45_J0035_PERF-ASM.prt   111 1.47e+10  276.78s  4m36.78   53.0
2018-04-07-08:14:31_J0036_PERF-ASM.prt   111 1.47e+10  278.91s  4m38.91   52.6
2018-04-07-08:19:19_J0037_PERF-ASM.prt   113 1.49e+10  281.79s  4m41.79   53.0
2018-04-07-08:24:03_J0038_PERF-ASM.prt   111 1.47e+10  276.50s  4m36.50   53.1
2018-04-07-08:28:49_J0039_PERF-ASM.prt   112 1.48e+10  280.14s  4m40.14   52.9
2018-04-07-08:33:33_J0040_PERF-ASM.prt   111 1.47e+10  277.46s  4m37.46   52.9
2018-04-07-08:38:19_J0041_PERF-ASM.prt   111 1.47e+10  279.29s  4m39.29   52.6
2018-04-07-08:43:03_J0042_PERF-ASM.prt   111 1.47e+10  276.88s  4m36.88   53.0
2018-04-07-08:47:50_J0043_PERF-ASM.prt   112 1.48e+10  280.67s  4m40.67   52.8
2018-04-07-08:52:39_J0044_PERF-ASM.prt   113 1.49e+10  282.14s  4m42.14   53.0
2018-04-07-08:57:22_J0045_PERF-ASM.prt   111 1.47e+10  276.66s  4m36.66   53.1
2018-04-07-09:02:07_J0046_PERF-ASM.prt   111 1.47e+10  278.32s  4m38.32   52.7
2018-04-07-09:06:53_J0047_PERF-ASM.prt   112 1.48e+10  279.43s  4m39.43   53.0
2018-04-07-09:11:38_J0048_PERF-ASM.prt   111 1.47e+10  278.29s  4m38.29   52.7
2018-04-07-09:16:24_J0049_PERF-ASM.prt   112 1.48e+10  279.46s  4m39.46   53.0
2018-04-07-09:21:08_J0050_PERF-ASM.prt   111 1.47e+10  277.25s  4m37.25   52.9
2018-04-07-09:25:52_J0051_PERF-ASM.prt   111 1.47e+10  276.93s  4m36.93   53.0
2018-04-07-09:30:38_J0052_PERF-ASM.prt   111 1.47e+10  278.74s  4m38.74   52.7
2018-04-07-09:35:21_J0053_PERF-ASM.prt   111 1.47e+10  276.77s  4m36.77   53.0
2018-04-07-09:40:05_J0054_PERF-ASM.prt   111 1.47e+10  277.22s  4m37.22   53.0
2018-04-07-09:44:51_J0055_PERF-ASM.prt   111 1.47e+10  279.47s  4m39.47   52.5
2018-04-07-09:49:36_J0056_PERF-ASM.prt   111 1.47e+10  278.16s  4m38.16   52.8
2018-04-07-09:54:25_J0057_PERF-ASM.prt   113 1.49e+10  282.19s  4m42.19   53.0
2018-04-07-09:59:14_J0058_PERF-ASM.prt   113 1.49e+10  282.40s  4m42.40   52.9
2018-04-07-10:03:59_J0059_PERF-ASM.prt   111 1.47e+10  277.95s  4m37.95   52.8
2018-04-07-10:08:43_J0060_PERF-ASM.prt   111 1.47e+10  277.02s  4m37.02   53.0
2018-04-07-10:13:26_J0061_PERF-ASM.prt   111 1.47e+10  277.07s  4m37.07   53.0
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T179  4*LA;MVCL (1kb,over2)  : 30   204.2   213.8   204.81  0.46%   47.34  15.24
T190  IC R,m                 : 30    14.7    14.8    14.70  0.20%    3.40   1.09
T191  ICM R,i,m (0010)       : 30    28.9    42.2    29.79  3.50%    6.89   2.22
T192  ICM R,i,m (1100)       : 30    29.7    85.9    30.55 20.73%    7.06   2.27
T193  ICM R,i,m (0111)       : 30    39.5    39.8    39.50  0.17%    9.13   2.94
T200  AR R,R                 : 30     5.8     5.9     5.72  0.32%    1.32   0.43
T201  A R,m                  : 30    15.4    15.8    15.50  0.43%    3.58   1.15
T202  AH R,m                 : 30    15.8    15.9    15.61  0.17%    3.61   1.16
T203  ALR R,R                : 30     4.9     4.9     4.82  0.31%    1.12   0.36
T204  AL R,m                 : 30    16.3    16.5    16.18  0.35%    3.74   1.20
T205  SR R,R                 : 30     7.0     7.1     6.96  0.23%    1.61   0.52
T206  S R,m                  : 30    16.1    16.3    16.00  0.66%    3.70   1.19
T207  SH R,m                 : 30    16.2    16.5    16.21  0.25%    3.75   1.21
T208  SLR R,R                : 30     5.5     5.5     5.38  0.21%    1.24   0.40
T209  SL R,m                 : 30    16.7    16.8    16.50  0.29%    3.81   1.23
T210  MR R,R                 : 30     7.9     7.9     7.38  0.19%    1.71   0.55
T211  M R,m                  : 30    17.7    18.3    17.69  1.10%    4.09   1.32
T212  MH R,m                 : 30    16.6    16.8    16.22  0.25%    3.75   1.21
T215  XR R,R; DR R,R         : 30    25.9    26.6    25.58  1.07%    5.91   1.90
T216  XR R,R; D R,m          : 30    32.8    33.0    32.15  0.28%    7.43   2.39
T220  SLA R,1                : 30    12.1    12.5    11.58  1.54%    2.68   0.86
T221  SLDA R,1               : 30    14.2    14.3    13.86  0.56%    3.20   1.03
T222  SRA R,1                : 30     9.2     9.4     8.80  0.62%    2.03   0.65
T223  SRDA R,1               : 30    10.6    10.7    10.30  0.50%    2.38   0.77
T224  SRA R,30               : 30     9.2     9.4     8.78  0.63%    2.03   0.65
T225  SRDA R,60              : 30    10.6    10.7    10.30  0.43%    2.38   0.77
T230  XR R,R                 : 30     5.6     5.7     5.51  1.22%    1.27   0.41
T231  X R,m                  : 30    15.0    15.3    15.02  0.35%    3.47   1.12
T232  XI m,i                 : 30    15.6    15.8    15.40  0.21%    3.56   1.15
T235  XC m,m (10c)           : 30    40.6    41.1    40.45  0.18%    9.35   3.01
T236  XC m,m (100c)          : 30   187.9   189.5   188.26  0.25%   43.51  14.00
T237  XC m,m (250c)          : 30   433.8   435.6   434.15  0.15%  100.35  32.30
T238  NR R,R                 : 30     5.4     5.6     5.34  0.44%    1.23   0.40
T239  OR R,R                 : 30     5.4     5.8     5.54  2.96%    1.28   0.41
T240  SLL R,1                : 30     8.1     8.2     7.60  0.26%    1.76   0.57
T241  SLDL R,1               : 30     9.9    10.1     9.61  0.55%    2.22   0.72
T242  SRL R,1                : 30     7.9     8.0     7.41  0.31%    1.71   0.55
T243  SRDL R,1               : 30    10.0    10.1     9.70  0.25%    2.24   0.72
T244  SLL R,30               : 30     8.1     8.2     7.61  0.34%    1.76   0.57
T245  SLDL R,60              : 30     9.9    10.1     9.62  0.57%    2.22   0.72
T250  TM m,i                 : 30    14.5    14.8    14.39  0.67%    3.33   1.07
T252  TR m,m (10c)           : 30    29.9    30.1    29.83  0.27%    6.90   2.22
T253  TR m,m (100c)          : 30   106.2   106.8   105.84  0.24%   24.47   7.87
T254  TR m,m (250c)          : 30   217.2   218.1   216.96  0.20%   50.15  16.14
T255  TRT m,m (10c,zero)     : 30   134.1   136.4   134.40  0.66%   31.07  10.00
T256  TRT m,m (100c,zero)    : 30  1141.3  1148.4  1144.57  0.44%  264.56  85.15
T257  TRT m,m (250c,zero)    : 30  2809.9  2822.1  2813.87  0.28%  650.41 209.33
T258  TRT m,m (250c,10b)     : 30   148.8   151.6   150.10  0.98%   34.69  11.17
T259  TRT m,m (250c,100b)    : 30  1156.6  1168.1  1165.64  0.18%  269.43  86.72
T260  CR R,R                 : 30     5.0     5.0     4.92  0.12%    1.14   0.37
T261  C R,m                  : 30    14.4    14.7    14.37  1.27%    3.32   1.07
T262  CH R,m                 : 30    14.5    30.9    14.60  2.30%    3.37   1.09
T263  CLR R,R                : 30     5.0     5.0     4.92  0.26%    1.14   0.37
T264  CL R,m                 : 30    13.1    13.2    12.94  0.35%    2.99   0.96
T265  CLI m,i                : 30    15.3    16.5    15.16  0.36%    3.50   1.13
T266  CLM R,i,m              : 30    21.2    21.4    21.12  0.20%    4.88   1.57
T270  CLC m,m (10c,eq)       : 30    48.3    48.5    47.93  0.29%   11.08   3.57
T271  CLC m,m (10c,ne)       : 30    34.7    36.6    34.35  0.24%    7.94   2.56
T272  CLC m,m (30c,eq)       : 30    78.0    79.1    78.34  0.19%   18.11   5.83
T273  CLC m,m (30c,ne)       : 30    34.6    35.0    34.34  0.28%    7.94   2.55
T274  CLC m,m (100c,eq)      : 30   179.3   179.9   178.98  0.24%   41.37  13.31
T275  CLC m,m (100c,ne)      : 30    34.7    35.0    34.35  0.42%    7.94   2.56
T276  CLC m,m (250c,eq)      : 30   410.3   411.8   410.30  0.22%   94.84  30.52
T277  CLC m,m (250c,ne)      : 30    35.0    35.6    34.74  1.06%    8.03   2.58
T280  4*LR;CLCL (100b,10b)   : 30   191.9   196.5   193.05  0.55%   44.62  14.36
T281  4*LR;CLCL (4kb,10b)    : 30   195.6   199.6   195.66  0.89%   45.23  14.56
T282  4*LR;CLCL (4kb,100b)   : 30  1435.4  1502.4  1464.35  1.49%  338.48 108.94
T283  4*LR;CLCL (4kb,250b)   : 30  3516.8  3681.6  3592.13  1.41%  830.30 267.23
T290  LR;CS R,R,m (eq,eq)    : 30    82.6    87.4    84.65  3.24%   19.57   6.30
T291  LR;CS R,R,m (eq,ne)    : 30    82.5    87.0    83.92  3.95%   19.40   6.24
T292  LR;CS R,R,m (ne)       : 30   408.4   434.6   416.69  1.19%   96.32  31.00
T295  LR;CDS R,R,m (eq,eq)   : 30    87.4    91.4    89.61  2.00%   20.71   6.67
T296  LR;CDS R,R,m (eq,ne)   : 30    87.1    91.4    88.76  3.99%   20.52   6.60
T297  LR;CDS R,R,m (ne)      : 30   410.9   439.9   419.86  1.84%   97.05  31.24
T300  BCR 0,0 (noop)         : 30     5.0     5.0     4.92  0.22%    1.14   0.37
T301  BNZ l (no br)          : 30     4.6     4.7     4.57  0.27%    1.06   0.34
T302  BNZ l (do br)          : 30    10.7    10.8    10.58  0.35%    2.44   0.79
T303  BNZ l (do br, far)     : 30    21.4    23.2    22.95  0.77%    5.31   1.71
T304  BR R                   : 30    10.9    11.0     9.91  0.22%    2.29   0.74
T305  BR R (far)             : 30    18.5    19.0    17.64  0.35%    4.08   1.31
T310  BCTR R,0               : 30     6.9     6.9     6.80  0.34%    1.57   0.51
T311  BCTR R,R               : 30    10.2    10.3    10.27  0.47%    2.37   0.76
T312  BCT R,l                : 30    12.9    12.9    12.88  0.19%    2.98   0.96
T315  BXLE R,R,l             : 30    13.6    13.7    13.41  0.28%    3.10   1.00
T320  BALR R,R; BR R         : 30    19.4    19.7    19.28  0.28%    4.46   1.43
T321  BALR R,R; BR R (far)   : 30    52.7   173.5    58.07  0.31%   13.42   4.32
T322  BAL R,l; BR R          : 30    22.8    23.0    22.75  0.28%    5.26   1.69
T323  BAL R,l; BR R (far)    : 30    44.1    51.2    44.38  2.23%   10.26   3.30
T324  BASR R,R; BR R         : 30    20.0    20.3    20.02  0.14%    4.63   1.49
T325  BAS R,l; BR R          : 30    22.8    23.0    22.72  0.21%    5.25   1.69
T330  L;BALR;SAV(14,12);RET  : 30   228.4   250.6   235.61  1.97%   54.46  17.53
T400  CVB R,m                : 30    71.5    72.3    71.92  0.20%   16.62   5.35
T401  CVD R,m                : 30    59.5    59.8    59.45  0.15%   13.74   4.42
T402  PACK m,m (5d)          : 30    64.1    64.6    63.82  0.35%   14.75   4.75
T403  PACK m,m (15d)         : 30   158.9   167.3   166.37  0.20%   38.46  12.38
T404  UNPK m,m (5d)          : 30    71.3    71.6    70.91  0.18%   16.39   5.28
T405  UNPK m,m (15d)         : 30   174.4   175.7   174.58  0.47%   40.35  12.99
T410  MVC;ED (10c)           : 30   268.7   272.2   269.59  0.51%   62.31  20.06
T411  MVC;ED (30c)           : 30   718.1   722.5   718.63  0.17%  166.11  53.46
T415  MVC;EDMK (10c)         : 30   271.6   273.6   271.60  0.25%   62.78  20.20
T420  AP m,m (10d)           : 30   438.9   448.4   438.95  0.42%  101.46  32.66
T421  AP m,m (30d)           : 30   490.9   503.1   495.68  1.01%  114.57  36.88
T422  SP m,m (10d)           : 30   435.7   439.5   435.51  0.21%  100.67  32.40
T423  SP m,m (30d)           : 30   494.2   504.2   496.48  0.67%  114.76  36.93
T424  MP m,m (10d)           : 30   504.9   518.7   509.16  1.02%  117.69  37.88
T425  MP m,m (30d)           : 30   509.8   519.3   511.32  0.74%  118.19  38.04
T426  MVC;DP m,m (10d)       : 30   856.0   870.4   862.21  0.93%  199.29  64.14
T427  MVC;DP m,m (30d)       : 30  2219.2  2236.7  2223.65  0.24%  513.98 165.42
T430  CP m,m (10d)           : 30   296.2   300.9   299.40  0.28%   69.21  22.27
T431  CP m,m (30d)           : 30   300.6   309.4   302.35  0.75%   69.89  22.49
T440  ZAP m,m (10d,10d)      : 30   194.5   200.8   197.43  1.66%   45.63  14.69
T441  ZAP m,m (30d,30d)      : 30   196.0   200.4   199.27  0.74%   46.06  14.82
T442  ZAP m,m (10d,30d)      : 30   197.7   198.4   197.68  0.14%   45.69  14.71
T443  ZAP m,m (30d,10d)      : 30   195.1   198.3   196.61  0.88%   45.44  14.63
T445  SRP m,i,i (30d,<<)     : 30   246.3   252.1   246.70  1.01%   57.02  18.35
T446  SRP m,i,i (30d,>>)     : 30   352.1   358.2   352.18  0.33%   81.40  26.20
T450  MVO m,m (10d)          : 30    93.3    93.7    92.93  0.14%   21.48   6.91
T451  MVO m,m (30d)          : 30   256.6   257.2   256.25  0.08%   59.23  19.06
T500  LER R,R                : 30     6.9     6.9     6.80  0.24%    1.57   0.51
T501  LE R,m                 : 30    15.2    15.3    15.07  0.22%    3.48   1.12
T502  LE R,m (unal)          : 30    15.7    16.1    15.67  0.69%    3.62   1.17
T503  LTER R,R               : 30     7.5     7.5     7.42  0.37%    1.71   0.55
T504  LCER R,R               : 30     7.8     7.8     7.69  0.31%    1.78   0.57
T505  LNER R,R               : 30     7.1     7.1     6.97  0.36%    1.61   0.52
T506  LPER R,R               : 30     7.7     7.7     7.62  0.31%    1.76   0.57
T507  LRER R,R               : 30    12.7    12.8    12.64  0.28%    2.92   0.94
T508  STE R,m                : 30    15.0    15.1    14.83  0.24%    3.43   1.10
T509  STE R,m (unal)         : 30    15.4    16.1    15.71  1.44%    3.63   1.17
T510  AER R,R                : 30    26.0    26.1    25.79  0.23%    5.96   1.92
T511  AE R,m                 : 30    33.3    34.1    33.21  0.50%    7.68   2.47
T512  SER R,R                : 30    25.9    26.2    25.92  0.23%    5.99   1.93
T513  SE R,m                 : 30    33.5    34.5    34.00  0.81%    7.86   2.53
T514  MER R,R                : 30    17.1    17.2    16.67  0.20%    3.85   1.24
T515  ME R,m                 : 30    25.5    25.6    25.01  0.17%    5.78   1.86
T516  DER R,R                : 30    35.0    35.1    34.55  0.22%    7.99   2.57
T517  DE R,m                 : 30    42.7    43.0    42.28  0.30%    9.77   3.15
T520  CER R,R                : 30    18.6    18.7    18.47  0.22%    4.27   1.37
T521  CE R,m                 : 30    26.7    26.9    26.60  0.20%    6.15   1.98
T522  AUR R,R                : 30    18.8    45.2    18.41  0.88%    4.25   1.37
T523  HER R,R                : 30    13.1    14.1    13.01  0.74%    3.01   0.97
T530  LDR R,R                : 30     6.7     6.7     6.57  0.32%    1.52   0.49
T531  LD R,m                 : 30    16.0    16.0    15.80  0.22%    3.65   1.18
T532  LD R,m (unal)          : 30    15.7    15.8    15.51  0.15%    3.58   1.15
T533  LTDR R,R               : 30     8.9     9.0     8.85  0.27%    2.05   0.66
T534  LCDR R,R               : 30     8.3     8.3     8.21  0.32%    1.90   0.61
T535  LNDR R,R               : 30     8.2     8.4     8.14  0.21%    1.88   0.61
T536  LPDR R,R               : 30     8.2     8.2     8.11  0.30%    1.87   0.60
T537  LRDR R,R               : 30    12.1    12.4    12.21  1.02%    2.82   0.91
T538  STD R,m                : 30    15.7    15.9    15.63  0.64%    3.61   1.16
T539  STD R,m (unal)         : 30    15.6    15.7    15.43  0.22%    3.57   1.15
T540  ADR R,R                : 30    29.8    30.1    29.80  0.37%    6.89   2.22
T541  AD R,m                 : 30    35.7    35.9    35.60  0.23%    8.23   2.65
T542  SDR R,R                : 30    29.7    30.0    29.72  0.35%    6.87   2.21
T543  SD R,m                 : 30    35.9    67.1    35.84  0.23%    8.28   2.67
T544  MDR R,R                : 30    31.5    31.6    31.00  0.29%    7.17   2.31
T545  MD R,m                 : 30    38.2    38.5    37.78  0.27%    8.73   2.81
T546  DDR R,R                : 30   399.4   400.5   399.38  0.18%   92.31  29.71
T547  DD R,m                 : 30   407.9   411.2   407.83  0.19%   94.27  30.34
T550  CDR R,R                : 30    20.7    20.9    20.57  0.24%    4.75   1.53
T551  CD R,m                 : 30    28.0    28.2    27.92  0.24%    6.45   2.08
T552  AWR R,R                : 30    22.8    23.2    22.38  0.56%    5.17   1.66
T553  HDR R,R                : 30    15.8    16.7    15.38  0.41%    3.56   1.14
T560  AXR R,R                : 30    43.3    44.8    43.23  0.58%    9.99   3.22
T561  MXR R,R                : 30    64.6    65.7    63.94  0.22%   14.78   4.76
T600  STCK m                 : 30   170.1   173.0   171.08  1.23%   39.54  12.73
T601  SPM R                  : 30     5.1     5.1     4.99  0.24%    1.15   0.37
T610  EX R,i (with TM)       : 30    53.7    55.0    54.44  0.87%   12.58   4.05
T611  EX R,i (with XI)       : 30    55.4    57.1    56.25  1.31%   13.00   4.18
T620  MVI;TS m (zero)        : 30    93.0    96.9    95.75  1.85%   22.13   7.12
T621  MVI;TS m (ones)        : 30   414.1   436.5   421.15  1.39%   97.35  31.33
T700  mix int RR basic       : 30    11.1    26.7    11.36  1.52%    2.62   0.84
T701  mix int RX             : 30    19.8    22.3    20.15  4.11%    4.66   1.50
T702  mix int RX (far)       : 30    20.1    22.7    20.54  4.09%    4.75   1.53
T703  mix int RR noopt       : 30    12.0    13.0    12.14  2.14%    2.81   0.90
T900  LR R,R (ig=1)          : 30    14.2    14.3     3.94  0.21%    0.91   0.29
T901  LR R,R (ig=2)          : 30     9.4    10.2     4.24  0.22%    0.98   0.32
T902  LR R,R (ig=3)          : 30     7.7     7.9     4.26  0.32%    0.98   0.32
T903  LR R,R (ig=4)          : 30    11.7    11.9     9.24  0.21%    2.13   0.69
T904  LR R,R (ig=5)          : 30    10.5    10.8     8.50  0.22%    1.96   0.63
T905  LR R,R (ig=6)          : 30     9.3     9.5     7.69  0.45%    1.78   0.57
T906  LR R,R (ig=7)          : 30     8.8     8.8     7.32  0.30%    1.69   0.54
T907  LR R,R (ig=8)          : 30     8.0     8.2     6.76  1.14%    1.56   0.50
T908  LR R,R (ig=9)          : 30     7.7     7.9     6.68  0.88%    1.55   0.50
T909  LR R,R (ig=10)         : 30     7.4     7.4     6.36  0.28%    1.47   0.47
T910  LR R,R (ig=12)         : 30     6.8     6.8     5.94  0.13%    1.37   0.44
T911  LR R,R (ig=18)         : 30     6.0     6.0     5.43  0.37%    1.26   0.40
T912  LR R,R (ig=25)         : 30     5.5     5.5     5.07  0.16%    1.17   0.38
T913  LR R,R (ig=36)         : 30     5.0     5.1     4.75  0.43%    1.10   0.35
T914  LR R,R (ig=50)         : 30     4.7     4.8     4.55  0.10%    1.05   0.34
T915  LR R,R (ig=72)         : 30     4.5     4.5     4.38  0.18%    1.01   0.33
T920  L R,m (ig=1)           : 30    22.5    22.8    12.33  0.27%    2.85   0.92
T921  L R,m (ig=2)           : 30    20.7    50.0    21.18  6.09%    4.89   1.58
T922  L R,m (ig=3)           : 30    16.9    22.7    18.66  2.54%    4.31   1.39
T923  L R,m (ig=4)           : 30    20.2    20.9    17.65  0.45%    4.08   1.31
T924  L R,m (ig=5)           : 30    18.6    19.0    16.64  0.41%    3.85   1.24
T925  L R,m (ig=6)           : 30    17.4    18.1    15.74  1.11%    3.64   1.17
T926  L R,m (ig=7)           : 30    16.8    17.2    15.41  1.48%    3.56   1.15
T927  L R,m (ig=8)           : 30    16.6    16.8    15.35  0.54%    3.55   1.14
T928  L R,m (ig=9)           : 30    16.2    16.8    15.17  1.42%    3.51   1.13
T929  L R,m (ig=10)          : 30    16.1    16.6    15.19  0.92%    3.51   1.13
T930  L R,m (ig=12)          : 30    15.4    16.0    14.65  0.85%    3.39   1.09
T931  L R,m (ig=18)          : 30    14.8    14.9    14.22  0.30%    3.29   1.06
