file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-30-18:20:45_J0097_PERF-ASM.prt    11 1.45e+09  228.36s  3m48.36    6.4
2018-04-30-18:25:12_J0098_PERF-ASM.prt    11 1.45e+09  227.47s  3m47.47    6.4
2018-04-30-18:29:38_J0099_PERF-ASM.prt    11 1.45e+09  227.88s  3m47.88    6.4
2018-04-30-18:34:04_J0100_PERF-ASM.prt    11 1.45e+09  226.95s  3m46.95    6.4
2018-04-30-18:38:30_J0101_PERF-ASM.prt    11 1.45e+09  226.84s  3m46.84    6.4
2018-04-30-18:42:55_J0102_PERF-ASM.prt    11 1.45e+09  226.99s  3m46.99    6.4
2018-04-30-18:47:21_J0103_PERF-ASM.prt    11 1.45e+09  227.37s  3m47.37    6.4
2018-04-30-18:51:47_J0104_PERF-ASM.prt    11 1.45e+09  227.58s  3m47.58    6.4
2018-04-30-18:56:13_J0105_PERF-ASM.prt    11 1.45e+09  227.58s  3m47.58    6.4
2018-04-30-19:00:39_J0106_PERF-ASM.prt    11 1.45e+09  227.00s  3m47.00    6.4
2018-04-30-19:05:06_J0107_PERF-ASM.prt    11 1.45e+09  227.85s  3m47.85    6.4
2018-04-30-19:09:31_J0108_PERF-ASM.prt    11 1.45e+09  227.16s  3m47.16    6.4
2018-04-30-19:13:57_J0109_PERF-ASM.prt    11 1.45e+09  227.61s  3m47.61    6.4
2018-04-30-19:18:24_J0110_PERF-ASM.prt    11 1.45e+09  227.23s  3m47.23    6.4
2018-04-30-19:22:50_J0111_PERF-ASM.prt    11 1.45e+09  227.16s  3m47.16    6.4
2018-04-30-19:27:16_J0112_PERF-ASM.prt    11 1.45e+09  227.72s  3m47.72    6.4
2018-04-30-19:31:41_J0113_PERF-ASM.prt    11 1.45e+09  227.51s  3m47.51    6.4
2018-04-30-19:36:08_J0114_PERF-ASM.prt    11 1.45e+09  227.85s  3m47.85    6.4
2018-04-30-19:40:35_J0115_PERF-ASM.prt    11 1.45e+09  227.90s  3m47.90    6.4
2018-04-30-19:45:01_J0116_PERF-ASM.prt    11 1.45e+09  227.33s  3m47.33    6.4
2018-04-30-19:49:27_J0117_PERF-ASM.prt    11 1.45e+09  227.41s  3m47.41    6.4
2018-04-30-19:53:53_J0118_PERF-ASM.prt    11 1.45e+09  227.27s  3m47.27    6.4
2018-04-30-19:58:19_J0119_PERF-ASM.prt    11 1.45e+09  227.40s  3m47.40    6.4
2018-04-30-20:02:46_J0120_PERF-ASM.prt    11 1.45e+09  227.89s  3m47.89    6.4
2018-04-30-20:07:12_J0121_PERF-ASM.prt    11 1.45e+09  227.22s  3m47.22    6.4
2018-04-30-20:11:39_J0122_PERF-ASM.prt    11 1.45e+09  227.71s  3m47.71    6.4
2018-04-30-20:16:03_J0123_PERF-ASM.prt    11 1.45e+09  227.05s  3m47.05    6.4
2018-04-30-20:20:30_J0124_PERF-ASM.prt    11 1.45e+09  227.65s  3m47.65    6.4
2018-04-30-20:24:56_J0125_PERF-ASM.prt    11 1.45e+09  227.16s  3m47.16    6.4
2018-04-30-20:29:21_J0126_PERF-ASM.prt    11 1.45e+09  226.80s  3m46.80    6.4
2018-04-30-20:33:45_J0127_PERF-ASM.prt    11 1.45e+09  226.98s  3m46.98    6.4
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T209  SL R,m                 : 31   148.0   149.7   147.37  0.60%    5.08   1.13
T210  MR R,R                 : 31    51.6    52.2    48.15  0.61%    1.66   0.37
T211  M R,m                  : 31   155.6   157.3   152.64  0.58%    5.26   1.17
T212  MH R,m                 : 31   150.6   152.4   147.70  0.54%    5.09   1.13
T215  XR R,R; DR R,R         : 31   538.4   543.1   535.82  0.38%   18.47   4.10
T216  XR R,R; D R,m          : 31   633.1   640.3   630.62  0.33%   21.74   4.83
T220  SLA R,1                : 31    77.3    78.0    74.00  0.61%    2.55   0.57
T221  SLDA R,1               : 31    94.4    95.4    92.28  0.56%    3.18   0.71
T222  SRA R,1                : 31    64.4    65.3    61.19  0.65%    2.11   0.47
T223  SRDA R,1               : 31    81.1    81.8    78.89  0.57%    2.72   0.60
T224  SRA R,30               : 31    64.4    65.2    61.09  0.53%    2.11   0.47
T225  SRDA R,60              : 31    81.1    82.0    79.00  0.58%    2.72   0.60
T230  XR R,R                 : 31    39.4    40.3    38.97  0.58%    1.34   0.30
T231  X R,m                  : 31   145.7   147.4   145.14  0.59%    5.00   1.11
T232  XI m,i                 : 31   130.9   133.0   130.36  0.63%    4.49   1.00
T235  XC m,m (10c)           : 31   324.7   328.3   324.90  0.57%   11.20   2.49
T236  XC m,m (100c)          : 31  1131.7  1148.1  1132.96  0.63%   39.05   8.67
T237  XC m,m (250c)          : 31  2470.3  2501.7  2475.60  0.55%   85.33  18.95
T238  NR R,R                 : 31    39.4    39.8    38.95  0.52%    1.34   0.30
T239  OR R,R                 : 31    39.4    39.9    38.95  0.61%    1.34   0.30
T240  SLL R,1                : 31    61.9    62.7    58.64  0.61%    2.02   0.45
T241  SLDL R,1               : 31    74.3    75.0    72.15  0.53%    2.49   0.55
T242  SRL R,1                : 31    62.0    62.7    58.65  0.42%    2.02   0.45
T243  SRDL R,1               : 31    73.2    74.1    71.08  0.58%    2.45   0.54
T244  SLL R,30               : 31    61.9    62.4    58.60  0.40%    2.02   0.45
T245  SLDL R,60              : 31    74.3    75.1    72.14  0.41%    2.49   0.55
T250  TM m,i                 : 31   123.7   125.3   123.15  0.67%    4.25   0.94
T252  TR m,m (10c)           : 31   293.8   296.4   293.51  0.54%   10.12   2.25
T253  TR m,m (100c)          : 31  1100.5  1117.2  1101.21  0.61%   37.96   8.43
T254  TR m,m (250c)          : 31  2438.6  2478.7  2444.09  0.55%   84.25  18.71
T255  TRT m,m (10c,zero)     : 31  1400.6  1414.9  1404.24  0.46%   48.40  10.75
T256  TRT m,m (100c,zero)    : 31 13248.6 13430.5 13300.98  0.42%  458.48 101.83
T257  TRT m,m (250c,zero)    : 31 32988.2 33297.8 33102.67  0.32% 1141.04 253.43
T258  TRT m,m (250c,10b)     : 31  1551.0  1597.1  1554.18  0.54%   53.57  11.90
T259  TRT m,m (250c,100b)    : 31 13394.8 13545.2 13447.27  0.65%  463.53 102.95
T260  CR R,R                 : 31    38.3    38.9    37.88  0.46%    1.31   0.29
T261  C R,m                  : 31   144.8   147.5   144.19  0.52%    4.97   1.10
T262  CH R,m                 : 31   147.1   149.7   146.40  0.43%    5.05   1.12
T263  CLR R,R                : 31    32.7    33.1    32.29  0.61%    1.11   0.25
T264  CL R,m                 : 31   135.9   137.2   135.24  0.48%    4.66   1.04
T265  CLI m,i                : 31   126.5   128.3   125.90  0.69%    4.34   0.96
T266  CLM R,i,m              : 31   189.5   191.7   189.01  0.66%    6.52   1.45
T270  CLC m,m (10c,eq)       : 31   307.8   312.4   306.02  0.63%   10.55   2.34
T271  CLC m,m (10c,ne)       : 31   285.1   290.4   283.40  0.64%    9.77   2.17
T272  CLC m,m (30c,eq)       : 31   338.5   346.5   336.94  0.71%   11.61   2.58
T273  CLC m,m (30c,ne)       : 31   291.0   297.9   289.27  0.83%    9.97   2.21
T274  CLC m,m (100c,eq)      : 31   431.3   437.8   430.06  0.68%   14.82   3.29
T275  CLC m,m (100c,ne)      : 31   289.7   295.2   287.88  0.58%    9.92   2.20
T276  CLC m,m (250c,eq)      : 31   667.2   680.7   666.35  0.67%   22.97   5.10
T277  CLC m,m (250c,ne)      : 31   278.5   283.3   276.67  0.59%    9.54   2.12
T280  4*LR;CLCL (100b,10b)   : 31  1951.1  1972.1  1952.13  0.54%   67.29  14.95
T281  4*LR;CLCL (4kb,10b)    : 31  1990.7  2016.4  1993.36  0.35%   68.71  15.26
T282  4*LR;CLCL (4kb,100b)   : 31 15747.8 15921.7 15790.78  0.54%  544.31 120.89
T283  4*LR;CLCL (4kb,250b)   : 31 38662.3 39299.8 38806.77  0.43% 1337.66 297.10
T290  LR;CS R,R,m (eq,eq)    : 31   219.1   223.1   217.00  0.60%    7.48   1.66
T291  LR;CS R,R,m (eq,ne)    : 31   219.6   229.2   217.58  1.08%    7.50   1.67
T292  LR;CS R,R,m (ne)       : 31   251.4   263.7   249.68  0.67%    8.61   1.91
T295  LR;CDS R,R,m (eq,eq)   : 31   244.0   247.3   242.18  0.94%    8.35   1.85
T296  LR;CDS R,R,m (eq,ne)   : 31   244.2   257.5   242.33  0.60%    8.35   1.86
T297  LR;CDS R,R,m (ne)      : 31   280.5   293.1   278.88  0.46%    9.61   2.14
T300  BCR 0,0 (noop)         : 31    33.8    34.2    33.41  0.54%    1.15   0.26
T301  BNZ l (no br)          : 31    36.1    36.9    35.66  0.67%    1.23   0.27
T302  BNZ l (do br)          : 31    62.5    63.5    61.71  0.65%    2.13   0.47
T303  BNZ l (do br, far)     : 31   239.0   242.1   239.00  0.33%    8.24   1.83
T304  BR R                   : 31    53.7    54.8    48.30  0.97%    1.66   0.37
T305  BR R (far)             : 31   189.0   191.1   184.14  0.45%    6.35   1.41
T310  BCTR R,0               : 31    44.9    45.5    44.49  0.36%    1.53   0.34
T311  BCTR R,R               : 31    56.4    57.8    56.71  0.86%    1.95   0.43
T312  BCT R,l                : 31    76.5    78.0    76.85  0.44%    2.65   0.59
T315  BXLE R,R,l             : 31    77.1    78.1    75.36  0.47%    2.60   0.58
T320  BALR R,R; BR R         : 31   122.9   124.9   122.23  0.51%    4.21   0.94
T321  BALR R,R; BR R (far)   : 31   484.6   491.5   485.47  0.53%   16.73   3.72
T322  BAL R,l; BR R          : 31   144.8   146.9   144.47  0.60%    4.98   1.11
T323  BAL R,l; BR R (far)    : 31   509.3   515.6   510.33  0.34%   17.59   3.91
T324  BASR R,R; BR R         : 31   117.0   120.9   116.28  0.67%    4.01   0.89
T325  BAS R,l; BR R          : 31   131.2   133.4   130.72  0.83%    4.51   1.00
T330  L;BALR;SAV(14,12);RET  : 31  1961.3  2006.3  1964.19  0.57%   67.71  15.04
T400  CVB R,m                : 31   670.6   687.1   672.01  0.59%   23.16   5.14
T401  CVD R,m                : 31  6149.6  6216.7  6167.10  0.47%  212.58  47.21
T402  PACK m,m (5d)          : 31   665.4   675.1   665.45  0.52%   22.94   5.09
T403  PACK m,m (15d)         : 31  1657.8  1682.8  1661.57  0.41%   57.27  12.72
T404  UNPK m,m (5d)          : 31   706.6   716.6   706.43  0.44%   24.35   5.41
T405  UNPK m,m (15d)         : 31  1686.0  1709.7  1689.12  0.58%   58.22  12.93
T410  MVC;ED (10c)           : 31  2820.8  2858.5  2831.10  0.38%   97.59  21.67
T411  MVC;ED (30c)           : 31  7393.1  7546.9  7425.85  0.73%  255.97  56.85
T415  MVC;EDMK (10c)         : 31  2840.1  2887.5  2847.93  0.44%   98.17  21.80
T420  AP m,m (10d)           : 31  2838.3  2883.9  2839.87  0.68%   97.89  21.74
T421  AP m,m (30d)           : 31  2902.7  2941.8  2904.05  0.52%  100.10  22.23
T422  SP m,m (10d)           : 31  2857.4  2903.3  2858.41  0.68%   98.53  21.88
T423  SP m,m (30d)           : 31  2966.7  3015.2  2967.47  0.63%  102.29  22.72
T424  MP m,m (10d)           : 31  3225.8  3263.4  3219.84  0.48%  110.99  24.65
T425  MP m,m (30d)           : 31  3260.5  3319.7  3257.18  0.42%  112.27  24.94
T426  MVC;DP m,m (10d)       : 31  5323.6  5401.0  5343.16  0.75%  184.18  40.91
T427  MVC;DP m,m (30d)       : 31  9799.6  9920.0  9832.78  0.75%  338.93  75.28
T430  CP m,m (10d)           : 31  1786.3  1826.7  1796.52  0.89%   61.93  13.75
T431  CP m,m (30d)           : 31  1809.3  1846.0  1816.61  0.86%   62.62  13.91
T440  ZAP m,m (10d,10d)      : 31  1540.5  1561.7  1545.27  0.45%   53.27  11.83
T441  ZAP m,m (30d,30d)      : 31  1571.0  1603.3  1575.52  0.38%   54.31  12.06
T442  ZAP m,m (10d,30d)      : 31  1556.7  1577.9  1561.55  0.61%   53.83  11.96
T443  ZAP m,m (30d,10d)      : 31  1556.5  1590.5  1561.85  0.40%   53.84  11.96
T445  SRP m,i,i (30d,<<)     : 31  1812.8  1844.0  1804.78  0.60%   62.21  13.82
T446  SRP m,i,i (30d,>>)     : 31  2291.2  2328.6  2287.43  0.75%   78.85  17.51
T450  MVO m,m (10d)          : 31   878.9   896.6   879.38  0.35%   30.31   6.73
T451  MVO m,m (30d)          : 31  2284.0  2315.7  2290.68  0.63%   78.96  17.54
T500  LER R,R                : 31    46.1    51.8    45.70  0.56%    1.58   0.35
T501  LE R,m                 : 31   147.5   150.3   146.96  0.34%    5.07   1.13
T502  LE R,m (unal)          : 31   146.7   149.9   146.19  0.73%    5.04   1.12
T503  LTER R,R               : 31    54.9    57.7    54.58  0.54%    1.88   0.42
T504  LCER R,R               : 31    56.0    56.8    55.71  0.38%    1.92   0.43
T505  LNER R,R               : 31    49.5    50.3    49.17  0.79%    1.69   0.38
T506  LPER R,R               : 31    49.6    50.9    49.17  0.55%    1.69   0.38
T507  LRER R,R               : 31    68.5    69.9    68.26  0.66%    2.35   0.52
T508  STE R,m                : 31   145.3   147.2   144.67  0.37%    4.99   1.11
T509  STE R,m (unal)         : 31   146.0   148.6   145.33  0.60%    5.01   1.11
T510  AER R,R                : 31   143.7   145.9   143.37  0.36%    4.94   1.10
T511  AE R,m                 : 31   237.2   240.6   237.02  0.74%    8.17   1.81
T512  SER R,R                : 31   142.6   145.4   142.04  0.56%    4.90   1.09
T513  SE R,m                 : 31   235.1   238.0   235.08  0.39%    8.10   1.80
T514  MER R,R                : 31   176.5   179.3   173.09  0.50%    5.97   1.33
T515  ME R,m                 : 31   265.2   270.3   262.17  0.40%    9.04   2.01
T516  DER R,R                : 31   570.7   582.1   569.40  0.66%   19.63   4.36
T517  DE R,m                 : 31   670.5   680.3   669.04  0.60%   23.06   5.12
T520  CER R,R                : 31   119.0   121.3   118.46  0.67%    4.08   0.91
T521  CE R,m                 : 31   207.8   210.7   207.65  0.46%    7.16   1.59
T522  AUR R,R                : 31   116.2   118.0   112.67  0.59%    3.88   0.86
T523  HER R,R                : 31    71.1    72.5    67.34  0.60%    2.32   0.52
T530  LDR R,R                : 31    51.8    52.5    51.51  0.42%    1.78   0.39
T531  LD R,m                 : 31   153.6   155.8   153.08  0.67%    5.28   1.17
T532  LD R,m (unal)          : 31   154.8   157.4   154.20  0.35%    5.32   1.18
T533  LTDR R,R               : 31    60.2    61.0    59.86  0.59%    2.06   0.46
T534  LCDR R,R               : 31    61.3    62.5    61.05  0.67%    2.10   0.47
T535  LNDR R,R               : 31    59.5    60.8    59.27  0.57%    2.04   0.45
T536  LPDR R,R               : 31    60.2    61.0    59.91  0.65%    2.07   0.46
T537  LRDR R,R               : 31    86.9    88.5    86.68  0.66%    2.99   0.66
T538  STD R,m                : 31   153.6   155.7   153.03  0.36%    5.27   1.17
T539  STD R,m (unal)         : 31   155.8   158.0   155.25  0.43%    5.35   1.19
T540  ADR R,R                : 31   184.3   187.8   183.91  0.64%    6.34   1.41
T541  AD R,m                 : 31   282.1   285.5   282.15  0.22%    9.73   2.16
T542  SDR R,R                : 31   185.4   188.8   185.02  0.83%    6.38   1.42
T543  SD R,m                 : 31   284.2   288.2   284.23  0.32%    9.80   2.18
T544  MDR R,R                : 31   241.4   245.1   238.27  0.50%    8.21   1.82
T545  MD R,m                 : 31   337.1   341.5   334.22  0.50%   11.52   2.56
T546  DDR R,R                : 31  7227.5  7308.8  7251.90  0.58%  249.97  55.52
T547  DD R,m                 : 31  7308.2  7422.3  7332.33  0.63%  252.74  56.14
T550  CDR R,R                : 31   148.1   151.1   147.81  0.64%    5.09   1.13
T551  CD R,m                 : 31   241.3   245.0   241.77  0.31%    8.33   1.85
T552  AWR R,R                : 31   154.2   156.4   150.72  0.66%    5.20   1.15
T553  HDR R,R                : 31    87.9    89.6    84.03  0.65%    2.90   0.64
T560  AXR R,R                : 31   357.6   362.1   358.02  0.35%   12.34   2.74
T561  MXR R,R                : 31   699.4   710.1   694.76  0.37%   23.95   5.32
T600  STCK m                 : 31  2690.3  2749.6  2721.37  1.09%   93.81  20.83
T601  SPM R                  : 31    40.5    41.2    40.21  0.67%    1.39   0.31
T610  EX R,i (with TM)       : 31   255.6   260.8   255.68  0.68%    8.81   1.96
T611  EX R,i (with XI)       : 31   262.3   266.2   262.41  0.74%    9.05   2.01
T620  MVI;TS m (zero)        : 31   290.4   295.2   290.83  0.74%   10.02   2.23
T621  MVI;TS m (ones)        : 31   301.2   318.7   302.24  0.74%   10.42   2.31
T700  mix int RR basic       : 31    62.5    63.8    61.51  0.77%    2.12   0.47
T701  mix int RX             : 31   236.6   240.9   235.39  0.59%    8.11   1.80
T702  mix int RX (far)       : 31   239.0   243.6   237.85  0.62%    8.20   1.82
T703  mix int RR noopt       : 31    63.0    64.3    61.89  0.41%    2.13   0.47
T900  LR R,R (ig=1)          : 31    81.4    83.0    25.15  0.99%    0.87   0.19
T901  LR R,R (ig=2)          : 31    65.9    66.7    37.90  0.40%    1.31   0.29
T902  LR R,R (ig=3)          : 31    52.3    53.1    33.58  0.63%    1.16   0.26
T903  LR R,R (ig=4)          : 31    47.4    48.1    33.44  0.42%    1.15   0.26
T904  LR R,R (ig=5)          : 31    44.6    45.2    33.48  0.86%    1.15   0.26
T905  LR R,R (ig=6)          : 31    41.8    42.6    32.62  0.36%    1.12   0.25
T906  LR R,R (ig=7)          : 31    39.9    41.1    32.01  0.52%    1.10   0.25
T907  LR R,R (ig=8)          : 31    38.5    39.2    31.55  0.60%    1.09   0.24
T908  LR R,R (ig=9)          : 31    37.4    38.1    31.34  0.66%    1.08   0.24
T909  LR R,R (ig=10)         : 31    36.5    37.2    31.06  0.45%    1.07   0.24
T910  LR R,R (ig=12)         : 31    35.2    35.9    30.62  0.87%    1.06   0.23
T911  LR R,R (ig=18)         : 31    33.0    33.5    29.97  0.38%    1.03   0.23
T912  LR R,R (ig=25)         : 31    31.7    32.3    29.68  0.58%    1.02   0.23
T913  LR R,R (ig=36)         : 31    30.8    31.2    29.37  0.45%    1.01   0.22
T914  LR R,R (ig=50)         : 31    30.2    30.7    29.21  0.43%    1.01   0.22
T915  LR R,R (ig=72)         : 31    29.7    30.4    29.09  0.40%    1.00   0.22
T920  L R,m (ig=1)           : 31   206.1   209.8   150.36  0.64%    5.18   1.15
T921  L R,m (ig=2)           : 31   181.7   184.3   154.53  0.52%    5.33   1.18
T922  L R,m (ig=3)           : 31   165.5   168.2   147.49  0.55%    5.08   1.13
T923  L R,m (ig=4)           : 31   159.2   161.3   145.70  0.39%    5.02   1.12
T924  L R,m (ig=5)           : 31   153.2   155.3   142.79  0.31%    4.92   1.09
T925  L R,m (ig=6)           : 31   149.0   151.9   140.19  0.68%    4.83   1.07
