T157  MVC m,m (250c,over2)   : 30  4018.5  4022.3  4012.62 0.071%   70.19  22.97   70.20    20%    70
T160  MVI m,i                : 30   161.6   162.5   159.98 0.433%    2.80   0.92    2.80   -20%     3
T161  MVN m,m (10c)          : 30  1073.6  1075.8  1070.34 0.015%   18.72   6.13   18.73   -27%    19
T162  MVN m,m (30c)          : 30  2003.9  2007.5  1995.75 0.024%   34.91  11.42   34.92    -8%    35
T165  MVZ m,m (10c)          : 30  1073.6  1076.9  1070.31 0.009%   18.72   6.13   18.73   -27%    19
T166  MVZ m,m (30c)          : 30  2003.9  2007.4  1995.61 0.011%   34.91  11.42   34.91    -8%    35
T167  MVCIN m,m (10c)        : 30  1923.1  1929.6  1915.02 0.292%   33.50  10.96   33.50   -49%    34
T168  MVCIN m,m (30c)        : 30  5414.3  5437.4  5421.44 0.297%   94.84  31.03   94.85   -14%    95
T169  MVCIN m,m (100c)       : 30 17628.8 17754.5 17632.01 0.310%  308.44 100.93  308.48    47%   308
T170  4*Lx;MVCL (10b)        : 30  1112.2  1213.0  1098.04 0.240%   19.21   6.29   19.21    21%    19
T171  4*Lx;MVCL (100b)       : 30  2395.8  2504.5  2379.10 0.149%   41.62  13.62   41.62   -37%    42
T172  4*Lx;MVCL (250b)       : 30  4614.7  4707.0  4602.34 0.056%   80.51  26.34   80.52   -48%    81
T173  4*Lx;MVCL (1kb)        : 30 17235.7 17493.6 17220.10 0.067%  301.24  98.57  301.27    27%   301
T174  4*LR;MVCL (4kb)        : 30 61350.0 64756.9 61352.27 0.100% 1073.26 351.19 1073.38    38%  1073
T175  4*Lx;MVCL (100b,pad)   : 30  1977.4  1990.9  1960.64 0.125%   34.30  11.22   34.30    30%    34
T176  4*Lx;MVCL (1kb,pad)    : 30  8857.4  8872.0  8844.80 0.050%  154.73  50.63  154.74   -25%   155
T177  4*Lx;MVCL (4kb,pad)    : 30 31876.9 31911.2 31869.94 0.057%  557.52 182.43  557.58   -42%   558
T178  4*LA;MVCL (1kb,over1)  : 30  1107.9  1110.8  1092.81 0.020%   19.12   6.26   19.12    11%    19
T179  4*LA;MVCL (1kb,over2)  : 30 33002.3 33035.7 32988.18 0.032%  577.08 188.83  577.14    14%   577
T190  IC R,m                 : 30   176.2   177.9   175.21 0.362%    3.07   1.00    3.07     6%     3
T191  ICM R,i,m (0010)       : 30   291.5   293.4   289.82 0.075%    5.07   1.66    5.07     7%     5
T192  ICM R,i,m (1100)       : 30   291.5   293.0   289.98 0.484%    5.07   1.66    5.07     7%     5
T193  ICM R,i,m (0111)       : 30   291.7   293.1   290.90 0.321%    5.09   1.67    5.09     8%     5
T200  AR R,R                 : 30    58.8    59.2    57.16 0.511%    1.00   0.33    1.00     0%     1
T201  A R,m                  : 30   178.0   178.9   174.65 0.472%    3.06   1.00    3.06     5%     3
T202  AH R,m                 : 30   178.0   179.2   174.67 0.451%    3.06   1.00    3.06     5%     3
T203  ALR R,R                : 30    58.8    59.4    57.15 0.389%    1.00   0.33    1.00     0%     1
T204  AL R,m                 : 30   178.0   179.9   174.66 0.479%    3.06   1.00    3.06     5%     3
T205  SR R,R                 : 30    58.8    59.3    57.14 0.071%    1.00   0.33    1.00     0%     1
T206  S R,m                  : 30   178.0   178.9   174.70 0.425%    3.06   1.00    3.06     5%     3
T207  SH R,m                 : 30   178.0   179.7   174.66 0.471%    3.06   1.00    3.06     5%     3
T208  SLR R,R                : 30    58.8    59.2    57.15 0.392%    1.00   0.33    1.00     0%     1
T209  SL R,m                 : 30   178.0   179.9   174.68 0.430%    3.06   1.00    3.06     5%     3
T210  MR R,R                 : 30   407.7   408.7   400.45 0.107%    7.01   2.29    7.01     0%     7
T211  M R,m                  : 30   527.1   528.2   519.58 0.013%    9.09   2.97    9.09     9%     9
T212  MH R,m                 : 30   470.0   471.8   463.18 0.193%    8.10   2.65    8.10    10%     8
T215  XR R,R; DR R,R         : 30   583.5   586.7   573.48 0.254%   10.03   3.28   10.03     3%    10
T216  XR R,R; D R,m          : 30   699.3   702.1   689.56 0.261%   12.06   3.95   12.06     6%    12
T220  SLA R,1                : 30   238.2   239.5   231.04 0.228%    4.04   1.32    4.04     4%     4
T221  SLDA R,1               : 30   434.4   435.7   429.71 0.135%    7.52   2.46    7.52   -48%     8
T222  SRA R,1                : 30   181.0   181.8   173.69 0.251%    3.04   0.99    3.04     3%     3
T223  SRDA R,1               : 30   462.0   462.7   457.28 0.126%    8.00   2.62    8.00     0%     8
T224  SRA R,30               : 30   181.0   182.0   173.70 0.261%    3.04   0.99    3.04     3%     3
T225  SRDA R,60              : 30   462.0   463.4   457.28 0.125%    8.00   2.62    8.00     0%     8
T230  XR R,R                 : 30    58.8    59.2    57.15 0.432%    1.00   0.33    1.00     0%     1
T231  X R,m                  : 30   178.0   178.9   174.70 0.421%    3.06   1.00    3.06     5%     3
T232  XI m,i                 : 30   223.3   225.2   220.74 0.334%    3.86   1.26    3.86   -13%     4
T235  XC m,m (10c)           : 30   765.4   768.0   762.90 0.211%   13.35   4.37   13.35    34%    13
T236  XC m,m (100c)          : 30  4089.7  4106.5  4089.86 0.025%   71.55  23.41   71.55   -44%    72
T237  XC m,m (250c)          : 30 11279.2 11324.5 11292.25 0.037%  197.54  64.64  197.56   -43%   198
T238  NR R,R                 : 30    58.9    59.2    57.20 0.550%    1.00   0.33    1.00     0%     1
T239  OR R,R                 : 30    58.8    59.2    57.16 0.491%    1.00   0.33    1.00     0%     1
T240  SLL R,1                : 30   181.0   181.6   173.62 0.212%    3.04   0.99    3.04     3%     3
T241  SLDL R,1               : 30   347.9   348.5   343.10 0.008%    6.00   1.96    6.00     0%     6
T242  SRL R,1                : 30   181.0   181.6   173.68 0.017%    3.04   0.99    3.04     3%     3
T243  SRDL R,1               : 30   347.9   348.5   343.10 0.016%    6.00   1.96    6.00     0%     6
T244  SLL R,30               : 30   181.0   181.5   173.64 0.179%    3.04   0.99    3.04     3%     3
T245  SLDL R,60              : 30   347.9   348.4   343.08 0.048%    6.00   1.96    6.00     0%     6
T250  TM m,i                 : 30   178.0   179.0   174.67 0.468%    3.06   1.00    3.06     5%     3
T252  TR m,m (10c)           : 30  1874.8  1879.8  1871.90 0.123%   32.75  10.72   32.75   -25%    33
T253  TR m,m (100c)          : 30 15276.2 15295.1 15270.69 0.007%  267.14  87.41  267.17    16%   267
T254  TR m,m (250c)          : 30 36951.0 37013.6 36946.10 0.014%  646.31 211.48  646.39    38%   646
T255  TRT m,m (10c,zero)     : 30  1750.7  1758.3  1748.31 0.311%   30.58  10.01   30.59   -41%    31
T256  TRT m,m (100c,zero)    : 30 14789.7 14864.9 14792.61 0.466%  258.77  84.68  258.80   -19%   259
T257  TRT m,m (250c,zero)    : 30 36692.2 36922.9 36710.43 0.408%  642.19 210.14  642.26    26%   642
T258  TRT m,m (250c,10b)     : 30  2046.4  2055.5  2039.27 0.366%   35.67  11.67   35.68   -32%    36
T259  TRT m,m (250c,100b)    : 30 15035.9 15114.7 15034.83 0.470%  263.01  86.06  263.04     3%   263
T260  CR R,R                 : 30    58.8    59.2    57.15 0.393%    1.00   0.33    1.00     0%     1
T261  C R,m                  : 30   178.0   178.8   174.64 0.404%    3.06   1.00    3.06     5%     3
T262  CH R,m                 : 30   178.0   179.0   175.25 0.350%    3.07   1.00    3.07     6%     3
T263  CLR R,R                : 30    58.8    59.1    57.15 0.364%    1.00   0.33    1.00     0%     1
T264  CL R,m                 : 30   178.0   179.4   174.65 0.394%    3.06   1.00    3.06     5%     3
T265  CLI m,i                : 30   178.0   179.9   174.69 0.464%    3.06   1.00    3.06     5%     3
T266  CLM R,i,m              : 30   235.5   236.6   232.21 0.402%    4.06   1.33    4.06     6%     4
T270  CLC m,m (10c,eq)       : 30   532.5   535.9   524.35 0.565%    9.17   3.00    9.17    17%     9
T271  CLC m,m (10c,ne)       : 30   358.4   362.3   349.81 0.111%    6.12   2.00    6.12    12%     6
T272  CLC m,m (30c,eq)       : 30   358.1   365.5   349.57 0.117%    6.12   2.00    6.12    11%     6
T273  CLC m,m (30c,ne)       : 30   358.4   361.3   350.09 0.737%    6.12   2.00    6.13    12%     6
T274  CLC m,m (100c,eq)      : 30  1756.5  1764.3  1748.91 0.409%   30.59  10.01   30.60   -40%    31
T275  CLC m,m (100c,ne)      : 30   362.4   370.9   353.81 0.564%    6.19   2.03    6.19    19%     6
T276  CLC m,m (250c,eq)      : 30  3990.1  4005.0  3982.77 0.308%   69.67  22.80   69.68   -31%    70
T277  CLC m,m (250c,ne)      : 30   362.4   365.1   353.80 0.130%    6.19   2.03    6.19    18%     6
T280  4*LR;CLCL (100b,10b)   : 30  1743.8  1980.4  1732.11 0.655%   30.30   9.91   30.30    30%    30
T281  4*LR;CLCL (4kb,10b)    : 30  1802.4  2038.7  1786.85 0.490%   31.26  10.23   31.26    26%    31
T282  4*LR;CLCL (4kb,100b)   : 30  4308.3  7186.8  4291.75 0.646%   75.08  24.57   75.09     8%    75
T283  4*LR;CLCL (4kb,250b)   : 30  8810.7 15973.2  8794.26 0.188%  153.84  50.34  153.86   -14%   154
T290  LR;CS R,R,m (eq,eq)    : 30   591.6   595.4   583.39 0.599%   10.21   3.34   10.21    20%    10
T291  LR;CS R,R,m (eq,ne)    : 30   591.6   596.8   583.08 0.093%   10.20   3.34   10.20    20%    10
T292  LR;CS R,R,m (ne)       : 30   531.6   547.8   523.04 0.010%    9.15   2.99    9.15    15%     9
T295  LR;CDS R,R,m (eq,eq)   : 30   591.8   598.1   583.68 0.576%   10.21   3.34   10.21    21%    10
T296  LR;CDS R,R,m (eq,ne)   : 30   588.5   595.8   580.07 0.467%   10.15   3.32   10.15    14%    10
T297  LR;CDS R,R,m (ne)      : 30   530.9   546.4   522.37 0.002%    9.14   2.99    9.14    13%     9
T300  BCR 0,0 (noop)         : 30    58.8    59.1    57.15 0.320%    1.00   0.33    1.00     0%     1
T301  BNZ l (no br)          : 30    60.0    60.4    58.50 0.264%    1.02   0.33    1.02     2%     1
T302  BNZ l (do br)          : 30   236.6   237.4   234.26 0.240%    4.10   1.34    4.10     9%     4
T303  BNZ l (do br, far)     : 30   236.6   353.1   233.88 0.500%    4.09   1.34    4.09     9%     4
T304  BR R                   : 30   180.1   181.0   163.03 0.299%    2.85   0.93    2.85   -14%     3
T305  BR R (far)             : 30   238.7   331.2   221.77 0.358%    3.88   1.27    3.88   -12%     4
T310  BCTR R,0               : 30    58.8    59.2    57.14 0.445%    1.00   0.33    1.00     0%     1
T311  BCTR R,R               : 30   114.1   114.8   114.20 0.428%    2.00   0.65    2.00     0%     2
T312  BCT R,l                : 30   288.6   289.7   289.30 0.040%    5.06   1.66    5.06     6%     5
T315  BXLE R,R,l             : 30   290.1   292.0   287.18 0.232%    5.02   1.64    5.02     2%     5
T320  BALR R,R; BR R         : 30   460.8   462.9   458.44 0.228%    8.02   2.62    8.02     2%     8
T321  BALR R,R; BR R (far)   : 30   470.1   703.9   466.71 0.560%    8.16   2.67    8.17    16%     8
T322  BAL R,l; BR R          : 30   480.3   481.9   478.04 0.252%    8.36   2.74    8.36    36%     8
T323  BAL R,l; BR R (far)    : 30   485.8   716.5   482.69 0.492%    8.44   2.76    8.44    44%     8
T330  L;BALR;SAV(14,12);RET  : 30  3153.9  3849.7  3145.90 6.692%   55.03  18.01   55.04     3%    55
T400  CVB R,m                : 30  2245.0  2251.5  2242.06 0.128%   39.22  12.83   39.23    22%    39
T401  CVD R,m                : 30  2891.4  2900.9  2891.54 0.115%   50.58  16.55   50.59   -41%    51
T402  PACK m,m (5d)          : 30  1074.4  1080.8  1066.12 0.302%   18.65   6.10   18.65   -34%    19
T403  PACK m,m (15d)         : 30  2590.4  2613.1  2589.41 0.287%   45.30  14.82   45.30    30%    45
T404  UNPK m,m (5d)          : 30  1305.1  1310.4  1298.31 0.264%   22.71   7.43   22.71   -28%    23
T405  UNPK m,m (15d)         : 30  2909.9  2933.3  2909.07 0.194%   50.89  16.65   50.90   -10%    51
T410  MVC;ED (10c)           : 30  9836.8  9861.0  9820.75 0.018%  171.80  56.22  171.82   -18%   172
T411  MVC;ED (30c)           : 30 27789.2 27857.6 27779.13 0.117%  485.95 159.01  486.01     0%   486
T415  MVC;EDMK (10c)         : 30  9892.4  9915.7  9878.54 0.130%  172.81  56.55  172.83   -17%   173
T420  AP m,m (10d)           : 30  2542.8  2571.3  2518.49 0.090%   44.06  14.42   44.06     6%    44
T421  AP m,m (30d)           : 30  2928.9  2950.2  2895.22 0.082%   50.65  16.57   50.65   -34%    51
T422  SP m,m (10d)           : 30  2462.6  2484.0  2440.57 0.821%   42.69  13.97   42.70   -30%    43
T423  SP m,m (30d)           : 30  2928.9  2950.9  2895.16 0.059%   50.65  16.57   50.65   -34%    51
T424  MP m,m (10d)           : 30  5788.2  5853.1  5755.23 0.370%  100.68  32.94  100.69   -31%   101
T425  MP m,m (30d)           : 30  6040.5  6066.7  5994.19 0.352%  104.86  34.31  104.87   -12%   105
T426  MVC;DP m,m (10d)       : 30 14461.2 14571.4 14481.80 0.262%  253.34  82.90  253.36    36%   253
T427  MVC;DP m,m (30d)       : 30 46505.8 46656.7 46493.66 0.010%  813.33 266.14  813.42    42%   813
T430  CP m,m (10d)           : 30  1637.9  1652.6  1632.21 0.034%   28.55   9.34   28.56   -44%    29
T431  CP m,m (30d)           : 30  2042.7  2058.3  2039.11 0.670%   35.67  11.67   35.67   -32%    36
T440  ZAP m,m (10d,10d)      : 30  1813.6  1830.3  1808.71 0.486%   31.64  10.35   31.64   -35%    32
T441  ZAP m,m (30d,30d)      : 30  2107.8  2121.4  2103.29 0.066%   36.79  12.04   36.80   -20%    37
T442  ZAP m,m (10d,30d)      : 30  2046.4  2071.1  2042.26 0.387%   35.73  11.69   35.73   -26%    36
T443  ZAP m,m (30d,10d)      : 30  1931.5  1944.0  1927.36 0.424%   33.72  11.03   33.72   -28%    34
T445  SRP m,i,i (30d,<<)     : 30  2880.2  2891.7  2841.30 0.325%   49.70  16.26   49.71   -29%    50
T446  SRP m,i,i (30d,>>)     : 30  3283.0  3312.1  3243.80 0.526%   56.75  18.57   56.75   -24%    57
T450  MVO m,m (10d)          : 30  1447.0  1452.6  1440.49 0.283%   25.20   8.25   25.20    20%    25
T451  MVO m,m (30d)          : 30  3788.2  3818.6  3789.85 0.043%   66.30  21.69   66.30    30%    66
T500  LER R,R                : 30   115.5   115.9   113.81 0.326%    1.99   0.65    1.99     0%     2
T501  LE R,m                 : 30   180.0   181.1   176.67 0.468%    3.09   1.01    3.09     9%     3
T502  LE R,m (unal)          : 30   294.3   295.5   291.30 0.268%    5.10   1.67    5.10     9%     5
T503  LTER R,R               : 30   228.4   229.3   227.08 0.017%    3.97   1.30    3.97    -2%     4
T504  LCER R,R               : 30   228.7   229.5   227.09 0.009%    3.97   1.30    3.97    -2%     4
T505  LNER R,R               : 30   228.4   229.5   227.08 0.015%    3.97   1.30    3.97    -2%     4
T506  LPER R,R               : 30   228.4   229.3   227.10 0.034%    3.97   1.30    3.97    -2%     4
T507  LRER R,R               : 30   230.1   230.9   228.95 0.226%    4.01   1.31    4.01     0%     4
T508  STE R,m                : 30   183.2   185.0   179.95 0.479%    3.15   1.03    3.15    14%     3
T509  STE R,m (unal)         : 30   378.5   380.8   375.93 0.213%    6.58   2.15    6.58   -42%     7
T510  AER R,R                : 30   343.8   345.9   340.85 0.277%    5.96   1.95    5.96    -3%     6
T511  AE R,m                 : 30   405.7   408.1   403.51 0.311%    7.06   2.31    7.06     5%     7
T512  SER R,R                : 30   343.8   345.1   341.28 0.272%    5.97   1.95    5.97    -2%     6
T513  SE R,m                 : 30   405.7   407.1   402.94 0.309%    7.05   2.31    7.05     4%     7
T514  MER R,R                : 30   745.0   748.3   738.79 0.105%   12.92   4.23   12.93    -7%    13
T515  ME R,m                 : 30   802.6   804.2   795.66 0.014%   13.92   4.55   13.92    -7%    14
T516  DER R,R                : 30  2115.5  2117.6  2108.56 0.004%   36.89  12.07   36.89   -11%    37
T517  DE R,m                 : 30  2171.4  2176.3  2166.61 0.015%   37.90  12.40   37.91    -9%    38
T520  CER R,R                : 30   342.5   344.2   339.85 0.241%    5.95   1.95    5.95    -5%     6
T521  CE R,m                 : 30   400.2   402.1   398.10 0.326%    6.96   2.28    6.96    -3%     7
T522  AUR R,R                : 30   348.4   350.1   342.09 0.221%    5.98   1.96    5.98    -1%     6
T523  HER R,R                : 30   403.6   404.5   396.71 0.132%    6.94   2.27    6.94    -5%     7
T530  LDR R,R                : 30   115.4   116.0   113.77 0.355%    1.99   0.65    1.99     0%     2
T531  LD R,m                 : 30   235.5   236.4   232.90 0.330%    4.07   1.33    4.07     7%     4
T532  LD R,m (unal)          : 30   349.1   350.2   346.51 0.240%    6.06   1.98    6.06     6%     6
T533  LTDR R,R               : 30   228.3   229.2   227.08 0.032%    3.97   1.30    3.97    -2%     4
T534  LCDR R,R               : 30   228.3   229.3   227.08 0.021%    3.97   1.30    3.97    -2%     4
T535  LNDR R,R               : 30   228.4   229.3   227.08 0.012%    3.97   1.30    3.97    -2%     4
T536  LPDR R,R               : 30   228.8   229.0   227.12 0.014%    3.97   1.30    3.97    -2%     4
T537  LRDR R,R               : 30   230.1   231.2   228.97 0.238%    4.01   1.31    4.01     0%     4
T538  STD R,m                : 30   244.5   246.4   241.24 0.313%    4.22   1.38    4.22    22%     4
T539  STD R,m (unal)         : 30   468.8   469.2   465.50 0.011%    8.14   2.66    8.14    14%     8
T540  ADR R,R                : 30   343.7   346.2   340.98 0.321%    5.96   1.95    5.97    -3%     6
T541  AD R,m                 : 30   459.4   461.3   457.37 0.306%    8.00   2.62    8.00     0%     8
T542  SDR R,R                : 30   343.7   345.0   340.46 0.312%    5.96   1.95    5.96    -4%     6
T543  SD R,m                 : 30   459.4   462.3   457.39 0.295%    8.00   2.62    8.00     0%     8
T544  MDR R,R                : 30   917.8   919.4   909.73 0.009%   15.91   5.21   15.92    -8%    16
T545  MD R,m                 : 30  1032.4  1034.5  1024.47 0.010%   17.92   5.86   17.92    -7%    18
T546  DDR R,R                : 30  3939.4  3962.0  3932.92 0.274%   68.80  22.51   68.81   -19%    69
T547  DD R,m                 : 30  4053.4  4080.2  4056.01 0.271%   70.95  23.22   70.96    -3%    71
T550  CDR R,R                : 30   342.5   343.6   339.58 0.280%    5.94   1.94    5.94    -5%     6
T551  CD R,m                 : 30   456.9   458.6   454.69 0.285%    7.95   2.60    7.96    -4%     8
T552  AWR R,R                : 30   350.1   351.3   342.91 0.268%    6.00   1.96    6.00     0%     6
T553  HDR R,R                : 30   404.9   405.8   396.80 0.009%    6.94   2.27    6.94    -5%     7
T560  AXR R,R                : 30   684.9   689.4   681.60 0.293%   11.92   3.90   11.92    -7%    12
T561  MXR R,R                : 30  3034.5  3041.1  3024.32 0.009%   52.91  17.31   52.91    -8%    53
T600  STCK m                 : 30   429.1   471.8   412.02 0.009%    7.21   2.36    7.21    20%     7
T601  SPM R                  : 30   116.0   116.4   114.48 0.019%    2.00   0.66    2.00     0%     2
T610  EX R,i (with TM)       : 30   466.3   469.0   463.18 0.505%    8.10   2.65    8.10    10%     8
T611  EX R,i (with XI)       : 30   480.2   482.9   477.02 0.498%    8.34   2.73    8.35    34%     8
T620  MVI;TS m (zero)        : 30   588.7   593.9   585.70 0.577%   10.25   3.35   10.25    24%    10
T621  MVI;TS m (ones)        : 30   588.8   590.5   585.43 0.003%   10.24   3.35   10.24    24%    10
T700  mix int RR basic       : 30    91.5    92.1    87.28 0.452%    1.53   0.50    1.53   -47%     2
T701  mix int RX             : 30   378.4   379.5   371.13 0.034%    6.49   2.12    6.49    49%     6
T702  mix int RX (far)       : 30   372.0   511.7   364.63 0.223%    6.38   2.09    6.38    37%     6
T703  mix int RR noopt       : 30    94.2    94.9    89.99 0.512%    1.57   0.52    1.57   -42%     2
T900  LR R,R (ig=1)          : 30   259.1   260.2    87.82 0.324%    1.54   0.50    1.54   -46%     2
T901  LR R,R (ig=2)          : 30   174.5   175.6    89.27 0.281%    1.56   0.51    1.56   -43%     2
T902  LR R,R (ig=3)          : 30   116.4   116.9    59.38 0.269%    1.04   0.34    1.04     3%     1
T903  LR R,R (ig=4)          : 30   101.4   102.1    58.61 0.498%    1.03   0.34    1.03     2%     1
T904  LR R,R (ig=5)          : 30    92.4    92.9    58.07 0.069%    1.02   0.33    1.02     1%     1
T905  LR R,R (ig=6)          : 30    86.2    86.8    57.74 0.490%    1.01   0.33    1.01     1%     1
T906  LR R,R (ig=7)          : 30    82.4    82.9    58.00 0.490%    1.01   0.33    1.01     1%     1
T907  LR R,R (ig=8)          : 30    79.0    79.5    57.58 0.086%    1.01   0.33    1.01     0%     1
T908  LR R,R (ig=9)          : 30    83.4    83.7    64.51 0.340%    1.13   0.37    1.13    12%     1
T909  LR R,R (ig=10)         : 30    80.4    80.8    63.42 0.321%    1.11   0.36    1.11    10%     1
T910  LR R,R (ig=12)         : 30    72.1    72.5    57.90 0.369%    1.01   0.33    1.01     1%     1
T911  LR R,R (ig=18)         : 30    69.9    70.5    60.60 0.342%    1.06   0.35    1.06     6%     1
