s370_perf_sum  -rat  -k r2  -i 

File num: name ----------------------------------- #test w50-med  w50-max
      01: 2018-04-07_srv1-pf.dat                     330   0.46%    20.7%
      02: 2018-04-01_srv1.dat                        330   0.46%    11.9%

Tag   Comment                :     tpi01     tpi02 :  t02/t01
T245  SLDL R,60              :      9.62     10.73 :    1.115
T560  AXR R,R                :     43.23     48.22 :    1.115
T221  SLDA R,1               :     13.86     15.46 :    1.115
T547  DD R,m                 :    407.83    454.91 :    1.115
T121  STM 2,7,m (6r)         :     23.82     26.57 :    1.115
T161  MVN m,m (10c)          :     34.56     38.55 :    1.115
T253  TR m,m (100c)          :    105.84    118.06 :    1.115
T501  LE R,m                 :     15.07     16.81 :    1.115
T100  LR R,R                 :      4.33      4.83 :    1.115
T156  MVC m,m (250c,over1)   :    710.78    792.86 :    1.115
T544  MDR R,R                :     31.00     34.58 :    1.115
T506  LPER R,R               :      7.62      8.50 :    1.115
T107  LCR R,R                :      6.84      7.63 :    1.115
T507  LRER R,R               :     12.64     14.10 :    1.116
T223  SRDA R,1               :     10.30     11.49 :    1.116
T610  EX R,i (with TM)       :     54.44     60.73 :    1.116
T515  ME R,m                 :     25.01     27.90 :    1.116
T204  AL R,m                 :     16.18     18.05 :    1.116
T403  PACK m,m (15d)         :    166.37    185.60 :    1.116
T244  SLL R,30               :      7.61      8.49 :    1.116
T404  UNPK m,m (5d)          :     70.91     79.11 :    1.116
T305  BR R (far)             :     17.64     19.68 :    1.116
T252  TR m,m (10c)           :     29.83     33.28 :    1.116
T152  MVC m,m (15c)          :     34.93     38.97 :    1.116
T530  LDR R,R                :      6.57      7.33 :    1.116
T430  CP m,m (10d)           :    299.40    334.04 :    1.116
T550  CDR R,R                :     20.57     22.95 :    1.116
T220  SLA R,1                :     11.58     12.92 :    1.116
T254  TR m,m (250c)          :    216.96    242.07 :    1.116
T442  ZAP m,m (10d,30d)      :    197.68    220.56 :    1.116
T542  SDR R,R                :     29.72     33.16 :    1.116
T263  CLR R,R                :      4.92      5.49 :    1.116
T300  BCR 0,0 (noop)         :      4.92      5.49 :    1.116
T271  CLC m,m (10c,ne)       :     34.35     38.33 :    1.116
T275  CLC m,m (100c,ne)      :     34.35     38.33 :    1.116
T211  M R,m                  :     17.69     19.74 :    1.116
T110  ST R,m                 :     13.46     15.02 :    1.116
T503  LTER R,R               :      7.42      8.28 :    1.116
T536  LPDR R,R               :      8.11      9.05 :    1.116
T115  STC R,m                :     14.58     16.27 :    1.116
T124  LM 2,7,m (6r)          :     25.36     28.30 :    1.116
T113  STH R,m (unal1)        :     15.44     17.23 :    1.116
T153  MVC m,m (30c)          :     35.71     39.85 :    1.116
T510  AER R,R                :     25.79     28.78 :    1.116
T202  AH R,m                 :     15.61     17.42 :    1.116
T266  CLM R,i,m              :     21.12     23.57 :    1.116
T236  XC m,m (100c)          :    188.26    210.10 :    1.116
D427  DP m,m (30d)           :   2188.71   2442.64 :    1.116
T551  CD R,m                 :     27.92     31.16 :    1.116
T546  DDR R,R                :    399.38    445.73 :    1.116
T242  SRL R,1                :      7.41      8.27 :    1.116
T256  TRT m,m (100c,zero)    :   1144.57   1277.41 :    1.116
D410  ED (10c)               :    233.05    260.10 :    1.116
T238  NR R,R                 :      5.34      5.96 :    1.116
T420  AP m,m (10d)           :    438.95    489.92 :    1.116
T425  MP m,m (30d)           :    511.32    570.72 :    1.116
T237  XC m,m (250c)          :    434.15    484.59 :    1.116
T169  MVCIN m,m (100c)       :   1067.03   1191.00 :    1.116
T108  LNR R,R                :      5.68      6.34 :    1.116
T505  LNER R,R               :      6.97      7.78 :    1.116
T450  MVO m,m (10d)          :     92.93    103.73 :    1.116
T232  XI m,i                 :     15.40     17.19 :    1.116
D411  ED (30c)               :    682.92    762.32 :    1.116
D415  EDMK (10c)             :    235.05    262.39 :    1.116
T315  BXLE R,R,l             :     13.41     14.97 :    1.116
T303  BNZ l (do br, far)     :     22.95     25.62 :    1.116
T561  MXR R,R                :     63.94     71.38 :    1.116
T514  MER R,R                :     16.67     18.61 :    1.116
T312  BCT R,l                :     12.88     14.38 :    1.116
T243  SRDL R,1               :      9.70     10.83 :    1.116
T225  SRDA R,60              :     10.30     11.50 :    1.117
T212  MH R,m                 :     16.22     18.11 :    1.117
T241  SLDL R,1               :      9.61     10.73 :    1.117
D610  EX R,i (bare, via TM)  :     40.05     44.72 :    1.117
T167  MVCIN m,m (10c)        :    127.69    142.58 :    1.117
T270  CLC m,m (10c,eq)       :     47.93     53.52 :    1.117
T535  LNDR R,R               :      8.14      9.09 :    1.117
T193  ICM R,i,m (0111)       :     39.50     44.11 :    1.117
T424  MP m,m (10d)           :    509.16    568.63 :    1.117
T311  BCTR R,R               :     10.27     11.47 :    1.117
T276  CLC m,m (250c,eq)      :    410.30    458.25 :    1.117
T422  SP m,m (10d)           :    435.51    486.42 :    1.117
T534  LCDR R,R               :      8.21      9.17 :    1.117
T516  DER R,R                :     34.55     38.59 :    1.117
T400  CVB R,m                :     71.92     80.33 :    1.117
T109  LPR R,R                :      6.84      7.64 :    1.117
T504  LCER R,R               :      7.69      8.59 :    1.117
T118  STCM R,i,m (0111)      :     16.83     18.80 :    1.117
T517  DE R,m                 :     42.28     47.23 :    1.117
T208  SLR R,R                :      5.38      6.01 :    1.117
T168  MVCIN m,m (30c)        :    336.11    375.47 :    1.117
T240  SLL R,1                :      7.60      8.49 :    1.117
T150  MVC m,m (5c)           :     31.68     35.39 :    1.117
D170  MVCL (10b)             :     43.62     48.73 :    1.117
T231  X R,m                  :     15.02     16.78 :    1.117
T272  CLC m,m (30c,eq)       :     78.34     87.52 :    1.117
T235  XC m,m (10c)           :     40.45     45.19 :    1.117
T207  SH R,m                 :     16.21     18.11 :    1.117
T162  MVN m,m (30c)          :     71.15     79.50 :    1.117
D320  BALR R,R               :      9.37     10.47 :    1.117
T511  AE R,m                 :     33.21     37.11 :    1.117
D296  CDS R,R,m (eq,ne)      :     84.43     94.35 :    1.117
D426  DP m,m (10d)           :    830.53    928.12 :    1.118
T209  SL R,m                 :     16.50     18.44 :    1.118
T274  CLC m,m (100c,eq)      :    178.98    200.03 :    1.118
T512  SER R,R                :     25.92     28.97 :    1.118
T205  SR R,R                 :      6.96      7.78 :    1.118
T210  MR R,R                 :      7.38      8.25 :    1.118
T304  BR R                   :      9.91     11.08 :    1.118
T301  BNZ l (no br)          :      4.57      5.11 :    1.118
T601  SPM R                  :      4.99      5.58 :    1.118
T203  ALR R,R                :      4.82      5.39 :    1.118
D280  CLCL (100b,10b)        :    175.74    196.53 :    1.118
T523  HER R,R                :     13.01     14.55 :    1.118
T120  STM 2,3,m (2r)         :     18.48     20.67 :    1.119
D174  MVCL (4kb)             :    584.08    653.53 :    1.119
T261  C R,m                  :     14.37     16.08 :    1.119
T155  MVC m,m (250c)         :     67.70     75.76 :    1.119
D291  CS R,R,m (eq,ne)       :     79.59     89.07 :    1.119
T310  BCTR R,0               :      6.80      7.61 :    1.119
D179  MVCL (1kb,over2)       :    183.31    205.18 :    1.119
D282  CLCL (4kb,100b)        :   1447.04   1619.80 :    1.119
T258  TRT m,m (250c,10b)     :    150.10    168.04 :    1.120
T611  EX R,i (with XI)       :     56.25     62.98 :    1.120
T600  STCK m                 :    171.08    191.55 :    1.120
T509  STE R,m (unal)         :     15.71     17.59 :    1.120
T513  SE R,m                 :     34.00     38.07 :    1.120
T104  LH R,m                 :     15.43     17.28 :    1.120
T260  CR R,R                 :      4.92      5.51 :    1.120
T206  S R,m                  :     16.00     17.92 :    1.120
D172  MVCL (250b)            :     79.38     88.91 :    1.120
T538  STD R,m                :     15.63     17.51 :    1.120
T446  SRP m,i,i (30d,>>)     :    352.18    394.55 :    1.120
D611  EX R,i (bare, via XI)  :     40.85     45.79 :    1.121
T522  AUR R,R                :     18.41     20.64 :    1.121
T552  AWR R,R                :     22.38     25.10 :    1.122
D620  TS m (zero)            :     82.10     92.09 :    1.122
T445  SRP m,i,i (30d,<<)     :    246.70    276.87 :    1.122
D621  TS m (ones)            :    407.50    457.37 :    1.122
D281  CLCL (4kb,10b)         :    178.36    200.20 :    1.122
D292  CS R,R,m (ne)          :    412.36    462.94 :    1.123
T423  SP m,m (30d)           :    496.48    557.52 :    1.123
D297  CDS R,R,m (ne)         :    415.54    466.95 :    1.124
T262  CH R,m                 :     14.60     16.41 :    1.124
T102  L R,m                  :     13.44     15.11 :    1.124
D290  CS R,R,m (eq,eq)       :     80.32     90.84 :    1.131
