s370_perf_sum  -rat  -k r2  -i 

File num: name ----------------------------------- #test w50-med  w50-max
      01: 2018-04-28_srv4.dat                        330   3.54%    12.3%
      02: 2018-04-29_srv3.dat                        330   9.05%    19.6%

Tag   Comment                :     tpi01     tpi02 :  t02/t01
T511  AE R,m                 :     16.25     17.34 :    1.067
T121  STM 2,7,m (6r)         :     12.07     12.88 :    1.067
T304  BR R                   :      5.19      5.54 :    1.067
T122  STM 14,12,m (15r)      :     17.40     18.58 :    1.068
T256  TRT m,m (100c,zero)    :    671.39    716.93 :    1.068
T502  LE R,m (unal)          :      8.03      8.58 :    1.068
T446  SRP m,i,i (30d,>>)     :    173.54    185.49 :    1.069
T255  TRT m,m (10c,zero)     :     71.79     76.74 :    1.069
D322  BAL R,R                :      9.10      9.73 :    1.069
T111  ST R,m (unal)          :      7.05      7.54 :    1.070
T160  MVI m,i                :      6.75      7.22 :    1.070
T253  TR m,m (100c)          :     62.98     67.37 :    1.070
T112  STH R,m                :      7.70      8.24 :    1.070
T425  MP m,m (30d)           :    244.16    261.34 :    1.070
T443  ZAP m,m (30d,10d)      :     91.47     97.95 :    1.071
D320  BALR R,R               :      7.76      8.31 :    1.071
T125  LM 0,11,m (12r)        :     17.26     18.50 :    1.072
T522  AUR R,R                :      8.75      9.38 :    1.072
T232  XI m,i                 :      8.31      8.91 :    1.072
T250  TM m,i                 :      7.43      7.97 :    1.073
T108  LNR R,R                :      2.74      2.94 :    1.073
D173  MVCL (1kb)             :     88.12     94.58 :    1.073
T440  ZAP m,m (10d,10d)      :     91.56     98.32 :    1.074
D172  MVCL (250b)            :     35.36     37.98 :    1.074
T101  LA R,n                 :      2.83      3.04 :    1.074
T258  TRT m,m (250c,10b)     :     80.02     86.00 :    1.075
T241  SLDL R,1               :      4.81      5.17 :    1.075
T120  STM 2,3,m (2r)         :      9.41     10.12 :    1.075
T430  CP m,m (10d)           :    150.54    162.01 :    1.076
T501  LE R,m                 :      7.57      8.15 :    1.077
T113  STH R,m (unal1)        :      7.54      8.12 :    1.077
T538  STD R,m                :      8.14      8.77 :    1.077
T531  LD R,m                 :      8.26      8.90 :    1.077
T510  AER R,R                :     12.53     13.51 :    1.078
D415  EDMK (10c)             :    118.62    127.90 :    1.078
T124  LM 2,7,m (6r)          :     13.01     14.03 :    1.078
T532  LD R,m (unal)          :      8.13      8.77 :    1.079
T422  SP m,m (10d)           :    211.62    228.33 :    1.079
T431  CP m,m (30d)           :    150.73    162.71 :    1.079
T156  MVC m,m (250c,over1)   :    379.09    409.32 :    1.080
T242  SRL R,1                :      3.38      3.65 :    1.080
T201  A R,m                  :      7.99      8.63 :    1.080
T202  AH R,m                 :      8.44      9.12 :    1.081
T206  S R,m                  :      8.12      8.78 :    1.081
T238  NR R,R                 :      2.81      3.04 :    1.082
T211  M R,m                  :      8.40      9.09 :    1.082
T110  ST R,m                 :      6.36      6.89 :    1.083
T207  SH R,m                 :      8.62      9.34 :    1.084
D178  MVCL (1kb,over1)       :      9.09      9.85 :    1.084
T262  CH R,m                 :      7.65      8.29 :    1.084
T533  LTDR R,R               :      4.54      4.92 :    1.084
T542  SDR R,R                :     13.36     14.48 :    1.084
D411  ED (30c)               :    351.44    380.98 :    1.084
T123  LM 2,3,m (2r)          :      9.87     10.70 :    1.084
T451  MVO m,m (30d)          :    118.75    128.76 :    1.084
T421  AP m,m (30d)           :    207.95    225.55 :    1.085
T303  BNZ l (do br, far)     :     13.10     14.21 :    1.085
T230  XR R,R                 :      2.82      3.06 :    1.085
T310  BCTR R,0               :      2.93      3.18 :    1.085
T263  CLR R,R                :      2.46      2.67 :    1.085
T190  IC R,m                 :      7.60      8.25 :    1.086
D297  CDS R,R,m (ne)         :    293.83    319.25 :    1.087
T442  ZAP m,m (10d,30d)      :     91.56     99.58 :    1.088
T209  SL R,m                 :      8.87      9.65 :    1.088
T244  SLL R,30               :      3.40      3.70 :    1.088
T118  STCM R,i,m (0111)      :      8.48      9.23 :    1.088
T243  SRDL R,1               :      4.82      5.25 :    1.089
T420  AP m,m (10d)           :    209.46    228.22 :    1.090
T223  SRDA R,1               :      5.35      5.83 :    1.090
T539  STD R,m (unal)         :      8.23      8.97 :    1.090
D292  CS R,R,m (ne)          :    287.06    312.93 :    1.090
T535  LNDR R,R               :      4.54      4.95 :    1.090
T265  CLI m,i                :      8.01      8.74 :    1.091
T512  SER R,R                :     12.62     13.78 :    1.092
D621  TS m (ones)            :    287.95    314.54 :    1.092
T261  C R,m                  :      7.15      7.82 :    1.094
T550  CDR R,R                :     10.64     11.64 :    1.094
T114  STH R,m (unal3)        :      7.51      8.22 :    1.095
T540  ADR R,R                :     13.30     14.58 :    1.096
T220  SLA R,1                :      5.29      5.80 :    1.096
T210  MR R,R                 :      4.21      4.62 :    1.097
T450  MVO m,m (10d)          :     45.11     49.52 :    1.098
T520  CER R,R                :      9.52     10.46 :    1.099
T231  X R,m                  :      7.86      8.64 :    1.099
T245  SLDL R,60              :      4.83      5.31 :    1.099
T239  OR R,R                 :      2.81      3.09 :    1.100
T541  AD R,m                 :     17.25     18.97 :    1.100
T240  SLL R,1                :      3.39      3.73 :    1.100
T105  LH R,m (unal3)         :      8.03      8.84 :    1.101
D171  MVCL (100b)            :     27.38     30.15 :    1.101
T107  LCR R,R                :      2.94      3.24 :    1.102
T212  MH R,m                 :      8.03      8.85 :    1.102
D410  ED (10c)               :    114.13    125.88 :    1.103
T225  SRDA R,60              :      5.33      5.88 :    1.103
T560  AXR R,R                :     22.92     25.34 :    1.106
T551  CD R,m                 :     14.68     16.24 :    1.106
T536  LPDR R,R               :      4.54      5.03 :    1.108
T204  AL R,m                 :      8.67      9.61 :    1.108
T235  XC m,m (10c)           :     19.86     22.03 :    1.109
T106  LTR R,R                :      2.82      3.13 :    1.110
T610  EX R,i (with TM)       :     25.68     28.51 :    1.110
T203  ALR R,R                :      2.51      2.79 :    1.112
T109  LPR R,R                :      3.14      3.50 :    1.115
T221  SLDA R,1               :      5.96      6.65 :    1.116
T500  LER R,R                :      4.62      5.16 :    1.117
T102  L R,m                  :      6.27      7.02 :    1.120
T534  LCDR R,R               :      4.51      5.05 :    1.120
T504  LCER R,R               :      4.17      4.67 :    1.120
T513  SE R,m                 :     17.00     19.05 :    1.121
T506  LPER R,R               :      4.31      4.85 :    1.125
D610  EX R,i (bare, via TM)  :     18.25     20.54 :    1.125
T208  SLR R,R                :      2.52      2.84 :    1.127
T104  LH R,m                 :      7.55      8.51 :    1.127
T611  EX R,i (with XI)       :     27.43     30.97 :    1.129
T224  SRA R,30               :      3.84      4.34 :    1.130
T503  LTER R,R               :      4.17      4.72 :    1.132
T505  LNER R,R               :      4.23      4.81 :    1.137
T222  SRA R,1                :      3.84      4.37 :    1.138
T103  L R,m (unal)           :      7.29      8.32 :    1.141
T264  CL R,m                 :      6.55      7.54 :    1.151
D611  EX R,i (bare, via XI)  :     19.13     22.07 :    1.154
T236  XC m,m (100c)          :     91.88    108.69 :    1.183
T237  XC m,m (250c)          :    200.07    243.84 :    1.219
